week,symbol,cluster_id,w_fast,w_slow,w
2021-11-08,STX,,0.0,0.0,-0.000674513307474393
2021-11-08,TRX,,-0.11874999999999998,0.05,-0.04406819133011579
2021-11-08,UNI,,0.0,-0.05,-0.008527330857822429
2021-11-08,VET,,0.0,0.0,0.000674513307474393
2021-11-08,XLM,,-0.11874999999999998,0.0,-0.05099355308268654
2021-11-08,XRP,,0.0,-0.05,-0.008527330857822429
2021-11-08,ZEC,,0.0,0.0,0.000674513307474393
2021-11-15,AAVE,,0.0,-0.05,-0.009259860163873986
2021-11-15,ADA,,0.0,-0.05,-0.009259860163873986
2021-11-15,ALGO,,0.0,-0.05,-0.009259860163873986
2021-11-15,ATOM,,0.0,0.0,0.0
2021-11-15,AVAX,,-0.11874999999999998,0.05,-0.042055198244261
2021-11-15,BCH,,0.05,0.05,0.030866200546246617
2021-11-15,BNB,,-0.11874999999999998,0.05,-0.042055198244261
2021-11-15,BTC,,0.05,-0.05,0.012346480218498646
2021-11-15,CAKE,,0.05,0.05,0.030866200546246617
2021-11-15,CHZ,,-0.11874999999999998,0.0,-0.05131505840813499
2021-11-15,DASH,,0.0,0.0,0.0
2021-11-15,DEXE,,0.0,-0.05,-0.009259860163873986
2021-11-15,DOGE,,-0.11874999999999998,0.0,-0.05131505840813499
2021-11-15,DOT,,0.0,0.0,0.0
2021-11-15,ETC,,-0.11874999999999998,0.0,-0.05131505840813499
2021-11-15,ETH,,0.05,0.0,0.021606340382372632
2021-11-15,FET,,0.0,-0.05,-0.009259860163873986
2021-11-15,FIL,,0.0,0.05,0.009259860163873986
2021-11-15,HBAR,,-0.11874999999999998,0.0,-0.05131505840813499
2021-11-15,ICP,,0.05,0.05,0.030866200546246617
2021-11-15,JST,,0.0,0.0,0.0
2021-11-15,LINK,,0.05,-0.05,0.012346480218498646
2021-11-15,LTC,,0.05,0.0,0.021606340382372632
2021-11-15,NEAR,,0.05,0.05,0.030866200546246617
2021-11-15,QNT,,0.0,0.0,0.0
2021-11-15,SHIB,,-0.05,0.0,-0.021606340382372632
2021-11-15,SOL,,0.05,0.05,0.030866200546246617
2021-11-15,STX,,0.0,0.0,0.0
2021-11-15,TRX,,-0.11874999999999998,0.05,-0.042055198244261
2021-11-15,UNI,,0.0,-0.05,-0.009259860163873986
2021-11-15,VET,,0.0,0.0,0.0
2021-11-15,XLM,,-0.11874999999999998,0.0,-0.05131505840813499
2021-11-15,XRP,,0.0,-0.05,-0.009259860163873986
2021-11-15,ZEC,,0.0,0.0,0.0
2021-11-22,AAVE,,0.0,-0.05,-0.009089657760340174
2021-11-22,ADA,,0.0,-0.05,-0.009089657760340174
2021-11-22,ALGO,,0.0,-0.05,-0.009089657760340174
2021-11-22,ATOM,,0.05,0.0,0.015054393627331839
2021-11-22,AVAX,,-0.05,0.05,-0.020582404423963672
2021-11-22,BCH,,0.0,0.05,0.015244465573802072
2021-11-22,BNB,,-0.05,0.05,-0.020582404423963672
2021-11-22,BTC,,0.05,-0.05,0.012119543680453565
2021-11-22,CAKE,,0.0,0.05,0.015244465573802072
2021-11-22,CHZ,,-0.05,0.0,-0.029672062184303846
2021-11-22,DASH,,-0.05,0.0,-0.015054393627331839
2021-11-22,DEXE,,0.05,-0.05,0.005964735866991665
2021-11-22,DOGE,,0.05,0.0,0.000436725070359828
2021-11-22,DOT,,-0.05,0.0,-0.015054393627331839
2021-11-22,ETC,,0.05,0.0,0.000436725070359828
2021-11-22,ETH,,0.0,0.0,0.0061548078134618985
2021-11-22,FET,,0.0,-0.05,-0.009089657760340174
2021-11-22,FIL,,0.0,0.05,0.009089657760340174
2021-11-22,HBAR,,0.0,0.0,-0.01461766855697201
2021-11-22,ICP,,0.0,0.05,0.015244465573802072
2021-11-22,JST,,0.05,0.0,0.015054393627331839
2021-11-22,LINK,,0.0,-0.05,-0.0029348499468782735
2021-11-22,LTC,,-0.05,0.0,-0.008899585813869942
2021-11-22,NEAR,,0.0,0.05,0.015244465573802072
2021-11-22,QNT,,0.0,0.0,0.0
2021-11-22,SHIB,,0.05,0.0,0.008899585813869942
2021-11-22,SOL,,-0.05,0.05,0.00019007194647023204
2021-11-22,STX,,-0.05,0.0,-0.015054393627331839
2021-11-22,TRX,,0.0,0.05,-0.00552801079663183
2021-11-22,UNI,,0.05,-0.05,0.005964735866991665
2021-11-22,VET,,-0.05,0.0,-0.015054393627331839
2021-11-22,XLM,,0.05,0.0,0.000436725070359828
2021-11-22,XRP,,0.0,-0.05,-0.009089657760340174
2021-11-22,ZEC,,0.0,0.0,0.0
2021-11-29,AAVE,,0.0,-0.05,-0.009002795456736077
2021-11-29,ADA,,0.05,-0.05,0.012003727275648102
2021-11-29,ALGO,,0.0,-0.05,-0.009002795456736077
2021-11-29,ATOM,,0.05,0.0,0.02100652273238418
2021-11-29,AVAX,,-0.05,0.05,-0.012003727275648102
2021-11-29,BCH,,-0.05,0.05,-0.012003727275648102
2021-11-29,BNB,,0.0,0.05,0.009002795456736077
2021-11-29,BTC,,0.0,-0.05,-0.009002795456736077
2021-11-29,CAKE,,0.05,0.05,0.030009318189120258
2021-11-29,CHZ,,-0.05,0.0,-0.02100652273238418
2021-11-29,DASH,,-0.05,0.0,-0.02100652273238418
2021-11-29,DEXE,,0.0,-0.05,-0.009002795456736077
2021-11-29,DOGE,,0.0,0.0,0.0
2021-11-29,DOT,,0.05,0.0,0.02100652273238418
2021-11-29,ETC,,0.0,0.0,0.0
2021-11-29,ETH,,0.05,0.0,0.02100652273238418
2021-11-29,FET,,0.0,-0.05,-0.009002795456736077
2021-11-29,FIL,,-0.05,0.05,-0.012003727275648102
2021-11-29,HBAR,,-0.05,0.0,-0.02100652273238418
2021-11-29,ICP,,0.0,0.05,0.009002795456736077
2021-11-29,JST,,0.0,0.0,0.0
2021-11-29,LINK,,0.0,-0.05,-0.009002795456736077
2021-11-29,LTC,,-0.05,0.0,-0.02100652273238418
2021-11-29,NEAR,,-0.05,0.05,-0.012003727275648102
2021-11-29,QNT,,0.0,0.0,0.0
2021-11-29,SHIB,,0.05,0.0,0.02100652273238418
2021-11-29,SOL,,0.05,0.05,0.030009318189120258
2021-11-29,STX,,0.0,0.0,0.0
2021-11-29,TRX,,0.0,0.05,0.009002795456736077
2021-11-29,UNI,,0.05,-0.05,0.012003727275648102
2021-11-29,VET,,0.0,0.0,0.0
2021-11-29,XLM,,0.0,0.0,0.0
2021-11-29,XRP,,0.05,-0.05,0.012003727275648102
2021-11-29,ZEC,,-0.05,0.0,-0.02100652273238418
2021-12-06,AAVE,,0.05,-0.05,0.012000318018267567
2021-12-06,ADA,,0.05,-0.05,0.012000318018267567
2021-12-06,ALGO,,0.0,-0.05,-0.009000238513700676
2021-12-06,ATOM,,0.05,-0.05,0.012000318018267567
2021-12-06,AVAX,,-0.05,0.05,-0.012000318018267567
2021-12-06,BCH,,0.0,0.0,0.0
2021-12-06,BNB,,0.0,0.0,0.0
2021-12-06,BTC,,0.0,-0.05,-0.009000238513700676
2021-12-06,CAKE,,0.0,0.0,0.0
2021-12-06,CHZ,,-0.05,0.05,-0.012000318018267567
2021-12-06,DASH,,0.0,0.05,0.009000238513700676
2021-12-06,DEXE,,-0.05,-0.05,-0.030000795045668917
2021-12-06,DOGE,,0.0,0.0,0.0
2021-12-06,DOT,,0.0,0.0,0.0
2021-12-06,ETC,,0.05,0.0,0.021000556531968244
2021-12-06,ETH,,0.05,-0.05,0.012000318018267567
2021-12-06,FET,,0.0,0.0,0.0
2021-12-06,FIL,,-0.05,0.05,-0.012000318018267567
2021-12-06,HBAR,,0.05,0.0,0.021000556531968244
2021-12-06,ICP,,0.0,0.05,0.009000238513700676
2021-12-06,JST,,-0.05,-0.05,-0.030000795045668917
2021-12-06,LINK,,-0.05,0.05,-0.012000318018267567
2021-12-06,LTC,,0.0,0.05,0.009000238513700676
2021-12-06,NEAR,,-0.05,0.0,-0.021000556531968244
2021-12-06,QNT,,-0.05,0.0,-0.021000556531968244
2021-12-06,SHIB,,0.0,0.0,0.0
2021-12-06,SOL,,0.05,0.0,0.021000556531968244
2021-12-06,STX,,0.0,0.0,0.0
2021-12-06,TRX,,0.0,0.0,0.0
2021-12-06,UNI,,0.05,0.0,0.021000556531968244
2021-12-06,VET,,0.0,0.05,0.009000238513700676
2021-12-06,XLM,,0.05,-0.05,0.012000318018267567
2021-12-06,XRP,,0.0,0.0,0.0
2021-12-06,ZEC,,-0.05,0.05,-0.012000318018267567
2021-12-13,AAVE,,0.0,-0.05,-0.00900022481503383
2021-12-13,ADA,,0.05,-0.05,0.012000299753378438
2021-12-13,ALGO,,0.0,-0.05,-0.00900022481503383
2021-12-13,ATOM,,0.05,-0.05,0.012000299753378438
2021-12-13,AVAX,,-0.05,0.05,-0.012000299753378438
2021-12-13,BCH,,0.0,0.0,0.0
2021-12-13,BNB,,0.0,0.0,0.0
2021-12-13,BTC,,0.05,-0.05,0.012000299753378438
2021-12-13,CAKE,,-0.05,0.0,-0.021000524568412268
2021-12-13,CHZ,,0.0,0.05,0.00900022481503383
2021-12-13,DASH,,0.0,0.05,0.00900022481503383
2021-12-13,DEXE,,-0.05,-0.05,-0.030000749383446098
2021-12-13,DOGE,,0.0,0.0,0.0
2021-12-13,DOT,,0.0,0.0,0.0
2021-12-13,ETC,,0.05,0.0,0.021000524568412268
2021-12-13,ETH,,0.05,-0.05,0.012000299753378438
2021-12-13,FET,,0.05,0.0,0.021000524568412268
2021-12-13,FIL,,-0.05,0.05,-0.012000299753378438
2021-12-13,HBAR,,-0.05,0.0,-0.021000524568412268
2021-12-13,ICP,,0.0,0.05,0.00900022481503383
2021-12-13,JST,,-0.05,-0.05,-0.030000749383446098
2021-12-13,LINK,,0.0,0.05,0.00900022481503383
2021-12-13,LTC,,0.0,0.05,0.00900022481503383
2021-12-13,NEAR,,-0.05,0.0,-0.021000524568412268
2021-12-13,QNT,,-0.05,0.0,-0.021000524568412268
2021-12-13,SHIB,,0.05,0.0,0.021000524568412268
2021-12-13,SOL,,0.0,0.0,0.0
2021-12-13,STX,,0.0,0.0,0.0
2021-12-13,TRX,,0.0,0.0,0.0
2021-12-13,UNI,,0.05,0.0,0.021000524568412268
2021-12-13,VET,,0.0,0.05,0.00900022481503383
2021-12-13,XLM,,0.05,-0.05,0.012000299753378438
2021-12-13,XRP,,0.0,0.0,0.0
2021-12-13,ZEC,,-0.05,0.05,-0.012000299753378438
2021-12-20,AAVE,,-0.05,-0.05,-0.030001266992811283
2021-12-20,ADA,,0.0,-0.05,-0.009000380097843387
2021-12-20,ALGO,,0.0,-0.05,-0.009000380097843387
2021-12-20,ATOM,,-0.05,-0.05,-0.030001266992811283
2021-12-20,AVAX,,-0.05,0.05,-0.012000506797124513
2021-12-20,BCH,,0.05,0.0,0.021000886894967898
2021-12-20,BNB,,0.05,0.0,0.021000886894967898
2021-12-20,BTC,,0.05,-0.05,0.012000506797124513
2021-12-20,CAKE,,0.05,0.0,0.021000886894967898
2021-12-20,CHZ,,-0.05,0.05,-0.012000506797124513
2021-12-20,DASH,,0.0,0.05,0.009000380097843387
2021-12-20,DEXE,,0.0,-0.05,-0.009000380097843387
2021-12-20,DOGE,,0.0,0.0,0.0
2021-12-20,DOT,,-0.05,0.0,-0.021000886894967898
2021-12-20,ETC,,0.0,0.0,0.0
2021-12-20,ETH,,0.05,-0.05,0.012000506797124513
2021-12-20,FET,,0.0,0.0,0.0
2021-12-20,FIL,,0.0,0.05,0.009000380097843387
2021-12-20,HBAR,,-0.05,0.0,-0.021000886894967898
2021-12-20,ICP,,-0.05,0.05,-0.012000506797124513
2021-12-20,JST,,0.0,-0.05,-0.009000380097843387
2021-12-20,LINK,,0.0,0.05,0.009000380097843387
2021-12-20,LTC,,0.05,0.05,0.030001266992811283
2021-12-20,NEAR,,-0.05,0.0,-0.021000886894967898
2021-12-20,QNT,,0.0,0.0,0.0
2021-12-20,SHIB,,0.0,0.0,0.0
2021-12-20,SOL,,0.05,0.0,0.021000886894967898
2021-12-20,STX,,0.05,0.0,0.021000886894967898
2021-12-20,TRX,,0.05,0.0,0.021000886894967898
2021-12-20,UNI,,-0.05,0.0,-0.021000886894967898
2021-12-20,VET,,0.0,0.05,0.009000380097843387
2021-12-20,XLM,,0.0,-0.05,-0.009000380097843387
2021-12-20,XRP,,0.0,0.0,0.0
2021-12-20,ZEC,,0.0,0.05,0.009000380097843387
2021-12-27,AAVE,,-0.11874999999999998,-0.05,-0.0589392541376007
2021-12-27,ADA,,0.0,-0.05,-0.009009822288550427
2021-12-27,ALGO,,0.0,-0.05,-0.009009822288550427
2021-12-27,ATOM,,-0.11874999999999998,-0.05,-0.0589392541376007
2021-12-27,AVAX,,0.0,0.05,0.009009822288550427
2021-12-27,BCH,,0.05,0.0,0.02102291867328433
2021-12-27,BNB,,0.05,0.0,0.02102291867328433
2021-12-27,BTC,,0.05,-0.05,0.012013096384733902
2021-12-27,CAKE,,0.05,0.0,0.02102291867328433
2021-12-27,CHZ,,-0.11874999999999998,0.05,-0.040919609560499844
2021-12-27,DASH,,0.0,0.05,0.009009822288550427
2021-12-27,DEXE,,0.0,-0.05,-0.009009822288550427
2021-12-27,DOGE,,0.0,0.0,0.0
2021-12-27,DOT,,-0.11874999999999998,0.0,-0.04992943184905027
2021-12-27,ETC,,0.05,0.0,0.02102291867328433
2021-12-27,ETH,,0.05,-0.05,0.012013096384733902
2021-12-27,FET,,-0.11874999999999998,0.0,-0.04992943184905027
2021-12-27,FIL,,0.05,0.05,0.030032740961834756
2021-12-27,HBAR,,-0.11874999999999998,0.0,-0.04992943184905027
2021-12-27,ICP,,0.0,0.05,0.009009822288550427
2021-12-27,JST,,0.0,-0.05,-0.009009822288550427
2021-12-27,LINK,,0.0,0.05,0.009009822288550427
2021-12-27,LTC,,0.05,0.05,0.030032740961834756
2021-12-27,NEAR,,-0.05,0.0,-0.02102291867328433
2021-12-27,QNT,,0.0,0.0,0.0
2021-12-27,SHIB,,-0.11874999999999998,0.0,-0.04992943184905027
2021-12-27,SOL,,0.0,0.0,0.0
2021-12-27,STX,,0.0,0.0,0.0
2021-12-27,TRX,,0.0,0.0,0.0
2021-12-27,UNI,,-0.11874999999999998,0.0,-0.04992943184905027
2021-12-27,VET,,0.0,0.05,0.009009822288550427
2021-12-27,XLM,,0.0,-0.05,-0.009009822288550427
2021-12-27,XRP,,0.0,0.0,0.0
2021-12-27,ZEC,,0.05,0.05,0.030032740961834756
2022-01-03,AAVE,,-0.05,-0.05,-0.030081050455873268
2022-01-03,ADA,,0.0,-0.11874999999999998,-0.021432748449809698
2022-01-03,ALGO,,0.0,-0.11874999999999998,-0.021432748449809698
2022-01-03,ATOM,,-0.05,-0.11874999999999998,-0.04248948376892099
2022-01-03,AVAX,,0.0,0.05,0.00902431513676198
2022-01-03,BCH,,0.05,0.0,0.021056735319111286
2022-01-03,BNB,,0.05,0.0,0.021056735319111286
2022-01-03,BTC,,0.0,-0.11874999999999998,-0.021432748449809698
2022-01-03,CAKE,,0.05,0.0,0.021056735319111286
2022-01-03,CHZ,,-0.05,0.05,-0.012032420182349306
2022-01-03,DASH,,0.0,0.05,0.00902431513676198
2022-01-03,DEXE,,0.0,-0.11874999999999998,-0.021432748449809698
2022-01-03,DOGE,,0.0,0.0,0.0
2022-01-03,DOT,,-0.05,0.0,-0.021056735319111286
2022-01-03,ETC,,0.0,0.0,0.0
2022-01-03,ETH,,0.05,0.0,0.021056735319111286
2022-01-03,FET,,0.0,0.0,0.0
2022-01-03,FIL,,0.05,0.05,0.030081050455873268
2022-01-03,HBAR,,-0.05,0.0,-0.021056735319111286
2022-01-03,ICP,,-0.05,0.05,-0.012032420182349306
2022-01-03,JST,,0.0,-0.11874999999999998,-0.021432748449809698
2022-01-03,LINK,,-0.05,0.0,-0.021056735319111286
2022-01-03,LTC,,0.05,0.05,0.030081050455873268
2022-01-03,NEAR,,-0.05,0.0,-0.021056735319111286
2022-01-03,QNT,,0.05,0.0,0.021056735319111286
2022-01-03,SHIB,,-0.05,0.0,-0.021056735319111286
2022-01-03,SOL,,0.0,0.05,0.00902431513676198
2022-01-03,STX,,0.0,-0.11874999999999998,-0.021432748449809698
2022-01-03,TRX,,0.05,0.0,0.021056735319111286
2022-01-03,UNI,,0.0,0.0,0.0
2022-01-03,VET,,0.0,0.05,0.00902431513676198
2022-01-03,XLM,,0.0,-0.11874999999999998,-0.021432748449809698
2022-01-03,XRP,,0.0,0.0,0.0
2022-01-03,ZEC,,0.05,0.05,0.030081050455873268
2022-01-10,AAVE,,-0.05,-0.05,-0.030019946050680486
2022-01-10,ADA,,0.0,-0.11874999999999998,-0.021389211561109844
2022-01-10,ALGO,,0.0,-0.11874999999999998,-0.021389211561109844
2022-01-10,ATOM,,-0.05,-0.11874999999999998,-0.04240317379658619
2022-01-10,AVAX,,0.0,0.05,0.009005983815204148
2022-01-10,BCH,,0.05,0.0,0.02101396223547634
2022-01-10,BNB,,0.0,0.0,0.0
2022-01-10,BTC,,0.05,-0.11874999999999998,-0.0003752493256335023
2022-01-10,CAKE,,0.0,0.0,0.0
2022-01-10,CHZ,,-0.05,0.05,-0.012007978420272195
2022-01-10,DASH,,0.0,0.05,0.009005983815204148
2022-01-10,DEXE,,0.05,-0.11874999999999998,-0.0003752493256335023
2022-01-10,DOGE,,0.0,0.0,0.0
2022-01-10,DOT,,-0.05,0.0,-0.02101396223547634
2022-01-10,ETC,,0.0,0.0,0.0
2022-01-10,ETH,,0.0,0.0,0.0
2022-01-10,FET,,0.0,0.0,0.0
2022-01-10,FIL,,0.05,0.05,0.030019946050680486
2022-01-10,HBAR,,0.05,0.0,0.02101396223547634
2022-01-10,ICP,,-0.05,0.05,-0.012007978420272195
2022-01-10,JST,,0.05,-0.11874999999999998,-0.0003752493256335023
2022-01-10,LINK,,-0.05,0.0,-0.02101396223547634
2022-01-10,LTC,,0.0,0.05,0.009005983815204148
2022-01-10,NEAR,,-0.05,0.0,-0.02101396223547634
2022-01-10,QNT,,0.05,0.0,0.02101396223547634
2022-01-10,SHIB,,-0.05,0.0,-0.02101396223547634
2022-01-10,SOL,,0.0,0.05,0.009005983815204148
2022-01-10,STX,,0.0,-0.11874999999999998,-0.021389211561109844
2022-01-10,TRX,,0.05,0.0,0.02101396223547634
2022-01-10,UNI,,-0.05,0.0,-0.02101396223547634
2022-01-10,VET,,0.0,0.05,0.009005983815204148
2022-01-10,XLM,,0.0,-0.11874999999999998,-0.021389211561109844
2022-01-10,XRP,,0.0,0.0,0.0
2022-01-10,ZEC,,0.05,0.05,0.030019946050680486
2022-01-17,AAVE,,-0.05,-0.05,-0.03009617890135597
2022-01-17,ADA,,-0.05,-0.11874999999999998,-0.04251085269816531
2022-01-17,ALGO,,0.0,-0.11874999999999998,-0.021443527467216127
2022-01-17,ATOM,,-0.05,-0.11874999999999998,-0.04251085269816531
2022-01-17,AVAX,,0.0,0.05,0.009028853670406792
2022-01-17,BCH,,0.05,0.0,0.02106732523094918
2022-01-17,BNB,,0.0,0.0,0.0
2022-01-17,BTC,,0.05,-0.11874999999999998,-0.00037620223626694585
2022-01-17,CAKE,,0.0,0.0,0.0
2022-01-17,CHZ,,0.0,0.05,0.009028853670406792
2022-01-17,DASH,,0.0,0.05,0.009028853670406792
2022-01-17,DEXE,,0.05,-0.11874999999999998,-0.00037620223626694585
2022-01-17,DOGE,,-0.05,0.0,-0.02106732523094918
2022-01-17,DOT,,-0.05,0.0,-0.02106732523094918
2022-01-17,ETC,,0.0,0.0,0.0
2022-01-17,ETH,,0.0,0.0,0.0
2022-01-17,FET,,0.0,0.0,0.0
2022-01-17,FIL,,0.0,0.05,0.009028853670406792
2022-01-17,HBAR,,0.05,0.0,0.02106732523094918
2022-01-17,ICP,,-0.05,0.05,-0.012038471560542389
2022-01-17,JST,,0.0,-0.11874999999999998,-0.021443527467216127
2022-01-17,LINK,,-0.05,0.0,-0.02106732523094918
2022-01-17,LTC,,0.0,0.05,0.009028853670406792
2022-01-17,NEAR,,-0.05,0.0,-0.02106732523094918
2022-01-17,QNT,,0.05,0.0,0.02106732523094918
2022-01-17,SHIB,,0.0,0.0,0.0
2022-01-17,SOL,,0.0,0.05,0.009028853670406792
2022-01-17,STX,,0.0,-0.11874999999999998,-0.021443527467216127
2022-01-17,TRX,,0.05,0.0,0.02106732523094918
2022-01-17,UNI,,-0.05,0.0,-0.02106732523094918
2022-01-17,VET,,0.0,0.05,0.009028853670406792
2022-01-17,XLM,,0.05,-0.11874999999999998,-0.00037620223626694585
2022-01-17,XRP,,0.05,0.0,0.02106732523094918
2022-01-17,ZEC,,0.05,0.05,0.03009617890135597
2022-01-24,AAVE,,-0.05,-0.05,-0.030000672397347074
2022-01-24,ADA,,-0.05,-0.11874999999999998,-0.042375949761252744
2022-01-24,ALGO,,0.0,-0.11874999999999998,-0.021375479083109786
2022-01-24,ATOM,,-0.05,-0.11874999999999998,-0.042375949761252744
2022-01-24,AVAX,,0.0,0.05,0.009000201719204123
2022-01-24,BCH,,0.05,0.0,0.021000470678142952
2022-01-24,BNB,,0.0,0.0,0.0
2022-01-24,BTC,,0.05,-0.11874999999999998,-0.00037500840496683467
2022-01-24,CAKE,,0.0,0.0,0.0
2022-01-24,CHZ,,0.0,0.05,0.009000201719204123
2022-01-24,DASH,,0.0,0.05,0.009000201719204123
2022-01-24,DEXE,,0.05,-0.11874999999999998,-0.00037500840496683467
2022-01-24,DOGE,,-0.05,0.0,-0.021000470678142952
2022-01-24,DOT,,-0.05,0.0,-0.021000470678142952
2022-01-24,ETC,,0.0,0.0,0.0
2022-01-24,ETH,,0.0,0.0,0.0
2022-01-24,FET,,0.0,0.0,0.0
2022-01-24,FIL,,0.0,0.05,0.009000201719204123
2022-01-24,HBAR,,0.05,0.0,0.021000470678142952
2022-01-24,ICP,,-0.05,0.05,-0.012000268958938829
2022-01-24,JST,,0.0,-0.11874999999999998,-0.021375479083109786
2022-01-24,LINK,,-0.05,0.0,-0.021000470678142952
2022-01-24,LTC,,0.0,0.05,0.009000201719204123
2022-01-24,NEAR,,-0.05,0.0,-0.021000470678142952
2022-01-24,QNT,,0.05,0.0,0.021000470678142952
2022-01-24,SHIB,,0.0,0.0,0.0
2022-01-24,SOL,,0.0,0.05,0.009000201719204123
2022-01-24,STX,,0.0,-0.11874999999999998,-0.021375479083109786
2022-01-24,TRX,,0.05,0.0,0.021000470678142952
2022-01-24,UNI,,-0.05,0.0,-0.021000470678142952
2022-01-24,VET,,0.0,0.05,0.009000201719204123
2022-01-24,XLM,,0.05,-0.11874999999999998,-0.00037500840496683467
2022-01-24,XRP,,0.05,0.0,0.021000470678142952
2022-01-24,ZEC,,0.05,0.05,0.030000672397347074
2022-01-31,AAVE,,0.0,-0.05,-0.00900030197740557
2022-01-31,ADA,,0.0,-0.05,-0.00900030197740557
2022-01-31,ALGO,,0.05,0.0,0.02100070461394633
2022-01-31,ATOM,,-0.05,-0.05,-0.0300010065913519
2022-01-31,AVAX,,0.0,0.05,0.00900030197740557
2022-01-31,BCH,,0.05,0.0,0.02100070461394633
2022-01-31,BNB,,0.05,0.0,0.02100070461394633
2022-01-31,BTC,,0.05,-0.05,0.01200040263654076
2022-01-31,CAKE,,0.0,0.0,0.0
2022-01-31,CHZ,,-0.05,0.0,-0.02100070461394633
2022-01-31,DASH,,0.0,0.0,0.0
2022-01-31,DEXE,,0.0,0.05,0.00900030197740557
2022-01-31,DOGE,,0.0,-0.05,-0.00900030197740557
2022-01-31,DOT,,-0.05,0.0,-0.02100070461394633
2022-01-31,ETC,,0.0,0.0,0.0
2022-01-31,ETH,,0.0,0.0,0.0
2022-01-31,FET,,0.05,0.0,0.02100070461394633
2022-01-31,FIL,,0.0,0.05,0.00900030197740557
2022-01-31,HBAR,,0.0,-0.05,-0.00900030197740557
2022-01-31,ICP,,0.0,0.0,0.0
2022-01-31,JST,,-0.05,-0.05,-0.0300010065913519
2022-01-31,LINK,,0.05,0.05,0.0300010065913519
2022-01-31,LTC,,0.0,0.0,0.0
2022-01-31,NEAR,,-0.05,0.05,-0.01200040263654076
2022-01-31,QNT,,-0.05,0.05,-0.01200040263654076
2022-01-31,SHIB,,-0.05,0.0,-0.02100070461394633
2022-01-31,SOL,,-0.05,0.05,-0.01200040263654076
2022-01-31,STX,,0.0,0.0,0.0
2022-01-31,TRX,,0.05,-0.05,0.01200040263654076
2022-01-31,UNI,,0.0,0.05,0.00900030197740557
2022-01-31,VET,,0.0,0.05,0.00900030197740557
2022-01-31,XLM,,0.05,0.0,0.02100070461394633
2022-01-31,XRP,,0.05,-0.05,0.01200040263654076
2022-01-31,ZEC,,-0.05,0.0,-0.02100070461394633
2022-02-07,AAVE,,0.0,-0.05,-0.009007339770743373
2022-02-07,ADA,,0.05,-0.05,0.012009786360991164
2022-02-07,ALGO,,0.05,0.0,0.021017126131734537
2022-02-07,ATOM,,0.0,-0.05,-0.009007339770743373
2022-02-07,AVAX,,0.0,0.05,0.009007339770743373
2022-02-07,BCH,,0.05,0.0,0.021017126131734537
2022-02-07,BNB,,0.05,0.0,0.021017126131734537
2022-02-07,BTC,,0.05,-0.05,0.012009786360991164
2022-02-07,CAKE,,0.0,0.0,0.0
2022-02-07,CHZ,,-0.05,0.0,-0.021017126131734537
2022-02-07,DASH,,0.0,0.0,0.0
2022-02-07,DEXE,,0.0,0.05,0.009007339770743373
2022-02-07,DOGE,,0.05,-0.05,0.012009786360991164
2022-02-07,DOT,,-0.05,0.0,-0.021017126131734537
2022-02-07,ETC,,0.0,0.0,0.0
2022-02-07,ETH,,0.0,0.0,0.0
2022-02-07,FET,,0.05,0.0,0.021017126131734537
2022-02-07,FIL,,0.0,0.05,0.009007339770743373
2022-02-07,HBAR,,0.0,-0.05,-0.009007339770743373
2022-02-07,ICP,,-0.05,0.0,-0.021017126131734537
2022-02-07,JST,,-0.05,-0.05,-0.030024465902477912
2022-02-07,LINK,,0.0,0.05,0.009007339770743373
2022-02-07,LTC,,0.0,0.0,0.0
2022-02-07,NEAR,,-0.05,0.05,-0.012009786360991164
2022-02-07,QNT,,-0.05,0.05,-0.012009786360991164
2022-02-07,SHIB,,-0.05,0.0,-0.021017126131734537
2022-02-07,SOL,,-0.05,0.05,-0.012009786360991164
2022-02-07,STX,,0.0,0.0,0.0
2022-02-07,TRX,,0.05,-0.05,0.012009786360991164
2022-02-07,UNI,,0.0,0.05,0.009007339770743373
2022-02-07,VET,,0.0,0.05,0.009007339770743373
2022-02-07,XLM,,0.05,0.0,0.021017126131734537
2022-02-07,XRP,,0.0,-0.05,-0.009007339770743373
2022-02-07,ZEC,,-0.05,0.0,-0.021017126131734537
2022-02-14,AAVE,,0.0,-0.05,-0.009002034962788306
2022-02-14,ADA,,0.0,-0.05,-0.009002034962788306
2022-02-14,ALGO,,0.05,0.0,0.02100474824650605
2022-02-14,ATOM,,0.0,-0.05,-0.009002034962788306
2022-02-14,AVAX,,0.0,0.05,0.009002034962788306
2022-02-14,BCH,,0.05,0.0,0.02100474824650605
2022-02-14,BNB,,0.05,0.0,0.02100474824650605
2022-02-14,BTC,,0.05,-0.05,0.012002713283717742
2022-02-14,CAKE,,0.0,0.0,0.0
2022-02-14,CHZ,,-0.05,0.0,-0.02100474824650605
2022-02-14,DASH,,0.0,0.0,0.0
2022-02-14,DEXE,,0.05,0.05,0.030006783209294355
2022-02-14,DOGE,,0.05,-0.05,0.012002713283717742
2022-02-14,DOT,,-0.05,0.0,-0.02100474824650605
2022-02-14,ETC,,0.0,0.0,0.0
2022-02-14,ETH,,0.0,0.0,0.0
2022-02-14,FET,,0.0,0.0,0.0
2022-02-14,FIL,,0.0,0.05,0.009002034962788306
2022-02-14,HBAR,,0.0,-0.05,-0.009002034962788306
2022-02-14,ICP,,-0.05,0.0,-0.02100474824650605
