week,csd,btc_dom,dbtc_dom,csd_z,dbtc_z,rs,label,gross
2019-08-19,0.09912776132245853,0.7009322806511114,0.043450065019523976,0.3026720347211062,0.8099031025480565,-0.5308368713236309,RiskOff,0.6
2019-08-26,0.06266257712439406,0.714466848084383,0.03422087065426549,-0.3933791762453258,0.5873643665678208,-0.25361553391347513,Neutral,0.8
2019-09-02,0.06960721536222626,0.7209925050703615,0.025611027318344304,-0.2649144762324232,0.3715038353718449,-0.4903717714065733,Neutral,0.8
2019-09-09,0.10869954577082971,0.7208285373205137,0.028109792380452858,0.4555627371128201,0.45477663895115017,-0.31820915580213405,Neutral,0.8
2019-09-16,0.10062514546765723,0.7012525500329023,0.00032026938179097186,0.4776915874696929,-0.3673079209966688,0.00039304908083495627,Neutral,0.8
2019-09-23,0.06360125858400151,0.6916187016531745,-0.02284814643120847,-0.4231399932140935,-1.1132706694706476,0.42249975423318087,Neutral,0.8
2019-09-30,0.08177166559223205,0.6790205983282479,-0.041971906742113596,0.021672452088477043,-1.76388690884213,0.345065338128277,Neutral,0.8
2019-10-07,0.07215186806141663,0.673636597015908,-0.04719194030460572,-0.23141050291365722,-1.8991713430953914,0.8927796804653035,RiskOn,1.0
2019-10-14,0.2340926138480339,0.6698321601211936,-0.0314203899117087,3.249275276586086,-1.3512560018897628,0.833880420090867,RiskOn,1.0
2019-10-21,0.07647860625963011,0.69386943521949,0.0022507335663154437,-0.21721869273020494,-0.3024923557231654,2.3002656392379244,RiskOn,1.0
2019-10-28,0.13582933144560191,0.6856762323755338,0.006655634047285863,1.0662427161280679,-0.1688944343727435,0.04263683149648023,Neutral,0.8
2019-11-04,0.11673290458986958,0.6774697873847823,0.0038331903688743063,0.613018041616686,-0.28762184806516033,0.6175685752504056,RiskOn,1.0
2019-11-11,0.09933788553597182,0.6736123805253115,0.003780220404117851,0.20965427374392992,-0.32199068915667367,0.4503199448409232,Neutral,0.8
2019-11-18,0.04170216838876629,0.6797531151803491,-0.014116320039140873,-1.0825828960494137,-0.9194413662867693,0.2658224814503018,Neutral,0.8
2019-11-25,0.14808750366587659,0.6693531570818597,-0.01632307529367405,1.2544640106172864,-0.9894030791031042,-0.0815707648813222,Neutral,0.8
2019-12-02,0.06597685383840246,0.6722132101449321,-0.00525657723985018,-0.5672069084973889,-0.6131216663023932,1.1219335448601953,RiskOn,1.0
2019-12-09,0.0923429882548555,0.672548112319759,-0.0010642682055524988,0.004566253715897077,-0.45616452906728294,0.022957378902502157,Neutral,0.8
2019-12-16,0.10687874766787808,0.6996340324515649,0.01988091727121577,0.3374614682992698,0.21453504397126336,0.23036539139159,Neutral,0.8
2019-12-23,0.08880264292007047,0.6966744363110834,0.02732127922922367,-0.08131928626274773,0.434376830484211,0.06146321216400323,Neutral,0.8
2019-12-30,0.06106320541619768,0.6963526851705172,0.02413947502558511,-0.699314801365893,0.30468554216057425,-0.25784805837347935,Neutral,0.8
2020-01-06,0.09620128531938964,0.6979202691279534,0.02537215680819438,0.07367260623669888,0.3227573263859942,-0.5020001717632336,RiskOff,0.6
2020-01-13,0.16959111927883333,0.6821805554910976,-0.017453476960467285,1.6469424819619713,-1.087644884321096,-0.12454236007464765,Neutral,0.8
2020-01-20,0.04137294709504336,0.6809231306215686,-0.015751305689514772,-1.1512271259167541,-0.9994963463631192,1.3672936831415337,RiskOn,1.0
2020-01-27,0.0799857691243123,0.676443611046446,-0.01990907412407117,-0.3226306647441201,-1.0971458703162427,-0.07586538977681745,Neutral,0.8
2020-02-03,0.1730482215675446,0.6596107370216063,-0.03830953210634702,1.672091134251112,-1.6215733793432072,0.38725760278606125,Neutral,0.8
2020-02-10,0.37646499869381783,0.6421954852921464,-0.039985070198951145,4.573986908865107,-1.6002914521013378,1.6468322567971596,RiskOn,1.0
2020-02-17,0.09296611865506786,0.6407525205872819,-0.04017061003428668,-0.16265056640896883,-1.5388424857005552,3.0871391804832227,RiskOn,1.0
2020-02-24,0.06027594223808402,0.6595817657308367,-0.016861845315609303,-0.7155605848304659,-0.8274413759543712,0.6880959596457932,RiskOn,1.0
2020-03-02,0.1318993220891926,0.665418028906895,0.005807291885288723,0.4916991750968476,-0.15750636751519573,0.05594039556195263,Neutral,0.8
2020-03-09,0.10564098766726016,0.6651462370685576,0.02295075177641115,0.03378794928332899,0.3388312360959276,0.32460277130602166,Neutral,0.8
2020-03-16,0.10408346575530883,0.6857016085280542,0.04494908794077224,0.004179478831199716,0.9630970924122993,-0.15252164340629928,Neutral,0.8
2020-03-23,0.048566417893971224,0.6791162765811474,0.01953451085031066,-0.9356609801479381,0.18756993449892223,-0.4794588067905498,Neutral,0.8
2020-03-30,0.045691126886776956,0.6842136462836191,0.018795617376724083,-0.9477597789633099,0.15931118753210285,-0.5616154573234302,RiskOff,0.6
2020-04-06,0.11194691455743551,0.6696879872611935,0.004541750192635918,0.15035210128196333,-0.2549276458160252,-0.5535354832477064,RiskOff,0.6
2020-04-13,0.06465955658430157,0.6649107949739586,-0.020790813554095622,-0.6385579132448594,-0.9793304158575539,0.20263987354899426,Neutral,0.8
2020-04-20,0.08988644538586116,0.663282985707805,-0.015833290873342398,-0.21181724759383447,-0.7991024891755764,0.17038625130634721,Neutral,0.8
2020-04-27,0.07632229936211386,0.6789626142654684,-0.005251032018150692,-0.44393572797039066,-0.4471295749285249,0.29364262079087095,Neutral,0.8
2020-05-04,0.057380888458505024,0.6966248977329023,0.026936910471708764,-0.7402197662332904,0.6242003454767278,0.0015969234790671194,Neutral,0.8
2020-05-11,0.0649643981466848,0.7067351313619384,0.04182433638797989,-0.5843747458599511,1.1068034815258763,-0.682210055855009,RiskOff,0.6
2020-05-18,0.03175195715466884,0.692944799544404,0.02966181383659905,-1.1179705883228463,0.7060086069162343,-0.8455891136929137,RiskOff,0.6
2020-05-25,0.1051833854935606,0.6870019943070447,0.008039380041576227,0.12668609305775047,-0.00811987408995019,-0.9119895976195403,RiskOff,0.6
2020-06-01,0.06968019867671899,0.683735315014712,-0.012889582718190296,-0.47061233559829363,-0.7157150768893488,0.06740298357385033,Neutral,0.8
2020-06-08,0.06887777819658078,0.6882596286339554,-0.01847550272798304,-0.4636497583768211,-0.8754142254657081,0.12255137064552757,Neutral,0.8
2020-06-15,0.05767306069334779,0.6904281463082188,-0.002516653236185218,-0.6402682604848564,-0.3571563921853,0.20588223354444352,Neutral,0.8
2020-06-22,0.05983886760550633,0.692646228067412,0.005644233760367379,-0.5838632230219958,-0.07000680443787287,-0.1415559341497782,Neutral,0.8
2020-06-29,0.1477406726956403,0.6853273950862762,0.0015920800715641947,0.986390784416362,-0.17834967769235416,-0.25692820929206145,Neutral,0.8
2020-07-06,0.17738510488371417,0.655702143635192,-0.03255748499876343,1.4549418350010337,-1.3139193049415172,0.582370231054358,RiskOn,1.0
2020-07-13,0.11140974283142663,0.6500470064051106,-0.04038113990310821,0.27320693669853924,-1.5969642768866559,1.3844305699712756,RiskOn,1.0
2020-07-20,0.10969814039233834,0.6430650876703887,-0.04958114039702333,0.2234390798280372,-1.8572913079402975,0.9350856067925976,RiskOn,1.0
2020-07-27,0.12266130676190651,0.6338297715132002,-0.05149762357307597,0.44173789101028443,-1.8629413293558137,1.0403651938841674,RiskOn,1.0
2020-08-03,0.18151980108401344,0.6247450975294493,-0.03095704610574268,1.4276427254238555,-1.0586762587076894,1.152339610183049,RiskOn,1.0
2020-08-10,0.17685904860140797,0.5979544243088938,-0.05209258209621681,1.2911218272030787,-1.7639133258502908,1.2431594920657725,RiskOn,1.0
2020-08-17,0.11704167480640298,0.6088794715145905,-0.03418561615579818,0.24453300940947856,-1.068981431995598,1.5275175765266846,RiskOn,1.0
2020-08-24,0.1455166061307783,0.59943124312948,-0.03439852838372015,0.7117362847255608,-1.040089663203621,0.6567572207025383,RiskOn,1.0
2020-08-31,0.10623862865683051,0.6160167197305124,-0.00872837779893687,0.016845244824632254,-0.03510532486176656,0.8759129739645909,RiskOn,1.0
2020-09-07,0.08213721869164997,0.6117443533417429,0.013789929032849146,-0.3941155404734532,0.8598873034919228,0.025975284843199407,Neutral,0.8
2020-09-14,0.07981705382759684,0.6231783122042054,0.014298840689614845,-0.42680394139335115,0.863756530921079,-0.627001421982688,RiskOff,0.6
2020-09-21,0.07321436477138932,0.6208351612483183,0.02140391811883824,-0.5459528469594644,1.0982109386326184,-0.6452802361572151,RiskOff,0.6
2020-09-28,0.08857832768907252,0.6240297682086721,0.008013048478159646,-0.2807464425525155,0.5514394037212,-0.8220818927960414,RiskOff,0.6
2020-10-05,0.06644523155345054,0.6272398048191081,0.015495451477365196,-0.6639959972270615,0.8144254960782809,-0.41609292313685775,Neutral,0.8
2020-10-12,0.048633507997124514,0.6107630488755027,-0.012415263328702686,-0.9535936121797082,-0.32292521046170286,-0.7392107466526712,RiskOff,0.6
2020-10-19,0.09245421893207628,0.6262482051631245,0.005413043914806237,-0.16151747297271885,0.39678811806952513,-0.31533420085900266,Neutral,0.8
2020-10-26,0.0684136732515115,0.6527142654637949,0.028684497255122787,-0.5767652021740505,1.3019551620996417,-0.279152795521122,Neutral,0.8
2020-11-02,0.161969860254598,0.6611909360440366,0.03395113122492843,1.1024180757839288,1.4583040118330117,-0.939360182136846,RiskOff,0.6
2020-11-09,0.09826075540429965,0.6684357235641799,0.057672674688677206,-0.046935298774913155,2.226894346370212,-0.17794296802454146,Neutral,0.8
2020-11-16,0.15319379556871368,0.6425849628238844,0.016336757660759926,0.908614855441585,0.6697474482148597,-1.1369148225725627,RiskOff,0.6
2020-11-23,0.18258064333099838,0.6092114431337532,-0.04350282233004166,1.4093921531113687,-1.4952399965929561,0.1194337036133627,Neutral,0.8
2020-11-30,0.09468008916052204,0.6202545534211447,-0.0409363826228919,-0.17113090911823364,-1.352007821055655,1.4523160748521624,RiskOn,1.0
2020-12-07,0.08096372535916058,0.6341127367081308,-0.034322986856049065,-0.4127137282300913,-1.0809237090997426,0.5904384559687107,RiskOn,1.0
2020-12-14,0.12101540990340491,0.6634732734347448,0.020888310610860383,0.2996468956459947,0.8609957020453457,0.33410499043482567,Neutral,0.8
2020-12-21,0.18127562255812135,0.7170560176545991,0.10784457452084595,1.3236133409005455,3.4229299452346944,-0.2806744031996755,Neutral,0.8
2020-12-28,0.31900059283501697,0.7203392755751373,0.10008472215399267,3.266508487779105,2.8826571174633333,-1.0496583021670745,RiskOff,0.6
2021-01-04,0.2849610078587578,0.6957098246618801,0.0615970879537493,2.503114776203088,1.7173949387396807,0.19192568515788588,Neutral,0.8
2021-01-11,0.2939797170681443,0.6700660632475515,0.006592789812806643,2.4548767534460683,0.16837865112484027,0.3928599187317037,Neutral,0.8
2021-01-18,0.16143201128016907,0.6332588120025535,-0.08379720565204563,0.5884140667400269,-2.2131227694117594,1.143249051160614,RiskOn,1.0
2021-01-25,0.6269308789967509,0.6251221297250411,-0.09521714585009622,4.9644826851225945,-2.3447338937479882,1.4007684180758933,RiskOn,1.0
2021-02-01,0.3110399468588406,0.6179602891633742,-0.07774953549850594,1.7319490473776757,-1.8360418200793867,3.6546082894352914,RiskOn,1.0
2021-02-08,0.294932200417355,0.6117585079237905,-0.05830755532376097,1.6420852303373195,-1.3369957427776606,1.7839954337285313,RiskOn,1.0
2021-02-15,0.2664603577048233,0.6246645720736819,-0.00859423992887165,1.302803511151633,-0.14479640150191223,1.4895404865574902,RiskOn,1.0
2021-02-22,0.15147276540332696,0.626173068176183,0.0010509384511419029,0.15291639768440965,0.08310554159742058,0.7237999563267726,RiskOn,1.0
2021-03-01,0.2848190619664578,0.6238744048429142,0.005914115679540033,1.4156384783440776,0.2023053082178732,0.03490542804349454,Neutral,0.8
2021-03-08,0.7828170169855534,0.6451310191904646,0.033372511266674065,4.632016215864208,0.8674699486633413,0.6066665850631022,RiskOn,1.0
2021-03-15,0.16556814992561866,0.6303655933453813,0.005701021271699469,0.09104451964683954,0.2126271604543279,1.8822731336004335,RiskOn,1.0
2021-03-22,0.17349062320276576,0.6258810413923682,-0.00029202678381479164,0.1323868373772259,0.07396767477316256,-0.06079132040374417,Neutral,0.8
2021-03-29,0.2452377484114079,0.5930900080423184,-0.03078439680059586,0.6361482541738668,-0.6584155458415952,0.02920958130203167,Neutral,0.8
2021-04-05,0.2755667436325606,0.5560445176234934,-0.08908650156697118,0.8328571033711356,-1.9778890630766293,0.647281900007731,RiskOn,1.0
2021-04-12,0.6429997452474588,0.5266441511350565,-0.10372144221032487,3.1204763694205866,-2.179708223832047,1.4053730832238824,RiskOn,1.0
2021-04-19,0.1856997221157257,0.5205326634737794,-0.10534837791858886,0.06779835853577237,-2.081811670860466,2.6500922966263167,RiskOn,1.0
2021-04-26,0.14515094151252242,0.49054837559530057,-0.1025416324470178,-0.21230685833251048,-1.9071663933781287,1.0748050146981192,RiskOn,1.0
2021-05-03,0.3349866364302429,0.4559135499935931,-0.10013096762990026,1.0189328343807196,-1.760179670266844,0.8474297675228091,RiskOn,1.0
2021-05-10,0.1461893195550903,0.3949700511045524,-0.13167410003050406,-0.2519281735164931,-2.2426325277421366,1.3895562523237817,RiskOn,1.0
2021-05-17,0.08002200822414399,0.4717891397565771,-0.04874352371720225,-0.7057164699513283,-0.5942807072777117,0.9953521771128218,RiskOn,1.0
2021-05-24,0.15024230204171554,0.4514111813105054,-0.039137194284795174,-0.238640290142811,-0.3881569839811738,-0.05571788133680833,Neutral,0.8
