week,symbol,cluster_id,w_fast,w_slow,w
2021-08-23,ADA,,-0.11874999999999998,-0.11874999999999998,-0.11874999999999997
2021-08-23,ALGO,,0.0,-0.11874999999999998,-0.03562499999999999
2021-08-23,ATOM,,0.0,0.05,0.015
2021-08-23,AVAX,,-0.05,0.0,-0.034999999999999996
2021-08-23,BCH,,0.05,0.0,0.034999999999999996
2021-08-23,BNB,,0.0,-0.11874999999999998,-0.03562499999999999
2021-08-23,BTC,,0.05,-0.11874999999999998,-0.0006249999999999936
2021-08-23,CAKE,,0.05,0.0,0.034999999999999996
2021-08-23,CHZ,,-0.11874999999999998,0.05,-0.06812499999999998
2021-08-23,DASH,,0.0,0.0,0.0
2021-08-23,DEXE,,0.0,0.0,0.0
2021-08-23,DOGE,,-0.11874999999999998,0.05,-0.06812499999999998
2021-08-23,DOT,,0.0,0.0,0.0
2021-08-23,ETC,,-0.11874999999999998,0.05,-0.06812499999999998
2021-08-23,ETH,,0.05,-0.11874999999999998,-0.0006249999999999936
2021-08-23,FET,,0.0,0.05,0.015
2021-08-23,FIL,,0.0,0.0,0.0
2021-08-23,HBAR,,-0.11874999999999998,0.0,-0.08312499999999998
2021-08-23,ICP,,0.0,0.05,0.015
2021-08-23,JST,,0.0,0.05,0.015
2021-08-23,LINK,,0.05,0.0,0.034999999999999996
2021-08-23,LTC,,0.05,-0.11874999999999998,-0.0006249999999999936
2021-08-23,NEAR,,0.0,0.0,0.0
2021-08-23,QNT,,0.0,0.0,0.0
2021-08-23,SHIB,,0.0,0.0,0.0
2021-08-23,SOL,,0.0,0.0,0.0
2021-08-23,STX,,0.05,0.05,0.049999999999999996
2021-08-23,TRX,,-0.11874999999999998,-0.11874999999999998,-0.11874999999999997
2021-08-23,UNI,,0.05,0.05,0.049999999999999996
2021-08-23,VET,,0.0,0.0,0.0
2021-08-23,XLM,,-0.11874999999999998,-0.11874999999999998,-0.11874999999999997
2021-08-23,XRP,,-0.11874999999999998,-0.05,-0.09812499999999998
2021-08-23,ZEC,,0.0,0.0,0.0
2021-08-30,AAVE,,0.05,0.0,0.029688586784698066
2021-08-30,ADA,,-0.11874999999999998,-0.11874999999999998,-0.100729133733797
2021-08-30,ALGO,,0.0,-0.11874999999999998,-0.0302187401201391
2021-08-30,ATOM,,0.0,0.05,0.012723680050584888
2021-08-30,AVAX,,-0.05,0.0,-0.029688586784698066
2021-08-30,BCH,,0.0,0.0,0.008442933923490353
2021-08-30,BNB,,0.05,-0.11874999999999998,-0.008973087258931381
2021-08-30,BTC,,0.05,-0.11874999999999998,-0.0005301533354410316
2021-08-30,CAKE,,0.05,0.0,0.029688586784698066
2021-08-30,CHZ,,-0.11874999999999998,0.05,-0.057786713563073015
2021-08-30,DASH,,0.0,0.0,0.0
2021-08-30,DEXE,,0.0,0.0,0.0
2021-08-30,DOGE,,-0.11874999999999998,0.05,-0.057786713563073015
2021-08-30,DOT,,0.0,0.0,0.0
2021-08-30,ETC,,0.0,0.05,-0.007328288017704694
2021-08-30,ETH,,0.05,-0.11874999999999998,-0.0005301533354410316
2021-08-30,FET,,0.0,0.05,0.012723680050584888
2021-08-30,FIL,,-0.11874999999999998,0.0,-0.05045842554536832
2021-08-30,HBAR,,0.0,0.0,-0.020051968068289586
2021-08-30,ICP,,0.05,0.05,0.033969332911792605
2021-08-30,JST,,0.0,0.05,0.012723680050584888
2021-08-30,LINK,,0.0,0.0,0.008442933923490353
2021-08-30,LTC,,0.0,-0.11874999999999998,-0.021775806196648748
2021-08-30,NEAR,,-0.11874999999999998,0.0,-0.05045842554536832
2021-08-30,QNT,,-0.11874999999999998,0.0,-0.05045842554536832
2021-08-30,SHIB,,0.05,0.0,0.021245652861207717
2021-08-30,SOL,,0.0,0.0,0.0
2021-08-30,STX,,0.05,0.05,0.04241226683528296
2021-08-30,TRX,,0.0,-0.11874999999999998,-0.05027070818842869
2021-08-30,UNI,,0.05,0.05,0.04241226683528296
2021-08-30,VET,,0.0,0.0,0.0
2021-08-30,XLM,,-0.11874999999999998,-0.11874999999999998,-0.100729133733797
2021-08-30,XRP,,-0.11874999999999998,-0.05,-0.08323407366424279
2021-08-30,ZEC,,0.0,0.0,0.0
2021-09-06,AAVE,,0.0,0.0,0.007378379755100018
2021-09-06,ADA,,0.0,-0.11874999999999998,-0.046450803180181736
2021-09-06,ALGO,,-0.05,-0.11874999999999998,-0.04996842888675207
2021-09-06,ATOM,,0.05,0.05,0.033221130787804115
2021-09-06,AVAX,,-0.05,0.0,-0.028419657380032895
2021-09-06,BCH,,0.05,0.0,0.02313956452509736
2021-09-06,BNB,,-0.1285714285714286,-0.11874999999999998,-0.07775320087099677
2021-09-06,BTC,,0.05,-0.11874999999999998,-0.0005074938817862966
2021-09-06,CAKE,,0.05,0.0,0.028419657380032895
2021-09-06,CHZ,,-0.1285714285714286,0.05,-0.059449941219604424
2021-09-06,DASH,,0.0,0.0,0.0
2021-09-06,DEXE,,0.0,0.0,0.0
2021-09-06,DOGE,,-0.1285714285714286,0.05,-0.059449941219604424
2021-09-06,DOT,,0.0,0.0,0.0
2021-09-06,ETC,,-0.1285714285714286,0.05,-0.04690972068913253
2021-09-06,ETH,,0.05,-0.11874999999999998,-0.0005074938817862966
2021-09-06,FET,,0.0,0.05,0.012179853162871242
2021-09-06,FIL,,0.0,0.0,-0.012540220530471893
2021-09-06,HBAR,,-0.1285714285714286,0.0,-0.05908957385200377
2021-09-06,ICP,,0.0,0.05,0.017459946017806777
2021-09-06,JST,,0.0,0.05,0.012179853162871242
2021-09-06,LINK,,0.05,0.0,0.02313956452509736
2021-09-06,LTC,,0.05,-0.11874999999999998,-0.00578758673672183
2021-09-06,NEAR,,0.0,0.0,-0.012540220530471893
2021-09-06,QNT,,0.0,0.0,-0.012540220530471893
2021-09-06,SHIB,,0.0,0.0,0.005280092854935536
2021-09-06,SOL,,0.0,0.0,0.0
2021-09-06,STX,,0.0,0.05,0.01955823291797126
2021-09-06,TRX,,-0.1285714285714286,-0.11874999999999998,-0.08801672511382296
2021-09-06,UNI,,0.05,0.05,0.04059951054290414
2021-09-06,VET,,0.0,0.0,0.0
2021-09-06,XLM,,-0.1285714285714286,-0.11874999999999998,-0.10055694564429485
2021-09-06,XRP,,0.0,-0.05,-0.02970350508123378
2021-09-06,ZEC,,0.05,0.0,0.021041277624932877
2021-09-13,AAVE,,0.05,-0.05,0.013391278659706017
2021-09-13,ADA,,0.05,-0.05,-0.002896302359293876
2021-09-13,ALGO,,-0.05,0.0,-0.0346471855198565
2021-09-13,ATOM,,0.0,-0.05,0.0016829651002261622
2021-09-13,AVAX,,0.0,-0.05,-0.01696824371648073
2021-09-13,BCH,,0.05,0.0,0.026529334233434735
2021-09-13,BNB,,0.0,0.0,-0.023526486742247707
2021-09-13,BTC,,0.05,-0.05,0.011005178801552768
2021-09-13,CAKE,,0.05,0.0,0.02812697951566021
2021-09-13,CHZ,,-0.05,0.0,-0.037516092159023774
2021-09-13,DASH,,0.0,0.05,0.008369051849384614
2021-09-13,DEXE,,0.0,0.05,0.008369051849384614
2021-09-13,DOGE,,-0.05,0.05,-0.029147040309639164
2021-09-13,DOT,,-0.05,0.0,-0.019527787648564093
2021-09-13,ETC,,0.0,0.05,-0.0058248451157895675
2021-09-13,ETH,,0.05,-0.05,0.011005178801552768
2021-09-13,FET,,0.0,0.0,0.003685367943041192
2021-09-13,FIL,,-0.05,0.05,-0.014953143344464985
2021-09-13,HBAR,,-0.05,-0.05,-0.04577610440616408
2021-09-13,ICP,,0.0,0.05,0.013652065074651281
2021-09-13,JST,,0.0,0.0,0.003685367943041192
2021-09-13,LINK,,0.0,0.0,0.007001546584870639
2021-09-13,LTC,,0.0,0.0,-0.0017512022798521895
2021-09-13,NEAR,,-0.05,-0.05,-0.031691247043234214
2021-09-13,QNT,,-0.05,0.0,-0.023322195193849597
2021-09-13,SHIB,,0.0,0.0,0.0015976452822254752
2021-09-13,SOL,,-0.05,0.0,-0.019527787648564093
2021-09-13,STX,,0.05,0.0,0.02544569845213182
2021-09-13,TRX,,0.0,-0.05,-0.03500106562232281
2021-09-13,UNI,,0.05,0.05,0.040181399308086015
2021-09-13,VET,,0.0,0.05,0.008369051849384614
2021-09-13,XLM,,0.0,0.0,-0.030426421318223706
2021-09-13,XRP,,0.0,0.0,-0.008987657236791714
2021-09-13,ZEC,,0.05,0.05,0.03426348850451829
2021-09-20,AAVE,,0.0,-0.05,-0.012
2021-09-20,ADA,,0.05,-0.05,0.015999999999999997
2021-09-20,ALGO,,-0.05,0.0,-0.027999999999999997
2021-09-20,ATOM,,0.0,-0.05,-0.012
2021-09-20,AVAX,,0.0,-0.05,-0.012
2021-09-20,BCH,,0.05,0.0,0.027999999999999997
2021-09-20,BNB,,0.05,0.0,0.027999999999999997
2021-09-20,BTC,,0.05,-0.05,0.015999999999999997
2021-09-20,CAKE,,0.05,0.0,0.027999999999999997
2021-09-20,CHZ,,-0.05,0.0,-0.027999999999999997
2021-09-20,DASH,,0.0,0.05,0.012
2021-09-20,DEXE,,0.05,0.05,0.04
2021-09-20,DOGE,,0.0,0.05,0.012
2021-09-20,DOT,,-0.05,0.0,-0.027999999999999997
2021-09-20,ETC,,0.0,0.05,0.012
2021-09-20,ETH,,0.05,-0.05,0.015999999999999997
2021-09-20,FET,,0.0,0.0,0.0
2021-09-20,FIL,,-0.05,0.05,-0.015999999999999997
2021-09-20,HBAR,,-0.05,-0.05,-0.04
2021-09-20,ICP,,0.0,0.05,0.012
2021-09-20,JST,,0.0,0.0,0.0
2021-09-20,LINK,,0.0,0.0,0.0
2021-09-20,LTC,,-0.05,0.0,-0.027999999999999997
2021-09-20,NEAR,,-0.05,-0.05,-0.04
2021-09-20,QNT,,-0.05,0.0,-0.027999999999999997
2021-09-20,SHIB,,0.0,0.0,0.0
2021-09-20,SOL,,-0.05,0.0,-0.027999999999999997
2021-09-20,STX,,0.05,0.0,0.027999999999999997
2021-09-20,TRX,,0.0,-0.05,-0.012
2021-09-20,UNI,,0.05,0.05,0.04
2021-09-20,VET,,0.0,0.05,0.012
2021-09-20,XLM,,0.0,0.0,0.0
2021-09-20,XRP,,0.0,0.0,0.0
2021-09-20,ZEC,,0.0,0.05,0.012
2021-09-27,AAVE,,0.05,-0.05,0.012000000000000004
2021-09-27,ADA,,0.05,-0.05,0.015999999999999997
2021-09-27,ALGO,,-0.05,0.0,-0.027999999999999997
2021-09-27,ATOM,,-0.11874999999999998,-0.05,-0.069
2021-09-27,AVAX,,0.0,-0.05,-0.012
2021-09-27,BCH,,0.0,0.0,0.003999999999999993
2021-09-27,BNB,,-0.11874999999999998,0.0,-0.053000000000000005
2021-09-27,BTC,,0.05,-0.05,0.015999999999999997
2021-09-27,CAKE,,0.0,0.0,0.003999999999999993
2021-09-27,CHZ,,-0.11874999999999998,0.0,-0.061
2021-09-27,DASH,,0.0,0.05,0.012
2021-09-27,DEXE,,0.05,0.05,0.04
2021-09-27,DOGE,,-0.11874999999999998,0.05,-0.045
2021-09-27,DOT,,0.0,0.0,-0.003999999999999993
2021-09-27,ETC,,-0.11874999999999998,0.05,-0.045
2021-09-27,ETH,,0.05,-0.05,0.015999999999999997
2021-09-27,FET,,0.0,0.0,0.0
2021-09-27,FIL,,-0.11874999999999998,0.05,-0.049
2021-09-27,HBAR,,-0.11874999999999998,-0.05,-0.073
2021-09-27,ICP,,0.0,0.05,0.012
2021-09-27,JST,,0.0,0.0,0.0
2021-09-27,LINK,,0.05,0.0,0.024000000000000004
2021-09-27,LTC,,0.05,0.0,0.02000000000000001
2021-09-27,NEAR,,-0.11874999999999998,-0.05,-0.073
2021-09-27,QNT,,0.0,0.0,-0.003999999999999993
2021-09-27,SHIB,,0.0,0.0,0.0
2021-09-27,SOL,,0.0,0.0,-0.003999999999999993
2021-09-27,STX,,0.05,0.0,0.027999999999999997
2021-09-27,TRX,,0.0,-0.05,-0.012
2021-09-27,UNI,,0.05,0.05,0.04
2021-09-27,VET,,0.0,0.05,0.012
2021-09-27,XLM,,0.0,0.0,0.0
2021-09-27,XRP,,0.0,0.0,0.0
2021-09-27,ZEC,,0.0,0.05,0.012
2021-10-04,AAVE,,0.05,-0.05,0.012
2021-10-04,ADA,,0.05,-0.05,0.012799999999999999
2021-10-04,ALGO,,0.0,0.0,-0.005600000000000001
2021-10-04,ATOM,,-0.11874999999999998,-0.05,-0.06089999999999999
2021-10-04,AVAX,,0.0,-0.05,-0.0096
2021-10-04,BCH,,0.0,0.0,0.0007999999999999991
2021-10-04,BNB,,-0.11874999999999998,0.0,-0.05049999999999999
2021-10-04,BTC,,0.0,-0.05,-0.003999999999999997
2021-10-04,CAKE,,0.0,0.0,0.0007999999999999991
2021-10-04,CHZ,,0.0,0.0,-0.012200000000000003
2021-10-04,DASH,,0.0,0.05,0.0096
2021-10-04,DEXE,,0.05,0.05,0.032
2021-10-04,DOGE,,0.05,0.05,0.014999999999999993
2021-10-04,DOT,,0.0,0.0,-0.0007999999999999991
2021-10-04,ETC,,0.0,0.05,-0.001800000000000003
2021-10-04,ETH,,0.05,-0.05,0.012799999999999999
2021-10-04,FET,,0.05,0.0,0.016799999999999995
2021-10-04,FIL,,-0.11874999999999998,0.05,-0.04249999999999999
2021-10-04,HBAR,,-0.11874999999999998,-0.05,-0.061699999999999984
2021-10-04,ICP,,0.0,0.05,0.0096
2021-10-04,JST,,-0.11874999999999998,0.0,-0.039899999999999984
2021-10-04,LINK,,0.0,0.0,0.004800000000000002
2021-10-04,LTC,,0.0,0.0,0.0040000000000000036
2021-10-04,NEAR,,0.0,-0.05,-0.0218
2021-10-04,QNT,,0.05,0.0,0.015999999999999997
2021-10-04,SHIB,,-0.05,0.0,-0.016799999999999995
2021-10-04,SOL,,-0.11874999999999998,0.0,-0.04069999999999997
2021-10-04,STX,,-0.11874999999999998,0.0,-0.034299999999999976
2021-10-04,TRX,,0.0,-0.05,-0.0096
2021-10-04,UNI,,0.05,0.05,0.032
2021-10-04,VET,,-0.11874999999999998,0.05,-0.03029999999999999
2021-10-04,XLM,,0.0,0.0,0.0
2021-10-04,XRP,,0.0,0.0,0.0
2021-10-04,ZEC,,0.05,0.05,0.026399999999999993
2021-10-11,AAVE,,0.0,-0.11874999999999998,-0.0121887318335656
2021-10-11,ADA,,0.0,-0.11874999999999998,-0.011866533943858254
2021-10-11,ALGO,,0.0,-0.11874999999999998,-0.019277085407127213
2021-10-11,ATOM,,0.05,0.0,-0.007804240493728833
2021-10-11,AVAX,,0.0,0.05,0.003300656977901658
2021-10-11,BCH,,0.05,0.0,0.01704527174995023
2021-10-11,BNB,,-0.11874999999999998,0.0,-0.06005604220585307
2021-10-11,BTC,,0.05,-0.11874999999999998,-0.0019096157674696346
2021-10-11,CAKE,,0.05,0.0,0.01704527174995023
2021-10-11,CHZ,,-0.11874999999999998,0.0,-0.04463081823611388
2021-10-11,DASH,,0.0,0.05,0.011033406330877961
2021-10-11,DEXE,,0.0,-0.11874999999999998,-0.004133784590881949
2021-10-11,DOGE,,-0.11874999999999998,0.0,-0.03367608998606412
2021-10-11,DOT,,0.0,0.0,-0.0003221978897073457
2021-10-11,ETC,,-0.11874999999999998,0.05,-0.03327521401552857
2021-10-11,ETH,,0.05,-0.11874999999999998,0.004856539916384631
2021-10-11,FET,,0.05,0.0,0.02348922954409715
2021-10-11,FIL,,-0.11874999999999998,0.05,-0.04966703165438979
2021-10-11,HBAR,,-0.11874999999999998,-0.11874999999999998,-0.0815885128409317
2021-10-11,ICP,,0.0,0.05,0.011033406330877961
2021-10-11,JST,,0.0,0.05,-0.008902588094764068
2021-10-11,LINK,,0.05,0.0,0.018656261198486963
2021-10-11,LTC,,0.05,0.0,0.018334063308779618
2021-10-11,NEAR,,0.0,0.05,-0.0016128608401353751
2021-10-11,QNT,,0.0,0.0,0.00644395779414692
2021-10-11,SHIB,,-0.05,0.0,-0.02348922954409715
2021-10-11,SOL,,0.0,0.0,-0.01639181763886122
2021-10-11,STX,,-0.11874999999999998,-0.05,-0.06069856659366911
2021-10-11,TRX,,0.0,-0.11874999999999998,-0.020888074855663942
2021-10-11,UNI,,0.05,0.0,0.02961098944853673
2021-10-11,VET,,0.0,0.05,-0.0050362134182759186
2021-10-11,XLM,,-0.11874999999999998,0.0,-0.03971730041807685
2021-10-11,XRP,,0.0,0.0,0.0
2021-10-11,ZEC,,0.0,0.05,0.017799562014732227
2021-10-18,AAVE,,0.05,-0.11874999999999998,-0.0013105780722738412
2021-10-18,ADA,,0.05,-0.11874999999999998,-0.0012850618945926592
2021-10-18,ALGO,,0.0,-0.11874999999999998,-0.02120885750428002
2021-10-18,ATOM,,0.0,0.0,-0.0006180499421816121
2021-10-18,AVAX,,-0.11874999999999998,0.05,-0.03737654781071055
2021-10-18,BCH,,0.0,0.0,0.0013498852614795727
2021-10-18,BNB,,-0.11874999999999998,0.0,-0.0506812786573187
2021-10-18,BTC,,0.0,-0.11874999999999998,-0.019833456065119263
2021-10-18,CAKE,,0.05,0.0,0.020686808784499744
2021-10-18,CHZ,,0.05,0.0,0.01580242523936097
2021-10-18,DASH,,0.05,0.05,0.028497957343830878
2021-10-18,DEXE,,0.05,-0.11874999999999998,-0.0006726736302442829
2021-10-18,DOGE,,0.0,0.0,-0.0026669482424990093
2021-10-18,DOT,,0.0,0.0,-2.5516177681182272e-05
2021-10-18,ETC,,0.0,0.05,0.005652051714832691
2021-10-18,ETH,,0.0,-0.11874999999999998,-0.019297616333814438
2021-10-18,FET,,0.05,0.0,0.021197132338123387
2021-10-18,FIL,,-0.11874999999999998,0.05,-0.04157127719187036
2021-10-18,HBAR,,-0.11874999999999998,-0.11874999999999998,-0.072068749405367
2021-10-18,ICP,,0.0,0.05,0.009161033820810714
2021-10-18,JST,,0.0,0.05,0.0075822203267875594
2021-10-18,LINK,,0.0,0.0,0.0014774661498854827
2021-10-18,LTC,,0.0,0.0,0.0014519499722043007
2021-10-18,NEAR,,-0.11874999999999998,0.05,-0.037765669520348585
2021-10-18,QNT,,0.05,0.0,0.019847247076643815
2021-10-18,SHIB,,-0.05,0.0,-0.021197132338123387
2021-10-18,SOL,,-0.11874999999999998,0.0,-0.04722332890670304
2021-10-18,STX,,-0.11874999999999998,-0.05,-0.05901941574791129
2021-10-18,TRX,,0.05,-0.11874999999999998,-0.001999514869665764
2021-10-18,UNI,,0.0,0.0,0.002345016191045681
2021-10-18,VET,,0.0,0.05,0.007888414458961747
2021-10-18,XLM,,0.0,0.0,-0.003145376574021176
2021-10-18,XRP,,0.0,0.0,0.0
2021-10-18,ZEC,,-0.11874999999999998,0.05,-0.03622831981505736
2021-10-25,AAVE,,-0.037958051057699886,-0.11874999999999998,-0.025925198438055408
2021-10-25,ADA,,-0.041851533508050515,-0.11874999999999998,-0.027035007699273146
2021-10-25,ALGO,,-0.03385247517051779,-0.11874999999999998,-0.03104203200750502
2021-10-25,ATOM,,-0.018783389335038203,0.0,-0.005588562111129826
2021-10-25,AVAX,,-0.015630077036503917,0.05,-0.010160713768306427
2021-10-25,BCH,,-0.041851533508050515,0.0,-0.01158916806760884
2021-10-25,BNB,,-0.020944173574617097,0.0,-0.022048450217703016
2021-10-25,BTC,,-0.027369800600215974,-0.11874999999999998,-0.02874558750175685
2021-10-25,CAKE,,-0.03401904033745232,0.0,-0.003222327398039508
2021-10-25,CHZ,,-0.014510177937607078,0.0,0.0008336163857992369
2021-10-25,DASH,,-0.036987914393640534,0.05,0.004549120042012852
2021-10-25,DEXE,,-0.03974774624954292,-0.11874999999999998,-0.026237222701395595
2021-10-25,DOGE,,-0.03183881290524321,0.0,-0.009985237556567363
2021-10-25,DOT,,-0.020563375127125163,0.0,-0.00591215346410733
2021-10-25,ETC,,-0.041851533508050515,0.05,-0.004075514382306775
2021-10-25,ETH,,-0.03985385535038452,-0.11874999999999998,-0.03216042905642756
2021-10-25,FET,,-0.041851533508050515,0.0,-0.005309702808494951
2021-10-25,FIL,,-0.041830933358248154,0.05,-0.01901057630010027
2021-10-25,HBAR,,-0.018663073796331694,-0.11874999999999998,-0.04277245488110981
2021-10-25,ICP,,-0.03478939594026567,0.05,-0.0009376535748819529
2021-10-25,JST,,-0.019405826840276377,0.05,0.0029796996502434977
2021-10-25,LINK,,-0.026415424668963513,0.0,-0.007116844158572267
2021-10-25,LTC,,-0.041851533508050515,0.0,-0.01155687584074723
2021-10-25,NEAR,,-0.016296794474233583,0.05,-0.010475253334390137
2021-10-25,QNT,,-0.041851533508050515,0.0,-0.005736792649746841
2021-10-25,SHIB,,-0.0023472513003425445,0.0,-0.007380489234616781
2021-10-25,SOL,,-0.012252449342673008,0.0,-0.01845885461230558
2021-10-25,STX,,-0.00709952361692991,-0.05,-0.026864018764266757
2021-10-25,TRX,,-0.041851533508050515,-0.11874999999999998,-0.027261053287304427
2021-10-25,UNI,,-0.034798983419665086,0.0,-0.009249416691468518
2021-10-25,VET,,-0.03815183353007156,0.05,-0.002305707955181818
2021-10-25,XLM,,-0.02546949064925333,0.0,-0.00830787106052434
2021-10-25,XRP,,-0.041851533508050515,0.0,-0.01201625790886073
2021-10-25,ZEC,,-0.015607861922752844,0.05,-0.009791047894605526
2021-11-01,AAVE,,0.0,-0.11874999999999998,-0.027624840875836276
2021-11-01,ADA,,0.0,-0.11874999999999998,-0.028002058178867025
2021-11-01,ALGO,,0.0,-0.11874999999999998,-0.02936402095530968
2021-11-01,ATOM,,0.05,0.0,0.016583455504472145
2021-11-01,AVAX,,-0.05,0.05,-0.014015262729446726
2021-11-01,BCH,,0.05,0.0,0.014543886657326642
2021-11-01,BNB,,-0.11874999999999998,0.0,-0.051391193189344445
2021-11-01,BTC,,0.05,-0.11874999999999998,-0.010100500475406789
2021-11-01,CAKE,,0.05,0.0,0.017387724046825342
2021-11-01,CHZ,,-0.11874999999999998,0.0,-0.043613720290558065
2021-11-01,DASH,,0.0,0.05,0.009467491990584182
2021-11-01,DEXE,,0.0,-0.11874999999999998,-0.02773089599288242
2021-11-01,DOGE,,-0.11874999999999998,0.0,-0.04729098182426087
2021-11-01,DOT,,0.0,0.0,-0.002009504392121776
2021-11-01,ETC,,-0.11874999999999998,0.05,-0.03736102924519816
2021-11-01,ETH,,0.05,-0.11874999999999998,-0.011261183996930848
2021-11-01,FET,,0.0,0.0,-0.0018047351408093004
2021-11-01,FIL,,-0.11874999999999998,0.05,-0.04243736440845464
2021-11-01,HBAR,,-0.11874999999999998,-0.11874999999999998,-0.07724818047378026
2021-11-01,ICP,,0.0,0.05,0.007602571577292314
2021-11-01,JST,,0.0,0.05,0.008934055707258241
2021-11-01,LINK,,0.05,0.0,0.016064001889916798
2021-11-01,LTC,,0.05,0.0,0.014554862585489495
2021-11-01,NEAR,,0.05,0.05,0.022843773612322635
2021-11-01,QNT,,0.0,0.0,-0.0019499003360358164
2021-11-01,SHIB,,0.0,0.0,-0.0025085826379524206
2021-11-01,SOL,,0.05,0.0,0.012208922694047258
2021-11-01,STX,,0.0,-0.05,-0.017052188034818627
2021-11-01,TRX,,-0.11874999999999998,-0.11874999999999998,-0.07197595101966493
2021-11-01,UNI,,0.0,0.0,-0.0031438195200632953
2021-11-01,VET,,0.0,0.05,0.007137578355691442
2021-11-01,XLM,,-0.11874999999999998,0.0,-0.046720855327805774
2021-11-01,XRP,,0.0,0.0,-0.004084251735229536
2021-11-01,ZEC,,0.0,0.05,0.00459335761174165
2021-11-08,AAVE,,0.0,-0.05,-0.017508967668173312
2021-11-08,ADA,,0.0,-0.05,-0.01764196600990271
2021-11-08,ALGO,,0.0,-0.05,-0.018122163469851342
2021-11-08,ATOM,,0.0,0.0,0.005846953637909488
2021-11-08,AVAX,,-0.11874999999999998,0.05,-0.040225991678873196
2021-11-08,BCH,,0.11874999999999998,0.0,0.048181442336390115
2021-11-08,BNB,,-0.11874999999999998,0.0,-0.06117297434348282
2021-11-08,BTC,,0.11874999999999998,-0.05,0.03172331566158858
2021-11-08,CAKE,,0.11874999999999998,0.05,0.0569531852177019
2021-11-08,CHZ,,-0.11874999999999998,0.0,-0.05843081222612204
2021-11-08,DASH,,0.0,0.0,0.0033380248598548707
2021-11-08,DEXE,,0.0,-0.05,-0.017546360318472558
2021-11-08,DOGE,,-0.11874999999999998,0.0,-0.05972733198319137
2021-11-08,DOT,,0.0,0.05,0.00706056366547156
2021-11-08,ETC,,-0.11874999999999998,0.0,-0.05622625391530847
2021-11-08,ETH,,0.11874999999999998,-0.05,0.03131408474244711
2021-11-08,FET,,0.0,-0.05,-0.00840537878599426
2021-11-08,FIL,,0.0,0.05,-0.007193391014338517
2021-11-08,HBAR,,-0.11874999999999998,0.0,-0.0702895668309376
2021-11-08,ICP,,0.11874999999999998,0.05,0.05350316041353451
2021-11-08,JST,,0.0,0.05,0.010919016960533953
2021-11-08,LINK,,0.11874999999999998,0.0,0.04871740079732956
2021-11-08,LTC,,0.05,0.0,0.023259546775594192
2021-11-08,NEAR,,0.11874999999999998,0.05,0.05887686565010611
2021-11-08,QNT,,0.0,0.05,0.007081578715831359
2021-11-08,SHIB,,-0.05,0.0,-0.01901229924967695
2021-11-08,SOL,,0.11874999999999998,0.05,0.055127256272949066
2021-11-08,STX,,0.0,0.0,-0.006012218191655646
2021-11-08,TRX,,-0.11874999999999998,0.0,-0.06843069723778676
2021-11-08,UNI,,0.0,0.0,-0.0011084400940930459
2021-11-08,VET,,0.0,0.0,0.002516549685403004
2021-11-08,XLM,,-0.11874999999999998,-0.05,-0.06729538793946596
2021-11-08,XRP,,0.0,-0.05,-0.009209085096830754
2021-11-08,ZEC,,0.0,0.0,0.0016195146416227526
2021-11-15,AAVE,,0.0,-0.05,-0.012
2021-11-15,ADA,,0.0,-0.05,-0.012
2021-11-15,ALGO,,0.0,-0.05,-0.012
2021-11-15,ATOM,,0.0,0.0,0.0
2021-11-15,AVAX,,-0.11874999999999998,0.05,-0.054499999999999986
2021-11-15,BCH,,0.05,0.0,0.027999999999999997
2021-11-15,BNB,,-0.11874999999999998,0.0,-0.06649999999999999
2021-11-15,BTC,,0.05,-0.05,0.015999999999999997
2021-11-15,CAKE,,0.05,0.05,0.04
2021-11-15,CHZ,,-0.11874999999999998,0.0,-0.06649999999999999
2021-11-15,DASH,,0.0,0.0,0.0
2021-11-15,DEXE,,0.0,-0.05,-0.012
2021-11-15,DOGE,,-0.11874999999999998,0.0,-0.06649999999999999
2021-11-15,DOT,,0.0,0.05,0.012
2021-11-15,ETC,,-0.11874999999999998,0.0,-0.06649999999999999
2021-11-15,ETH,,0.05,-0.05,0.015999999999999997
2021-11-15,FET,,0.0,-0.05,-0.012
2021-11-15,FIL,,0.0,0.05,0.012
2021-11-15,HBAR,,-0.11874999999999998,0.0,-0.06649999999999999
2021-11-15,ICP,,0.05,0.05,0.04
2021-11-15,JST,,0.0,0.05,0.012
2021-11-15,LINK,,0.05,0.0,0.027999999999999997
2021-11-15,LTC,,0.05,0.0,0.027999999999999997
2021-11-15,NEAR,,0.05,0.05,0.04
2021-11-15,QNT,,0.0,0.05,0.012
2021-11-15,SHIB,,-0.05,0.0,-0.027999999999999997
2021-11-15,SOL,,0.05,0.05,0.04
2021-11-15,STX,,0.0,0.0,0.0
2021-11-15,TRX,,-0.11874999999999998,0.0,-0.06649999999999999
2021-11-15,UNI,,0.0,0.0,0.0
2021-11-15,VET,,0.0,0.0,0.0
2021-11-15,XLM,,-0.11874999999999998,-0.05,-0.07849999999999999
2021-11-15,XRP,,0.0,-0.05,-0.012
2021-11-15,ZEC,,0.0,0.0,0.0
2021-11-22,AAVE,,0.05,-0.05,0.004216216216216217
2021-11-22,ADA,,0.0,-0.05,-0.012
2021-11-22,ALGO,,0.0,-0.05,-0.012
2021-11-22,ATOM,,0.05,0.0,0.016216216216216217
