week,BTC,SPX,DXY,UST10Y,VIX
2018-09-10,0.040665129799178024,0.011595999554268044,-0.0045024681100629405,0.050000000000000266,-2.8100000000000005
2018-09-17,0.031206764027670975,0.00849919792907361,-0.00487263042264241,0.07999999999999963,-0.39000000000000057
2018-09-24,-0.012139236732260028,-0.005355551990497198,0.00262355970712691,-0.020000000000000018,0.4399999999999995
2018-10-01,-0.0017067653401381389,-0.009749552158902941,0.006619060046025194,0.18000000000000016,2.700000000000001
2018-10-08,-0.04170962290219882,-0.04104561663726758,-0.0016750901266574525,-0.08000000000000007,6.489999999999998
2018-10-15,0.039557745759022156,0.00023490042029106206,0.004263389324564049,0.050000000000000266,-1.4199999999999982
2018-10-22,-0.015201567196905574,-0.03941425980388624,0.0053658167089947195,-0.1200000000000001,4.27
2018-10-29,-0.0006286662568009138,0.02421117166724951,0.00147220562382544,0.14000000000000012,-4.649999999999999
2018-11-05,-0.005556711919023738,0.021281205702408323,0.007218768105289541,-0.03000000000000025,-2.150000000000002
2018-11-12,-0.1221446833317571,-0.016087680375115654,-0.004739100498120763,-0.10999999999999988,0.7800000000000011
2018-11-19,-0.2783857294242317,-0.03790196142924496,0.004705596165823334,-0.03000000000000025,3.379999999999999
2018-11-26,0.018412640915565603,0.04847372899383107,-0.0005005524966236186,-0.040000000000000036,-3.4499999999999993
2018-12-03,-0.14795446297894033,-0.04604426538945072,-0.002820131772224732,-0.1599999999999997,5.16
2018-12-10,-0.08932777114941459,-0.012582223099943834,0.006075736078914762,0.040000000000000036,-1.6000000000000014
2018-12-17,0.2171296540061387,-0.07051289447873998,-0.004857436424351436,-0.10000000000000009,8.48
2018-12-24,-0.03252148377361186,0.028601931623507104,-0.004297783479475181,-0.06999999999999984,-1.7699999999999996
2018-12-31,0.048841240323942436,0.018586014627435032,-0.006404074550306227,-0.050000000000000266,-6.960000000000001
2019-01-07,-0.12809459323904104,0.025403445579279094,-0.008189970438877037,0.040000000000000036,-3.1899999999999977
2019-01-14,0.017967619743385566,0.028675864512799132,0.004538742410584273,0.08000000000000007,-0.39000000000000057
2019-01-21,0.0032662010352388915,-0.0022278719890964638,-0.004698929799752172,-0.03000000000000025,-0.379999999999999
2019-01-28,-0.026114947449054293,0.015674957594680183,-0.0023232827309666026,-0.05999999999999961,-1.2800000000000011
2019-02-04,0.06418245804789313,0.0004987936583005226,0.006553569607611998,-0.07000000000000028,-0.41999999999999993
2019-02-11,-0.0033912490557219677,0.02500849372941194,0.004296931973104101,0.03000000000000025,-0.8100000000000005
2019-02-18,0.020716657850680775,0.006150021616947665,-0.0062673761634474134,-0.010000000000000231,-1.4000000000000004
2019-02-25,0.017146780070307344,0.003946044466406784,0.0023225368332988605,0.10999999999999988,0.0600000000000005
2019-03-04,0.028644212461427454,-0.0216215059439524,0.00718457790932181,-0.13999999999999968,2.4800000000000004
2019-03-11,0.016421484775914985,0.02894931591246297,-0.006747578664683229,-0.03000000000000025,-3.17
2019-03-18,0.002773075048855267,-0.007713075026218097,0.0009085236272869945,-0.1499999999999999,3.5999999999999996
2019-03-25,0.02799723459363057,0.01202909262294205,0.00393684996198318,-0.029999999999999805,-2.7699999999999996
2019-04-01,0.2598277269459912,0.020582839401636965,-0.0014287314862021505,0.08999999999999986,-0.8900000000000006
2019-04-08,-0.007537323969541321,0.005071316468123754,-0.005388240328565219,0.06000000000000005,-0.8100000000000005
2019-04-15,0.024329117377662524,-0.0008185979961545797,0.0030134731808757476,0.009999999999999787,0.08000000000000007
2019-04-22,0.009775234297412227,0.011996433771768178,0.006791766530627852,-0.06000000000000005,0.6400000000000006
2019-04-29,0.08819561678524046,0.001959263643414033,-0.0018367341636883472,0.03000000000000025,0.1399999999999988
2019-05-06,0.20633109518978054,-0.021808503415217007,0.0023320256175789478,-0.06999999999999984,3.17
2019-05-13,0.16953027782601882,-0.007590060387311692,0.007916325495484378,-0.08000000000000007,-0.0799999999999983
2019-05-20,0.05718244384228721,-0.01170472070585038,-0.003155056334157691,-0.07000000000000028,-0.11000000000000121
2019-05-27,0.0129492026750464,-0.02618486514794449,0.005571129025866428,-0.17999999999999972,2.860000000000001
2019-06-03,-0.1258139486911498,0.04406880663939017,-0.00848558991769699,-0.050000000000000266,-2.41
2019-06-10,0.17372540845528328,0.004747088753854323,0.0014593456878018163,0.0,-1.0200000000000014
2019-06-17,0.21810209162401017,0.021988375395742166,-0.009214387213053343,-0.020000000000000018,0.120000000000001
2019-06-24,-0.004765236240002024,-0.0029486927462157864,-0.00222574990617197,-0.06999999999999984,-0.3200000000000003
2019-07-01,0.05086925677854448,0.016537718916566746,0.0046351044360333216,0.040000000000000036,-1.8000000000000007
2019-07-08,-0.10801631387731625,0.0078116378690546995,-0.0029944437301717697,0.08000000000000007,-0.8899999999999988
2019-07-15,0.04081606576647956,-0.012330071637848938,0.0008800324130751047,-0.07000000000000028,2.0599999999999987
2019-07-22,-0.09895792510470325,0.016545667722677848,0.005879715677355568,0.03000000000000025,-2.289999999999999
2019-07-29,0.14543669051327135,-0.031002756241200857,0.005551954261936443,-0.21999999999999997,5.449999999999999
2019-08-05,0.05679631593442536,-0.004570181272488538,0.0021990525569257624,-0.1200000000000001,0.35999999999999943
2019-08-12,-0.10763577740894559,-0.010268446028129485,0.005467962992702802,-0.18999999999999995,0.5
2019-08-19,-0.015920588195343255,-0.014390655939737096,0.0018987244466537323,-0.030000000000000027,1.4000000000000021
2019-08-26,-0.041183354711619935,0.027870366792993595,0.007302586766171348,-0.020000000000000018,-0.8900000000000006
2019-09-02,0.06747571717371148,0.017854335955386436,-0.008702790766561552,0.050000000000000044,-3.9800000000000004
2019-09-09,-0.0076263006710219905,0.009628329041766248,-0.0030863354313014346,0.34999999999999987,-1.2599999999999998
2019-09-16,-0.02651327265261827,-0.005094118155609895,0.0035472138271113174,-0.15999999999999992,1.58
2019-09-23,-0.19793356579554833,-0.010120084088941828,0.004607366837370064,-0.050000000000000044,1.8999999999999986
2019-09-30,-0.023567160876300064,-0.0033020572018946925,-0.0016394584520453837,-0.16999999999999993,-0.17999999999999972
2019-10-07,0.053570996594200615,0.006185615902384978,-0.005997678866797029,0.24,-1.459999999999999
2019-10-14,-0.006242892757833518,0.005363148804654161,-0.005902045728656491,0.0,-1.33
2019-10-21,0.15888658515082055,0.012172660906838217,-0.0004908106469745377,0.040000000000000036,-1.5999999999999996
2019-10-28,-0.035175494468480006,0.014676349440042147,-0.0029824927160669867,-0.07000000000000006,-0.34999999999999964
2019-11-04,-0.01688362112562547,0.008533018575699991,0.0052915721948791905,0.20999999999999996,-0.23000000000000043
2019-11-11,-0.059413881566065196,0.00885201805320257,0.0008294396941472826,-0.09999999999999987,-0.019999999999999574
2019-11-18,-0.18807866014301844,-0.003259134871140823,0.004067327321086056,-0.07000000000000006,0.28999999999999915
2019-11-25,0.07063453894380656,0.009867247105575405,0.0017679707339686157,0.010000000000000009,0.27999999999999936
2019-12-02,0.016130668972207607,0.0015695738272767379,-0.004971806790277422,0.06000000000000005,1.0
2019-12-09,-0.052132392201978295,0.0072761140655646095,-0.007219956391943838,-0.020000000000000018,-0.9899999999999984
2019-12-16,0.05378171800876297,0.01654253976268616,0.000545391528021133,0.09999999999999987,-0.120000000000001
2019-12-23,-0.015090435969627114,0.005836298048565558,-0.004663104117318739,-0.040000000000000036,0.9199999999999999
2019-12-30,-0.0039914783493768535,-0.001595669162536062,-0.002024822079500055,-0.07999999999999985,0.5899999999999999
2020-01-06,0.11227857992186174,0.009428567012380817,0.00070442929486636,0.030000000000000027,-1.459999999999999
2020-01-13,0.06313027032442364,0.01968242301744061,-1.8250125795482575e-05,0.010000000000000009,-0.46000000000000085
2020-01-20,-0.009963570336830818,-0.010256425658183299,0.004258440402691965,-0.14000000000000012,2.460000000000001
2020-01-27,0.08317005223447471,-0.02122610735342756,0.0015481724814720987,-0.18999999999999995,4.279999999999999
2020-02-03,0.0879000290413876,0.031681713336144224,0.006688584648484319,0.08000000000000007,-3.369999999999999
2020-02-10,-0.02309749550570095,0.015761589801995823,-0.000740717852587669,0.0,-1.790000000000001
2020-02-17,0.0019289582717822995,-0.01254674334942718,0.005368387327857382,-0.13000000000000012,3.3999999999999986
2020-02-24,-0.1413509923110986,-0.11490674855816052,0.005207296537382833,-0.33000000000000007,23.03
2020-03-02,-0.058436124277415846,0.006143753681174813,-0.008042034119574937,-0.3899999999999999,1.8299999999999983
2020-03-09,-0.3326163188025858,-0.08792646945030391,0.03194397081327671,0.19999999999999996,15.89
2020-03-16,0.08484695876000203,-0.14979601773502216,0.03734178686602663,-0.019999999999999907,8.210000000000008
2020-03-23,0.0112152457192769,0.10262829078666491,-0.020294358240445898,-0.20000000000000007,-0.5
2020-03-30,0.1515552366605344,-0.020783247490625434,0.01645823920941636,-0.09999999999999998,-18.74000000000001
2020-04-06,0.01934360779473132,0.12101741908263519,-0.018132832644242813,0.10999999999999999,-5.1299999999999955
2020-04-13,0.031424768134604264,0.030374719515954274,0.0058268227034885545,-0.07999999999999996,-3.520000000000003
2020-04-20,0.0803792864224786,-0.013156796170544438,0.010502885139699325,-0.050000000000000044,-2.219999999999999
2020-04-27,0.15612171946289521,-0.0021256794771462584,-0.008153090933985307,0.040000000000000036,1.259999999999998
2020-05-04,-0.01926994792088288,0.03500535201415911,-0.0049638974512217215,0.04999999999999993,-9.209999999999997
2020-05-11,0.10974380844617015,-0.022561266980681394,0.008660177789892032,-0.04999999999999993,3.91
2020-05-18,-0.09914215230515588,0.032038970562559,-0.010339881115639216,0.020000000000000018,-3.7300000000000004
2020-05-25,0.08347495625170587,0.03006648733695383,-0.011243358668291847,-0.010000000000000009,-0.6499999999999986
2020-06-01,0.03161636998095951,0.04914742585347742,-0.017627730768658423,0.26,-2.990000000000002
2020-06-08,-0.041540003631890365,-0.04778439101670984,0.007159942700258659,-0.20000000000000007,11.570000000000004
2020-06-15,-0.005074876098521752,0.018554504473401234,0.004630445955149609,-0.010000000000000009,-0.970000000000006
2020-06-22,-0.01918729941504238,-0.02863055001388093,0.0026152359119138158,-0.05999999999999994,-0.39000000000000057
2020-06-29,-0.005148990549945998,0.04019873381964412,-0.005620867314345412,0.040000000000000036,-7.049999999999997
2020-07-06,0.025728244725952365,0.0175814134779122,-0.004210069625507518,-0.030000000000000027,-0.39000000000000057
2020-07-13,-0.010078740157480337,0.01246138196066604,-0.0019011167909082083,-0.010000000000000009,-1.6099999999999994
2020-07-20,0.07846137307131418,-0.0028219416819392773,-0.008319901950908148,-0.050000000000000044,0.16000000000000014
2020-07-27,0.11476669277876339,0.01725633857129072,-0.00782762464986475,-0.039999999999999925,-1.379999999999999
2020-08-03,0.05512697186883253,0.024505368191934274,0.003546680181079509,0.019999999999999907,-2.25
2020-08-10,0.01963073804452775,0.00643634670931692,-0.005818545380658291,0.14,-0.16000000000000014
2020-08-17,-0.022069515573839404,0.0072075544420890925,0.0010065033628499087,-0.06999999999999995,0.48999999999999844
2020-08-24,0.005411169003093352,0.03263019698807246,-0.009566263331089453,0.09999999999999998,0.4200000000000017
2020-08-31,-0.12423705252084327,-0.023104267091598962,0.0008392460068968877,-0.020000000000000018,7.789999999999999
2020-09-07,0.007471578167352444,-0.02509221000536921,0.0004472799946912964,-0.04999999999999993,-3.879999999999999
2020-09-14,0.05685276928005201,-0.0064352568266102805,-0.007297138515556467,0.029999999999999916,-1.0400000000000027
2020-09-21,-0.013372367741486535,-0.006329323657089714,0.022808151718811676,-0.039999999999999925,0.5500000000000007
2020-09-28,-0.009988630299092804,0.015152525724125843,-0.009636211385797178,0.039999999999999925,1.25
2020-10-05,0.06584928885693064,0.03843282244866275,-0.012476431075942318,0.09000000000000008,-2.629999999999999
2020-10-12,0.011796971066987183,0.0019211246056374254,0.0042697637056205995,-0.030000000000000027,2.41
2020-10-19,0.13263248121817184,-0.005287314750230365,-0.006524261043000634,0.08999999999999997,0.14000000000000057
2020-10-26,0.05623451990700623,-0.05639480693370724,0.009762408640444642,0.030000000000000027,10.470000000000002
2020-11-02,0.12452130945027795,0.07323636986385162,-0.018456904613063707,-0.050000000000000044,-13.160000000000004
2020-11-09,0.031140348042985266,0.021573242454636654,0.002173838667484329,0.06000000000000005,-1.759999999999998
2020-11-16,0.15400325875791188,-0.007701211943712316,-0.006571270757888881,-0.06000000000000005,0.5999999999999979
2020-11-23,-0.01245979375956785,0.022715134615492794,-0.002702464556036288,0.010000000000000009,-2.8599999999999994
2020-11-30,0.06458128379504191,0.016702626190443493,-0.012409184121545458,0.13,-0.05000000000000071
2020-12-07,-0.009525605132390425,-0.009640130625662269,0.0032555659531678938,-0.06999999999999995,2.5199999999999996
2020-12-14,0.2232350577497042,0.012542787419543178,-0.00476718294800238,0.04999999999999993,-1.7399999999999984
2020-12-21,0.12048933470671286,-0.0017118625333947257,0.0033474572854235163,-0.010000000000000009,-0.03999999999999915
2020-12-28,0.25563035211626683,0.014315187979671018,-0.005927807202491087,-0.009999999999999898,1.2199999999999989
2021-01-04,0.15605946051596864,0.018266432734214133,-0.0002892642536758139,0.19999999999999984,-1.1900000000000013
2021-01-11,-0.060849509384267586,-0.014754175512722623,0.0020299286424818597,-0.019999999999999796,2.780000000000001
2021-01-18,-0.09960503631036755,0.019430770251442908,0.0003676780503378829,-0.010000000000000009,-2.4299999999999997
2021-01-25,0.025824010613796133,-0.03312013369881839,0.003581302285220467,0.010000000000000009,11.180000000000003
2021-02-01,0.17232385841347608,0.046467110364435404,0.0025618328002137147,0.07999999999999985,-12.220000000000002
2021-02-08,0.25214398815950934,0.012349395265550678,-0.006673325142398379,0.010000000000000009,-0.9000000000000021
2021-02-15,0.1817863678030638,-0.007146433263952923,0.0019454851559213004,0.14000000000000012,2.080000000000002
2021-02-22,-0.2137818447663824,-0.024460479533930046,0.010069307054781484,0.09999999999999987,5.899999999999999
2021-03-01,0.12930108920529793,0.008078926308332068,0.008136977025735792,0.1200000000000001,-3.289999999999999
2021-03-08,0.15688219454894137,0.026392916078856077,-0.006345567026260546,0.07999999999999985,-3.969999999999999
2021-03-15,-0.02741726869906902,-0.007668626088544239,-0.00045387425471277165,0.10000000000000009,0.259999999999998
2021-03-22,-0.027443542948090704,0.01570110653957224,0.006771373641742073,-0.07000000000000006,-2.09
2021-03-29,0.04346509523620856,0.01140509341961593,-8.000661153539923e-05,0.050000000000000044,-1.5300000000000011
2021-04-05,0.03093398320779639,0.027097891225338122,-0.004648668135037393,-0.050000000000000044,-0.639999999999997
2021-04-12,-0.06420439972181124,0.01372553768649487,-0.00637263389244791,-0.07999999999999985,-0.4400000000000013
2021-04-19,-0.12614850825494073,-0.001266285506765108,-0.003489465813903414,-0.010000000000000009,1.0799999999999983
2021-04-26,0.15308609064749934,0.0002392247205256215,-4.460744997936139e-05,0.06999999999999984,1.2800000000000011
2021-05-03,0.029386401584638344,0.012300384820516763,-0.009448279369293822,-0.04999999999999982,-1.9199999999999982
2021-05-10,-0.20276733646011968,-0.01388035722723624,0.0009943715328724068,0.029999999999999805,2.1199999999999974
2021-05-17,-0.2536263097250788,-0.00431016926818184,-0.0006991477955249348,0.0,1.3399999999999999
2021-05-24,0.028452254708882352,0.011610111986448013,-0.0027013009465358673,-0.04999999999999982,-3.389999999999997
2021-05-31,0.004350013341275494,0.006132094545575839,-4.9657991866958184e-05,-0.020000000000000018,-0.33999999999999986
2021-06-07,0.09007241249167874,0.004149044064975405,0.003080754224976223,-0.09000000000000008,-0.7700000000000014
2021-06-14,-0.08765658728204118,-0.01906795622775126,0.017530310108710534,-0.020000000000000018,5.049999999999999
2021-06-21,-0.025275729097846922,0.027421425914147646,-0.00951249460371828,0.09000000000000008,-5.08
2021-06-28,0.016892341688871326,0.016735580629336333,0.0051533731372610525,-0.10000000000000009,-0.5499999999999989
2021-07-05,-0.029119343341123982,0.003954194755005469,0.002621231979030192,-0.06999999999999984,1.1099999999999994
2021-07-12,-0.07240230958355742,-0.009701227815221314,0.0018194305970975488,-0.06000000000000005,2.2699999999999996
2021-07-19,0.11336133544125326,0.019557862431710538,0.00351194414858802,-0.010000000000000009,-1.25
2021-07-26,0.12618121241275704,-0.0037467785184697178,-0.006773636765932234,-0.06000000000000005,1.0399999999999991
2021-08-02,0.09910619634266804,0.009387385501654189,0.005657158782086613,0.07000000000000006,-2.09
2021-08-09,0.07259951450380497,0.007095651546707771,-0.002182531277358901,-0.020000000000000018,-0.6999999999999993
2021-08-16,0.048226863389011276,-0.00589301700984779,0.012731124211159406,-0.030000000000000027,3.1099999999999994
2021-08-23,-0.009573466029721867,0.015242014827756112,-0.010135291512992417,0.050000000000000044,-2.169999999999998
2021-08-30,0.06129142920650765,0.005779077786919329,-0.006994857967679624,0.020000000000000018,0.019999999999999574
2021-09-06,-0.11074160575366987,-0.01694436911163888,0.003508737636342296,0.020000000000000018,4.539999999999999
2021-09-13,0.026431366789179123,-0.005739495534452743,0.005811806892888072,0.020000000000000018,-0.14000000000000057
2021-09-20,-0.08638227838723156,0.005073325227442416,0.001415506664236954,0.09999999999999987,-3.0599999999999987
2021-09-27,0.11675173594619204,-0.022094140249759753,0.0054509637419930534,0.010000000000000009,3.3999999999999986
2021-10-04,0.1340039141070717,0.007872316985843675,0.0019129251843419404,0.13000000000000012,-2.379999999999999
2021-10-11,0.1256761009165921,0.018224505504014665,-0.004433736537793664,-0.020000000000000018,-2.469999999999999
2021-10-18,-0.010988596635078562,0.016444624354504223,-0.0036856705860698336,0.06999999999999984,-0.870000000000001
2021-10-25,0.0073551959156132884,0.013307223481264785,0.004089909386821411,-0.10999999999999988,0.8300000000000018
2021-11-01,0.03219896312875403,0.02000920662355754,-0.0005405883739330042,-0.10000000000000009,0.21999999999999886
2021-11-08,0.0354888982907402,-0.0031250465670255023,0.003867691973224119,0.13000000000000012,-0.19000000000000128
2021-11-15,-0.10526823475902447,0.003226667520847215,0.006150318213255401,-0.040000000000000036,1.620000000000001
2021-11-22,-0.022980102016273096,-0.021996781581792968,0.011209985879028439,-0.06000000000000005,10.71
2021-11-29,-0.1375568137375407,-0.012229520613238898,-0.0023397073048476713,-0.1299999999999999,2.0500000000000007
2021-12-06,0.013312122580766639,0.038248909865305825,-0.005716733899586823,0.1299999999999999,-11.98
2021-12-13,-0.06738076353690714,-0.019392956736176914,0.0018845199406090085,-0.07000000000000006,2.879999999999999
2021-12-20,0.08770677207948441,0.02275658783198864,-0.0022221070722249214,0.09000000000000008,-3.6099999999999994
2021-12-27,-0.0687203609458027,0.008546719172879191,-0.002169929639576962,0.020000000000000018,-0.740000000000002
2022-01-03,-0.11465421820921029,-0.01870470691413262,-0.0020636173590208307,0.24,1.5400000000000027
2022-01-10,0.028831982709982773,-0.003031838581321722,-0.005759480412464435,0.020000000000000018,0.4299999999999997
2022-01-17,-0.15850584816094848,-0.05681289340210405,0.002010797106200668,-0.030000000000000027,9.66
