week,symbol,cluster_id,signal,side,w
2022-05-16,BNB,,0.08859403130069816,0,0.0
2022-05-16,BTC,,0.02424586410274037,-1,-2.741322755295737e-08
2022-05-16,CAKE,,-0.16133256076062857,-1,-0.006465211317953523
2022-05-16,CHZ,,0.133909055717464,0,0.0
2022-05-16,DASH,,0.11177552230265696,0,3.773729854346657e-05
2022-05-16,DEXE,,0.1347270865169118,0,0.0004785194496572196
2022-05-16,DOGE,,-0.1157446606251475,-1,-0.0057750644840199655
2022-05-16,DOT,,-0.5231948493876964,-1,-0.05526109164649156
2022-05-16,ETC,,0.1285072806410945,0,0.0030417140832424833
2022-05-16,ETH,,0.056999581336658986,0,0.0
2022-05-16,FET,,0.13796662821751465,1,-0.00015446823479801312
2022-05-16,FIL,,0.18548060004438918,1,0.018249119847629704
2022-05-16,HBAR,,0.17330365121765684,1,0.01650702811671092
2022-05-16,ICP,,0.15885060405340198,1,0.006303068186033258
2022-05-16,JST,,-0.2845779852920231,-1,-0.009985108332638631
2022-05-16,LINK,,0.128262244065613,0,-7.906409752890054e-05
2022-05-16,LTC,,-0.01673463547467258,-1,-0.0015530526117518415
2022-05-16,NEAR,,0.04902597090108979,0,1.015011969760994e-06
2022-05-16,NEXO,,0.05222716647126112,0,0.0
2022-05-16,QNT,,0.1364921268052007,0,0.005825065084565956
2022-05-16,SHIB,,0.270495407398322,1,0.11718314214524153
2022-05-16,SOL,,0.18449920373294287,1,0.029973417289427092
2022-05-16,STX,,0.17223716848791076,1,0.01965320052787581
2022-05-16,TRX,,-0.8047821330646183,-1,-0.026706056203496448
2022-05-16,UNI,,0.017715861468704838,-1,0.0009261377314968428
2022-05-16,VET,,0.13727174507163875,1,7.484136914276046e-11
2022-05-16,XLM,,-0.35837208385221864,-1,-0.03979138011927438
2022-05-16,XRP,,0.10972458379814505,0,0.0
2022-05-16,ZEC,,0.1515401315603209,1,0.0019441752786511536
2022-05-23,AAVE,,-0.0444167490268403,0,0.0
2022-05-23,ADA,,-0.06214445609364155,-1,-5.638577195260565e-08
2022-05-23,ALGO,,-0.9743547256923666,-1,-0.05005782808640058
2022-05-23,ATOM,,-0.15255769554145657,-1,-0.0157874753451442
2022-05-23,AVAX,,0.14293255028718393,1,0.0006452592359421549
2022-05-23,BCH,,0.1377583015823197,1,1.9559751905131622e-10
2022-05-23,BNB,,0.09915263750924624,0,0.0
2022-05-23,BTC,,0.0875099882742799,0,0.0
2022-05-23,CAKE,,-0.11530558451972153,-1,-0.0032126512727446393
2022-05-23,CHZ,,0.1327138159356423,0,0.0
2022-05-23,DASH,,0.15806074241111545,1,0.006150510634418768
2022-05-23,DEXE,,0.14165684609176948,1,0.00031081459118775735
2022-05-23,DOGE,,0.15867262458441697,1,0.006449795360245707
2022-05-23,DOT,,0.11558428267142695,0,0.0
2022-05-23,ETC,,-0.012577446619408718,0,0.0
2022-05-23,ETH,,-0.21292362696900793,-1,-0.030963042433360677
2022-05-23,FET,,0.1784556778108891,1,0.022386749327500368
2022-05-23,FIL,,0.20142379956160597,1,0.04522614647671717
