week,symbol,cluster_id,signal,side,w
2020-11-16,BTC,,-0.005521796095408968,0,0.0
2020-11-16,CHZ,,0.2018068877495362,1,0.043410738387663995
2020-11-16,DASH,,0.1494967900487347,0,0.0
2020-11-16,DOGE,,0.12510547041572756,0,0.0
2020-11-16,DOT,,-0.05817348239778817,-1,-0.0520613676539947
2020-11-16,ETC,,-0.02523220816588265,0,0.0
2020-11-16,ETH,,-0.2863580377789227,-1,-0.052103868588133206
2020-11-16,FET,,0.06797366993784737,0,0.0
2020-11-16,FIL,,0.10731590143313942,0,0.0
2020-11-16,HBAR,,0.42355230717334685,1,0.05054826706453221
2020-11-16,JST,,0.270511232873286,1,0.027201131496056137
2020-11-16,LINK,,0.2642402616142586,1,0.030671509699201176
2020-11-16,LTC,,-0.22294614452175904,-1,-0.0416445586301939
2020-11-16,NEAR,,-0.2635748287923476,-1,-0.026793058547824693
2020-11-16,SOL,,0.08125719296969369,0,0.0
2020-11-16,STX,,-0.08004981072004952,-1,-0.04174035663974992
2020-11-16,TRX,,0.03060787793152497,0,0.0
2020-11-16,UNI,,0.15154850261443534,1,0.01643136894917113
2020-11-16,VET,,0.05516460771284259,0,0.0
2020-11-16,XLM,,-0.1779593264070148,-1,-0.04319486878651503
2020-11-16,XRP,,-0.7012506161017437,-1,-0.021671420882637973
2020-11-16,ZEC,,0.28731116213430324,1,0.044709730251596504
2020-11-23,AAVE,,-0.4566606143669421,-1,-0.018362053354657456
2020-11-23,ADA,,-0.3279330760572728,-1,-0.029159179326285135
2020-11-23,ALGO,,0.3899937314059902,1,0.029208867627346688
2020-11-23,ATOM,,0.23892299510298687,1,0.047862965236765045
2020-11-23,AVAX,,0.20279440975859286,1,0.03357892782209027
2020-11-23,BCH,,-0.020442384466328754,0,0.0
2020-11-23,BNB,,-0.007716565855088245,0,0.0
2020-11-23,BTC,,-0.3479571875298097,-1,-0.05592809943252816
2020-11-23,CHZ,,0.4163430085352686,1,0.047862965236765045
2020-11-23,DASH,,0.1732255719611634,0,0.0
2020-11-23,DOGE,,0.03214315464918914,0,0.0
2020-11-23,DOT,,-0.1704131361230499,-1,-0.044085783656293356
2020-11-23,ETC,,-0.02533448785783556,0,0.0
2020-11-23,ETH,,-0.3393287146946658,-1,-0.05279866966649001
2020-11-23,FET,,-0.06335498740581332,0,0.0
2020-11-23,FIL,,0.562253425500801,1,0.036140426650043
2020-11-23,HBAR,,0.36214469165668745,1,0.047862965236765045
2020-11-23,JST,,0.2362788061993419,1,0.022836817944963398
2020-11-23,LINK,,-0.08043599474904392,-1,-0.048900429670284094
2020-11-23,LTC,,-0.37252343801680937,-1,-0.03814048500883383
2020-11-23,NEAR,,0.34505718171827765,1,0.01301490224909689
2020-11-23,SOL,,0.03811106578303396,0,0.0
2020-11-23,STX,,0.016093227207403166,0,0.0
2020-11-23,TRX,,0.03452502253734657,0,0.0
2020-11-23,UNI,,-0.05651733136432687,0,0.0
2020-11-23,VET,,0.14245349585517955,0,0.0
