week,factor,ic
2022-03-07,MomC,-0.361038961038961
2022-03-07,NetMom,
2022-03-07,FunC,0.3023735810113519
2022-03-14,VolC,-0.12177234530175705
2022-03-14,MAXRET,-0.017265087853323147
2022-03-14,CRASH8,0.2724216959511077
2022-03-14,BETA26,0.30450725744843393
2022-03-14,TVLC,
2022-03-14,SKEW52,0.13216195569136746
2022-03-14,NEWC,0.09539827498506466
2022-03-14,RMOM1w,-0.24644766997708176
2022-03-14,RMOM2w,-0.27303284950343776
2022-03-14,SMBC,0.2605042016806723
2022-03-14,NetRel,
2022-03-14,MomC,-0.1636363636363636
2022-03-14,NetMom,
2022-03-14,FunC,0.1042311661506708
2022-03-21,VolC,-0.0802139037433155
2022-03-21,MAXRET,-0.03284950343773873
2022-03-21,CRASH8,0.3757066462948816
2022-03-21,BETA26,0.2855614973262032
2022-03-21,TVLC,
2022-03-21,SKEW52,0.030404889228418636
2022-03-21,NEWC,0.3071396385336457
2022-03-21,RMOM1w,0.019709702062643237
2022-03-21,RMOM2w,-0.1850267379679144
2022-03-21,SMBC,0.049045072574484344
2022-03-21,NetRel,
2022-03-21,MomC,-0.03284950343773873
2022-03-21,NetMom,
2022-03-21,FunC,0.5892672858617131
2022-03-28,VolC,0.2779220779220779
2022-03-28,MAXRET,0.33475935828877
2022-03-28,CRASH8,-0.10618792971734149
2022-03-28,BETA26,-0.1489686783804431
2022-03-28,TVLC,
2022-03-28,SKEW52,-0.08418640183346066
2022-03-28,NEWC,-0.2663201843333055
2022-03-28,RMOM1w,-0.093353705118411
2022-03-28,RMOM2w,-0.06401833460656989
2022-03-28,SMBC,-0.2381970970206264
2022-03-28,NetRel,
2022-03-28,MomC,-0.19113827349121468
2022-03-28,NetMom,
2022-03-28,FunC,-0.029927760577915376
2022-04-04,VolC,0.34178762414056535
2022-04-04,MAXRET,0.30572956455309397
2022-04-04,CRASH8,-0.2553093964858671
2022-04-04,BETA26,-0.1865546218487395
2022-04-04,TVLC,
2022-04-04,SKEW52,-0.093353705118411
2022-04-04,NEWC,0.06742089626348319
2022-04-04,RMOM1w,-0.19755538579067988
2022-04-04,RMOM2w,-0.0004583651642475172
2022-04-04,SMBC,-0.22566844919786092
2022-04-04,NetRel,
2022-04-04,MomC,-0.06799083269671503
2022-04-04,NetMom,
2022-04-04,FunC,-0.21775025799793604
2022-04-11,VolC,-0.17616501145912908
2022-04-11,MAXRET,-0.08449197860962566
2022-04-11,CRASH8,0.23880825057295646
2022-04-11,BETA26,-0.0019862490450725744
2022-04-11,TVLC,
2022-04-11,SKEW52,-0.2663101604278075
2022-04-11,NEWC,0.11145086933351303
2022-04-11,RMOM1w,-0.15049656226126812
2022-04-11,RMOM2w,-0.1550802139037433
2022-04-11,SMBC,0.14591291061879297
2022-04-11,NetRel,
2022-04-11,MomC,-0.14774637127578302
2022-04-11,NetMom,
2022-04-11,FunC,0.2961816305469556
2022-04-18,VolC,0.4062643239113827
2022-04-18,MAXRET,0.18594346829640948
2022-04-18,CRASH8,-0.42184873949579826
2022-04-18,BETA26,-0.4212375859434683
2022-04-18,TVLC,
2022-04-18,SKEW52,-0.28617265087853316
2022-04-18,NEWC,-0.33756312687022877
2022-04-18,RMOM1w,-0.14438502673796788
2022-04-18,RMOM2w,-0.04598930481283422
2022-04-18,SMBC,-0.1917494270435447
2022-04-18,NetRel,
2022-04-18,MomC,0.4734912146676852
2022-04-18,NetMom,
2022-04-18,FunC,-0.07946336429308565
2022-04-25,VolC,0.12971734148204736
2022-04-25,MAXRET,0.05546218487394957
2022-04-25,CRASH8,-0.1902215431627196
2022-04-25,BETA26,-0.05851795263559969
2022-04-25,TVLC,
2022-04-25,SKEW52,-0.07929717341482047
2022-04-25,NEWC,-0.4269990096687269
2022-04-25,RMOM1w,0.0802139037433155
2022-04-25,RMOM2w,-0.13827349121466767
2022-04-25,SMBC,-0.057601222307104655
2022-04-25,NetRel,
2022-04-25,MomC,0.2134453781512605
2022-04-25,NetMom,
2022-04-25,FunC,-0.12280701754385966
2022-05-02,VolC,0.11718869365928188
2022-05-02,MAXRET,0.0019862490450725744
2022-05-02,CRASH8,-0.14682964094728798
2022-05-02,BETA26,-0.3799847211611917
2022-05-02,TVLC,
2022-05-02,SKEW52,-0.3766233766233766
2022-05-02,NEWC,-0.3936379542177956
2022-05-02,RMOM1w,-0.2378915202444614
2022-05-02,RMOM2w,-0.03223834988540871
2022-05-02,SMBC,-0.17338935574229694
2022-05-02,NetRel,
2022-05-02,MomC,-0.019404125286478224
2022-05-02,NetMom,
2022-05-02,FunC,-0.18885448916408668
2022-05-09,VolC,-0.02857142857142857
2022-05-09,MAXRET,-0.21008403361344533
2022-05-09,CRASH8,-0.08235294117647057
2022-05-09,BETA26,-0.09152024446142093
2022-05-09,TVLC,
2022-05-09,SKEW52,-0.494576012223071
2022-05-09,NEWC,-0.24705721370095185
2022-05-09,RMOM1w,0.15049656226126812
2022-05-09,RMOM2w,0.23147440794499619
2022-05-09,SMBC,0.2635854341736695
2022-05-09,NetRel,
2022-05-09,MomC,0.2693659281894576
2022-05-09,NetMom,
2022-05-09,FunC,0.42002063983488136
2022-05-16,VolC,0.13766233766233765
2022-05-16,MAXRET,-0.19388846447669975
2022-05-16,CRASH8,-0.37937356760886176
2022-05-16,BETA26,-0.033155080213903745
2022-05-16,TVLC,
2022-05-16,SKEW52,-0.10771581359816654
2022-05-16,NEWC,-0.16269621390062683
2022-05-16,RMOM1w,0.1413292589763178
2022-05-16,RMOM2w,0.035294117647058816
2022-05-16,SMBC,-0.0036414565826330537
2022-05-16,NetRel,
2022-05-16,MomC,0.37843137254901965
2022-05-16,NetMom,
2022-05-16,FunC,0.19504643962848298
2022-05-23,VolC,-0.06526610644257703
2022-05-23,MAXRET,-0.07366946778711485
2022-05-23,CRASH8,0.049350649350649346
2022-05-23,BETA26,-0.10618792971734149
2022-05-23,TVLC,
2022-05-23,SKEW52,-0.11382734912146676
2022-05-23,NEWC,-0.10790360439576459
2022-05-23,RMOM1w,-0.02997198879551821
2022-05-23,RMOM2w,0.06638655462184875
2022-05-23,SMBC,0.073109243697479
2022-05-23,NetRel,
2022-05-23,MomC,0.11988795518207283
2022-05-23,NetMom,
2022-05-23,FunC,-0.07739938080495357
2022-05-30,VolC,0.10644257703081232
2022-05-30,MAXRET,-0.21484593837535013
2022-05-30,CRASH8,-0.17952635599694422
2022-05-30,BETA26,-0.3830404889228418
2022-05-30,TVLC,
2022-05-30,SKEW52,-0.35462184873949576
2022-05-30,NEWC,-0.3096973580709606
2022-05-30,RMOM1w,0.19915966386554623
2022-05-30,RMOM2w,0.25238095238095243
2022-05-30,SMBC,-0.1739495798319328
2022-05-30,NetRel,
2022-05-30,MomC,0.3378151260504202
2022-05-30,NetMom,
2022-05-30,FunC,-0.04231166150670795
2022-06-06,VolC,-0.3596638655462185
2022-06-06,MAXRET,-0.013725490196078433
2022-06-06,CRASH8,-0.17871148459383757
2022-06-06,BETA26,0.119938884644767
2022-06-06,TVLC,
2022-06-06,SKEW52,0.24430863254392665
2022-06-06,NEWC,-0.0030829601255932732
2022-06-06,RMOM1w,0.0064425770308123255
2022-06-06,RMOM2w,0.004761904761904762
2022-06-06,SMBC,-0.2893557422969188
2022-06-06,NetRel,
2022-06-06,MomC,-0.3170868347338936
2022-06-06,NetMom,
2022-06-06,FunC,-0.3622291021671827
2022-06-13,VolC,0.02829131652661065
2022-06-13,MAXRET,0.09747899159663866
2022-06-13,CRASH8,0.32072829131652664
2022-06-13,BETA26,0.360733384262796
2022-06-13,TVLC,
2022-06-13,SKEW52,0.30725744843391894
2022-06-13,NEWC,0.30198995775697746
2022-06-13,RMOM1w,0.134733893557423
2022-06-13,RMOM2w,0.048179271708683476
2022-06-13,SMBC,-0.01988795518207283
2022-06-13,NetRel,
2022-06-13,MomC,-0.10952380952380952
2022-06-13,NetMom,
2022-06-13,FunC,0.2693498452012384
2022-06-20,VolC,0.24761904761904763
2022-06-20,MAXRET,0.08039215686274512
2022-06-20,CRASH8,-0.1235294117647059
2022-06-20,BETA26,-0.2666157372039725
2022-06-20,TVLC,
2022-06-20,SKEW52,-0.16210847975553858
2022-06-20,NEWC,-0.14223656943078056
2022-06-20,RMOM1w,-0.12100840336134455
2022-06-20,RMOM2w,-0.26134453781512607
2022-06-20,SMBC,0.10840336134453783
2022-06-20,NetRel,
2022-06-20,MomC,0.1742296918767507
2022-06-20,NetMom,
2022-06-20,FunC,-0.07533539731682146
2022-06-27,VolC,-0.4630252100840337
2022-06-27,MAXRET,-0.3504201680672269
2022-06-27,CRASH8,0.10336134453781515
2022-06-27,BETA26,0.3246753246753246
2022-06-27,TVLC,
2022-06-27,SKEW52,-0.06462948815889992
2022-06-27,NEWC,0.37177696423631607
2022-06-27,RMOM1w,0.1913165266106443
2022-06-27,RMOM2w,0.29075630252100837
2022-06-27,SMBC,0.130812324929972
2022-06-27,NetRel,
2022-06-27,MomC,-0.061064425770308135
2022-06-27,NetMom,
2022-06-27,FunC,0.4633642930856553
2022-07-04,VolC,-0.2019607843137255
2022-07-04,MAXRET,-0.2504201680672269
2022-07-04,CRASH8,0.1495798319327731
2022-07-04,BETA26,0.1547746371275783
2022-07-04,TVLC,
2022-07-04,SKEW52,-0.16210847975553858
2022-07-04,NEWC,0.10818387349809123
2022-07-04,RMOM1w,0.31288515406162465
2022-07-04,RMOM2w,0.18487394957983194
2022-07-04,SMBC,-0.015126050420168069
2022-07-04,NetRel,
2022-07-04,MomC,0.24005602240896362
2022-07-04,NetMom,
2022-07-04,FunC,0.3622291021671827
2022-07-11,VolC,0.03305322128851541
2022-07-11,MAXRET,0.10812324929971989
2022-07-11,CRASH8,0.1235294117647059
2022-07-11,BETA26,-0.17188693659281895
2022-07-11,TVLC,
2022-07-11,SKEW52,0.12605042016806722
2022-07-11,NEWC,-0.11561100470974775
2022-07-11,RMOM1w,-0.17899159663865546
2022-07-11,RMOM2w,-0.3050420168067227
2022-07-11,SMBC,-0.09803921568627454
2022-07-11,NetRel,
2022-07-11,MomC,-0.20028011204481794
2022-07-11,NetMom,
2022-07-11,FunC,-0.17234262125902994
2022-07-18,VolC,-0.03725490196078432
2022-07-18,MAXRET,0.04229691876750701
2022-07-18,CRASH8,-0.08935574229691878
2022-07-18,BETA26,0.09518716577540105
2022-07-18,TVLC,
2022-07-18,SKEW52,-0.40290297937356756
2022-07-18,NEWC,0.03839686701875259
2022-07-18,RMOM1w,-0.2123249299719888
2022-07-18,RMOM2w,0.06162464985994398
2022-07-18,SMBC,0.15994397759103643
2022-07-18,NetRel,
2022-07-18,MomC,0.07142857142857144
2022-07-18,NetMom,
2022-07-18,FunC,0.543859649122807
2022-07-25,VolC,-0.006162464985994398
2022-07-25,MAXRET,-0.006162464985994398
2022-07-25,CRASH8,0.15630252100840336
2022-07-25,BETA26,0.2607843137254902
2022-07-25,TVLC,
2022-07-25,SKEW52,0.0744079449961803
2022-07-25,NEWC,0.13396863091214406
2022-07-25,RMOM1w,-0.13669467787114847
2022-07-25,RMOM2w,-0.011204481792717089
2022-07-25,SMBC,0.4148459383753501
2022-07-25,NetRel,
2022-07-25,MomC,0.033893557422969185
2022-07-25,NetMom,
2022-07-25,FunC,0.03199174406604747
2022-08-01,VolC,-0.004201680672268907
2022-08-01,MAXRET,0.18795518207282913
2022-08-01,CRASH8,-0.13053221288515407
2022-08-01,BETA26,-0.002801120448179272
2022-08-01,TVLC,
2022-08-01,SKEW52,0.11657754010695186
2022-08-01,NEWC,-0.14307737673776053
2022-08-01,RMOM1w,-0.12128851540616246
2022-08-01,RMOM2w,-0.34593837535014005
2022-08-01,SMBC,-0.20000000000000004
2022-08-01,NetRel,
2022-08-01,MomC,-0.34817927170868346
2022-08-01,NetMom,
2022-08-01,FunC,-0.04850361197110423
2022-08-08,VolC,0.24537815126050422
2022-08-08,MAXRET,0.29691876750700286
2022-08-08,CRASH8,-0.31344537815126056
2022-08-08,BETA26,-0.5030812324929972
2022-08-08,TVLC,
2022-08-08,SKEW52,-0.4860198624904507
2022-08-08,NEWC,-0.29820632487556753
2022-08-08,RMOM1w,-0.13109243697478992
2022-08-08,RMOM2w,0.05882352941176472
2022-08-08,SMBC,0.07170868347338935
2022-08-08,NetRel,
2022-08-08,MomC,-0.230812324929972
2022-08-08,NetMom,
2022-08-08,FunC,-0.057894736842105256
2022-08-15,VolC,0.4549019607843138
2022-08-15,MAXRET,0.2717086834733894
2022-08-15,CRASH8,-0.4280112044817927
2022-08-15,BETA26,-0.36162464985994397
2022-08-15,TVLC,
2022-08-15,SKEW52,-0.27883880825057294
2022-08-15,NEWC,-0.05002803476530903
2022-08-15,RMOM1w,-0.08655462184873951
2022-08-15,RMOM2w,-0.05826330532212886
2022-08-15,SMBC,0.3252100840336135
2022-08-15,NetRel,
2022-08-15,MomC,-0.0011204481792717086
2022-08-15,NetMom,
2022-08-15,FunC,-0.3508771929824562
2022-08-22,VolC,-0.07030812324929972
2022-08-22,MAXRET,0.09159663865546218
2022-08-22,CRASH8,0.3254901960784314
2022-08-22,BETA26,0.40952380952380957
2022-08-22,TVLC,
2022-08-22,SKEW52,0.3393430099312452
2022-08-22,NEWC,0.07945629050960845
2022-08-22,RMOM1w,0.21932773109243697
2022-08-22,RMOM2w,-0.027450980392156866
2022-08-22,SMBC,0.01596638655462185
2022-08-22,NetRel,
2022-08-22,MomC,-0.15798319327731095
2022-08-22,NetMom,
2022-08-22,FunC,0.13859649122807016
2022-08-29,VolC,0.06526610644257703
2022-08-29,MAXRET,0.17170868347338936
2022-08-29,CRASH8,0.1008403361344538
2022-08-29,BETA26,0.13445378151260504
2022-08-29,TVLC,
2022-08-29,SKEW52,-0.0426279602750191
2022-08-29,NEWC,-0.0700672755816653
2022-08-29,RMOM1w,0.07282913165266107
2022-08-29,RMOM2w,-0.161624649859944
2022-08-29,SMBC,-0.1330532212885154
2022-08-29,NetRel,
2022-08-29,MomC,-0.30952380952380953
2022-08-29,NetMom,
2022-08-29,FunC,-0.07192982456140351
2022-09-05,VolC,0.4476190476190477
2022-09-05,MAXRET,0.06862745098039216
2022-09-05,CRASH8,-0.6588235294117647
2022-09-05,BETA26,-0.523249299719888
2022-09-05,TVLC,
2022-09-05,SKEW52,-0.3647058823529411
2022-09-05,NEWC,-0.12401907777954758
2022-09-05,RMOM1w,0.1008403361344538
2022-09-05,RMOM2w,-0.026330532212885158
2022-09-05,SMBC,-0.07282913165266107
2022-09-05,NetRel,
2022-09-05,MomC,0.461344537815126
2022-09-05,NetMom,
2022-09-05,FunC,-0.08771929824561404
2022-09-12,VolC,0.35602240896358545
2022-09-12,MAXRET,0.15742296918767507
2022-09-12,CRASH8,-0.22689075630252103
2022-09-12,BETA26,-0.1661064425770308
2022-09-12,TVLC,
2022-09-12,SKEW52,-0.14407944996180289
2022-09-12,NEWC,0.16482103654227745
2022-09-12,RMOM1w,0.33725490196078434
2022-09-12,RMOM2w,0.14061624649859944
2022-09-12,SMBC,0.0069498069498069494
2022-09-12,NetRel,
2022-09-12,MomC,0.1442577030812325
2022-09-12,NetMom,
2022-09-12,FunC,-0.07368421052631578
2022-09-19,VolC,0.4442577030812326
2022-09-19,MAXRET,0.5042016806722689
2022-09-19,CRASH8,-0.036414565826330535
2022-09-19,BETA26,-0.14845938375350143
2022-09-19,TVLC,
2022-09-19,SKEW52,-0.12177234530175705
2022-09-19,NEWC,0.13778008523456006
2022-09-19,RMOM1w,-0.207843137254902
2022-09-19,RMOM2w,-0.39859943977591034
2022-09-19,SMBC,0.012355212355212357
2022-09-19,NetRel,
2022-09-19,MomC,-0.2658263305322129
2022-09-19,NetMom,
2022-09-19,FunC,0.3543859649122807
2022-09-26,VolC,0.003081232492997199
2022-09-26,MAXRET,-0.08823529411764706
2022-09-26,CRASH8,-0.10728291316526611
2022-09-26,BETA26,-0.0075630252100840345
2022-09-26,TVLC,
2022-09-26,SKEW52,-0.06432391138273491
2022-09-26,NEWC,-0.21104818663499433
2022-09-26,RMOM1w,-0.028011204481792715
2022-09-26,RMOM2w,-0.0319327731092437
2022-09-26,SMBC,-0.1287001287001287
2022-09-26,NetRel,
2022-09-26,MomC,0.1523809523809524
2022-09-26,NetMom,
2022-09-26,FunC,-0.20526315789473687
2022-10-03,VolC,0.3433719433719434
2022-10-03,MAXRET,-0.01312741312741313
2022-10-03,CRASH8,-0.3557422969187675
2022-10-03,BETA26,-0.11008403361344538
2022-10-03,TVLC,
2022-10-03,SKEW52,-0.19327731092436973
2022-10-03,NEWC,-0.004764358087550208
2022-10-03,RMOM1w,0.1603603603603604
2022-10-03,RMOM2w,0.3382239382239383
2022-10-03,SMBC,0.25868725868725867
2022-10-03,NetRel,
2022-10-03,MomC,0.2653796653796654
2022-10-03,NetMom,
2022-10-03,FunC,0.4912280701754386
2022-10-10,VolC,0.26666666666666666
2022-10-10,MAXRET,0.24375804375804377
2022-10-10,CRASH8,0.25210084033613445
2022-10-10,BETA26,0.09215686274509804
2022-10-10,TVLC,
2022-10-10,SKEW52,-0.05332314744079449
2022-10-10,NEWC,-0.11048160105724535
2022-10-10,RMOM1w,-0.10656370656370658
2022-10-10,RMOM2w,-0.01776061776061776
2022-10-10,SMBC,0.15546975546975547
2022-10-10,NetRel,
2022-10-10,MomC,-0.15804375804375803
2022-10-10,NetMom,
2022-10-10,FunC,0.3140350877192983
2022-10-17,VolC,0.14980694980694978
2022-10-17,MAXRET,0.37503217503217506
2022-10-17,CRASH8,-0.018532818532818532
2022-10-17,BETA26,0.16218487394957984
2022-10-17,TVLC,
2022-10-17,SKEW52,-0.03223834988540871
2022-10-17,NEWC,-0.034895703830435304
2022-10-17,RMOM1w,-0.0028314028314028314
2022-10-17,RMOM2w,-0.33693693693693694
2022-10-17,SMBC,-0.3886743886743887
2022-10-17,NetRel,
2022-10-17,MomC,-0.43552123552123556
2022-10-17,NetMom,
2022-10-17,FunC,0.03333333333333333
2022-10-24,VolC,0.08519948519948521
2022-10-24,MAXRET,-0.02496782496782497
2022-10-24,CRASH8,0.0
2022-10-24,BETA26,-0.0484593837535014
2022-10-24,TVLC,
2022-10-24,SKEW52,-0.161624649859944
2022-10-24,NEWC,-0.3712049753542343
2022-10-24,RMOM1w,0.13564993564993566
2022-10-24,RMOM2w,0.15392535392535395
2022-10-24,SMBC,0.015173067804646752
2022-10-24,NetRel,
2022-10-24,MomC,0.02265122265122265
2022-10-24,NetMom,
2022-10-24,FunC,-0.10526315789473684
2022-10-31,VolC,0.3045045045045045
2022-10-31,MAXRET,0.17065637065637068
2022-10-31,CRASH8,-0.05817245817245818
2022-10-31,BETA26,-0.4504201680672269
2022-10-31,TVLC,
2022-10-31,SKEW52,-0.25350140056022413
2022-10-31,NEWC,-0.42848676548078224
2022-10-31,RMOM1w,0.026512226512226515
2022-10-31,RMOM2w,0.15624195624195625
2022-10-31,SMBC,-0.2294926505452821
2022-10-31,NetRel,
2022-10-31,MomC,-0.0640926640926641
2022-10-31,NetMom,
2022-10-31,FunC,0.09172932330827067
2022-11-07,VolC,0.146975546975547
2022-11-07,MAXRET,0.27644787644787644
2022-11-07,CRASH8,-0.06280566280566281
2022-11-07,BETA26,-0.46694677871148466
2022-11-07,TVLC,
2022-11-07,SKEW52,-0.38907563025210085
2022-11-07,NEWC,-0.04684535631467174
2022-11-07,RMOM1w,-0.20334620334620335
2022-11-07,RMOM2w,-0.08468468468468471
2022-11-07,SMBC,0.2038880986249407
2022-11-07,NetRel,
2022-11-07,MomC,-0.15244191559981032
2022-11-07,NetMom,
2022-11-07,FunC,-0.2270676691729323
2022-11-14,VolC,-0.1657183499288762
2022-11-14,MAXRET,0.09198672356567092
2022-11-14,CRASH8,0.11377091377091379
2022-11-14,BETA26,0.1380952380952381
2022-11-14,TVLC,
2022-11-14,SKEW52,-0.015126050420168069
2022-11-14,NEWC,-0.11883303044886351
2022-11-14,RMOM1w,0.24964438122332858
2022-11-14,RMOM2w,0.033902323376007584
2022-11-14,SMBC,0.03224276908487435
2022-11-14,NetRel,
2022-11-14,MomC,-0.17567567567567566
2022-11-14,NetMom,
2022-11-14,FunC,0.09473684210526315
2022-11-21,VolC,0.019677572309151254
2022-11-21,MAXRET,0.14153627311522046
2022-11-21,CRASH8,0.042728442728442735
2022-11-21,BETA26,0.26050420168067223
2022-11-21,TVLC,
2022-11-21,SKEW52,0.16442577030812328
2022-11-21,NEWC,0.3671727168360094
2022-11-21,RMOM1w,-0.015173067804646752
2022-11-21,RMOM2w,-0.15694642010431484
2022-11-21,SMBC,0.18492176386913228
2022-11-21,NetRel,
2022-11-21,MomC,-0.24585111427216685
2022-11-21,NetMom,
2022-11-21,FunC,0.31879699248120297
2022-11-28,VolC,0.1996206733048838
2022-11-28,MAXRET,-0.011379800853485063
2022-11-28,CRASH8,-0.26695116168800376
2022-11-28,BETA26,-0.21792717086834737
2022-11-28,TVLC,
2022-11-28,SKEW52,-0.34089635854341743
2022-11-28,NEWC,-0.39575431397989774
2022-11-28,RMOM1w,-0.19203413940256045
2022-11-28,RMOM2w,-0.07278330962541488
2022-11-28,SMBC,0.1770981507823613
2022-11-28,NetRel,
2022-11-28,MomC,0.18681839734471314
2022-11-28,NetMom,
2022-11-28,FunC,0.0015037593984962405
2022-12-05,VolC,0.3425794215267899
2022-12-05,MAXRET,0.14722617354196302
2022-12-05,CRASH8,-0.164058795637743
2022-12-05,BETA26,-0.17271557271557272
2022-12-05,TVLC,
2022-12-05,SKEW52,-0.3526610644257704
2022-12-05,NEWC,-0.014943075685186429
2022-12-05,RMOM1w,0.031294452347083924
2022-12-05,RMOM2w,0.0035561877667140817
2022-12-05,SMBC,-0.1427216690374585
2022-12-05,NetRel,
2022-12-05,MomC,0.1597913703176861
2022-12-05,NetMom,
2022-12-05,FunC,0.3699248120300751
2022-12-12,VolC,0.0
2022-12-12,MAXRET,-0.20578473210052156
2022-12-12,CRASH8,-0.10573731626363203
2022-12-12,BETA26,-0.11093951093951093
2022-12-12,TVLC,
2022-12-12,SKEW52,-0.09663865546218488
2022-12-12,NEWC,-0.16117174489022507
2022-12-12,RMOM1w,0.1785206258890469
2022-12-12,RMOM2w,0.3067804646752015
2022-12-12,SMBC,0.1811284969179706
2022-12-12,NetRel,
2022-12-12,MomC,0.34637268847795155
2022-12-12,NetMom,
2022-12-12,FunC,0.04962406015037594
2022-12-19,VolC,-0.058795637743006154
2022-12-19,MAXRET,-0.0694642010431484
2022-12-19,CRASH8,-0.04077761972498814
2022-12-19,BETA26,-0.0023166023166023165
2022-12-19,TVLC,
2022-12-19,SKEW52,0.08991596638655462
2022-12-19,NEWC,0.07424099507084686
2022-12-19,RMOM1w,0.27240398293029866
2022-12-19,RMOM2w,0.25723091512565194
2022-12-19,SMBC,-0.12280701754385964
2022-12-19,NetRel,
2022-12-19,MomC,0.10146989094357514
2022-12-19,NetMom,
2022-12-19,FunC,-0.11879699248120301
2022-12-26,VolC,-0.26766239924134655
2022-12-26,MAXRET,0.15908013276434327
2022-12-26,CRASH8,0.23281175912754856
2022-12-26,BETA26,0.35881595881595885
2022-12-26,TVLC,
2022-12-26,SKEW52,0.1784313725490196
2022-12-26,NEWC,-0.06973435319753665
2022-12-26,RMOM1w,-0.17377904220009482
2022-12-26,RMOM2w,-0.2927927927927928
2022-12-26,SMBC,0.19345661450924606
2022-12-26,NetRel,
2022-12-26,MomC,-0.3601232811759127
2022-12-26,NetMom,
2022-12-26,FunC,-0.009022556390977442
2023-01-02,VolC,-0.3376007586533902
2023-01-02,MAXRET,-0.2769084874348032
2023-01-02,CRASH8,0.27951635846372686
2023-01-02,BETA26,0.4375804375804376
2023-01-02,TVLC,
2023-01-02,SKEW52,0.16330532212885157
2023-01-02,NEWC,0.20837288872121074
2023-01-02,RMOM1w,0.13442389758179232
2023-01-02,RMOM2w,0.008771929824561403
2023-01-02,SMBC,0.006875296348980559
2023-01-02,NetRel,
2023-01-02,MomC,-0.1600284495021337
2023-01-02,NetMom,
2023-01-02,FunC,0.004511278195488721
2023-01-09,VolC,-0.47747747747747743
2023-01-09,MAXRET,-0.47747747747747743
2023-01-09,CRASH8,-0.07539118065433853
2023-01-09,BETA26,0.3688545688545689
2023-01-09,TVLC,
2023-01-09,SKEW52,0.3997198879551821
2023-01-09,NEWC,0.2680265956231851
2023-01-09,RMOM1w,0.09222380275011853
2023-01-09,RMOM2w,0.06401137980085347
2023-01-09,SMBC,-0.09720246562351824
2023-01-09,NetRel,
2023-01-09,MomC,0.3617828354670459
2023-01-09,NetMom,
2023-01-09,FunC,0.13984962406015036
2023-01-16,VolC,-0.17638691322901845
2023-01-16,MAXRET,-0.11853959222380273
2023-01-16,CRASH8,0.15955429113323846
2023-01-16,BETA26,0.1085822664770033
2023-01-16,TVLC,
2023-01-16,SKEW52,-0.10588235294117648
2023-01-16,NEWC,0.11812145541623556
2023-01-16,RMOM1w,-0.19179706021811282
2023-01-16,RMOM2w,-0.030109056424845897
2023-01-16,SMBC,0.16714082503556188
2023-01-16,NetRel,
2023-01-16,MomC,0.10692271218587007
2023-01-16,NetMom,
2023-01-16,FunC,-0.23609022556390977
2023-01-23,VolC,0.1986723565670934
2023-01-23,MAXRET,0.27927927927927926
2023-01-23,CRASH8,0.016121384542437174
2023-01-23,BETA26,-0.16524419155998102
2023-01-23,TVLC,
2023-01-23,SKEW52,-0.1380952380952381
2023-01-23,NEWC,-0.15642791133937223
2023-01-23,RMOM1w,-0.006164058795637743
2023-01-23,RMOM2w,-0.1906116642958748
2023-01-23,SMBC,0.20720720720720717
2023-01-23,NetRel,
2023-01-23,MomC,-0.26647700331910856
2023-01-23,NetMom,
2023-01-23,FunC,0.06616541353383458
2023-01-30,VolC,0.3617828354670459
2023-01-30,MAXRET,0.37956377430061633
2023-01-30,CRASH8,-0.003793266951161688
2023-01-30,BETA26,-0.484352773826458
2023-01-30,TVLC,
2023-01-30,SKEW52,-0.3523809523809524
2023-01-30,NEWC,-0.31795544374591117
2023-01-30,RMOM1w,-0.08795637743006164
2023-01-30,RMOM2w,0.03413940256045519
2023-01-30,SMBC,0.26102418207681366
2023-01-30,NetRel,
2023-01-30,MomC,-0.3063063063063063
2023-01-30,NetMom,
2023-01-30,FunC,-0.19999999999999998
2023-02-06,VolC,0.04006638217164532
2023-02-06,MAXRET,-0.08511142721669036
2023-02-06,CRASH8,-0.1085822664770033
2023-02-06,BETA26,0.44262683736367936
2023-02-06,TVLC,
2023-02-06,SKEW52,-0.05490196078431373
2023-02-06,NEWC,0.02953036385405889
2023-02-06,RMOM1w,0.12873399715504977
2023-02-06,RMOM2w,-0.1770981507823613
2023-02-06,SMBC,0.03556187766714082
2023-02-06,NetRel,
2023-02-06,MomC,0.014224751066856327
2023-02-06,NetMom,
2023-02-06,FunC,0.1909090909090909
2023-02-13,VolC,0.444049312470365
2023-02-13,MAXRET,0.31531531531531526
2023-02-13,CRASH8,-0.4006638217164532
2023-02-13,BETA26,-0.4845898530109055
2023-02-13,TVLC,
2023-02-13,SKEW52,-0.27563025210084036
2023-02-13,NEWC,-0.2922201467325346
2023-02-13,RMOM1w,-0.04006638217164532
2023-02-13,RMOM2w,-0.1443812233285917
2023-02-13,SMBC,0.2754860123281176
2023-02-13,NetRel,
2023-02-13,MomC,-0.0002370791844476055
2023-02-13,NetMom,
2023-02-13,FunC,-0.0038961038961038965
2023-02-20,VolC,0.2719298245614035
2023-02-20,MAXRET,0.20080606922712183
2023-02-20,CRASH8,-0.34495021337126597
2023-02-20,BETA26,-0.22759601706970123
2023-02-20,TVLC,
2023-02-20,SKEW52,-0.17366946778711484
2023-02-20,NEWC,-0.41745735247504945
2023-02-20,RMOM1w,0.22451398767188235
2023-02-20,RMOM2w,0.13157894736842105
2023-02-20,SMBC,-0.3295400663821716
2023-02-20,NetRel,
