week,p_RiskOff,p_Neutral,p_RiskOn,label,csd,mkt_ret,network_entropy,btc_dom,dbtc_dom,mktmom4,csd_z,dbtc_dom_z,network_entropy_z,mktmom4_z
2019-10-21,0.0,1.0,0.0,Neutral,0.07647860625963011,0.06136576622793928,,0.69386943521949,0.0022507335663154437,0.22036955066641156,2.654729092407439,-1.4311570540672953,0.0,-0.19162509513362988
2019-10-28,0.0,1.0,0.0,Neutral,0.13582933144560191,0.05686721227519348,,0.6856762323755338,0.006655634047285863,0.23503709775460574,-0.4445868231116795,-0.5312312138110238,0.0,0.9852199407864901
2019-11-04,0.0,1.0,0.0,Neutral,0.11673290458986958,0.03433916597202576,,0.6774697873847823,0.0038331903688743063,0.1915785810404726,0.7240648062390715,-0.4047847510480511,0.0,1.014260370589342
2019-11-11,0.0,1.0,0.0,Neutral,0.09933788553597182,-0.012729301066168009,,0.6736123805253115,0.003780220404117851,0.13984284340899059,0.3333670520952477,-0.471062145379243,0.0,0.7993912032733298
2019-11-18,0.0,1.0,0.0,Neutral,0.04170216838876629,-0.2310326694608508,,0.6797531151803491,-0.014116320039140873,-0.15255559227979948,-0.022055148253134933,-0.462756044810759,0.0,0.5567147291727286
2019-11-25,0.0,1.0,0.0,Neutral,0.14808750366587659,0.10461323911157874,,0.6693531570818597,-0.01632307529367405,-0.10480956544341424,-1.1758889429751596,-0.932535397527061,0.0,-0.7461743932217995
2019-12-02,0.0,1.0,0.0,Neutral,0.06597685383840246,-0.0033430976780931647,,0.6722132101449321,-0.00525657723985018,-0.14249182909353317,0.9906331059406293,-0.9629437518947108,0.0,-0.5191978428011478
2019-12-09,0.0,1.0,0.0,Neutral,0.0923429882548555,-0.058420336153154416,,0.672548112319759,-0.0010642682055524988,-0.18818286418051958,-0.6894576610887004,-0.6385296690889234,0.0,-0.6780855085138284
2019-12-16,0.0,1.0,0.0,Neutral,0.10687874766787808,-0.026147126832331828,,0.6996340324515649,0.01988091727121577,0.016702678447999393,-0.13935813121030718,-0.5100907901896209,0.0,-0.8680581676517729
2019-12-23,0.0,1.0,0.0,Neutral,0.08880264292007047,-0.030146541293225016,,0.6966744363110834,0.02732127922922367,-0.11805710195680437,0.16484993697548864,0.0880965308815991,0.0,0.0838482786714248
2019-12-30,0.0,1.0,0.0,Neutral,0.06106320541619768,-0.0004981434867997207,,0.6963526851705172,0.02413947502558511,-0.11521214776551092,-0.2183951985489485,0.2996687874467553,0.0,-0.542484229723718
2020-01-06,0.0,1.0,0.0,Neutral,0.09620128531938964,0.09239232176299234,,0.6979202691279534,0.02537215680819438,0.035600510150635825,-0.8016772404128343,0.20301668631271794,0.0,-0.5203771338578577
2020-01-13,0.0,1.0,0.0,Neutral,0.16959111927883333,0.15604503694553548,,0.6821805554910976,-0.017453476960467285,0.21779267392850313,-0.03756658732485006,0.23647670638948687,0.0,0.2022343259821056
2020-01-20,0.0,1.0,0.0,Neutral,0.04137294709504336,0.005113457790435203,,0.6809231306215686,-0.015751305689514772,0.25305267301216333,1.513965000821608,-1.030664583970323,0.0,1.0606807410611592
2020-01-27,0.0,1.0,0.0,Neutral,0.0799857691243123,0.10367856782838525,,0.676443611046446,-0.01990907412407117,0.3572293843273483,-1.2227900866230685,-0.9549233962311341,0.0,1.1956882499721542
2020-02-03,0.0,1.0,0.0,Neutral,0.1730482215675446,0.22168297473857718,,0.6596107370216063,-0.03830953210634702,0.48652003730293314,-0.3877315595797062,-1.0518413076916684,0.0,1.6246576906327697
2020-02-10,0.0,1.0,0.0,Neutral,0.37646499869381783,0.06829609027080703,,0.6421954852921464,-0.039985070198951145,0.3987710906282047,1.5680369793045095,-1.539402711444476,0.0,2.0928170963750685
2020-02-17,0.0,1.0,0.0,Neutral,0.09296611865506786,0.008113434169871975,,0.6407525205872819,-0.04017061003428668,0.4017710670076415,4.384885910085287,-1.5242466333295397,0.0,1.62459554447738
2020-02-24,0.0,1.0,0.0,Neutral,0.06027594223808402,-0.2153845430048905,,0.6595817657308367,-0.016861845315609303,0.08270795617436572,-0.20123465694768025,-1.4717265909223707,0.0,1.5741456950234392
2020-03-02,0.0,1.0,0.0,Neutral,0.1318993220891926,-0.0630765853499142,,0.665418028906895,0.005807291885288723,-0.20205160391412566,-0.7242167573488109,-0.7880512940333118,0.0,0.18069659629847806
2020-03-09,0.0,1.0,0.0,Neutral,0.10564098766726016,-0.36156012824192857,,0.6651462370685576,0.02295075177641115,-0.6319078224268613,0.4476573658775079,-0.1332639408642097,0.0,-1.0506010193347224
2020-03-16,0.0,1.0,0.0,Neutral,0.10408346575530883,0.025652907240833477,,0.6857016085280542,0.04494908794077224,-0.6143683493558998,0.012250349794148345,0.36193725815975675,0.0,-2.6811915003279267
2020-03-23,0.0,1.0,0.0,Neutral,0.048566417893971224,0.018389142535410213,,0.6791162765811474,0.01953451085031066,-0.38059466381559903,-0.01370265303284524,0.9879252435564992,0.0,-2.4208997245170303
2020-03-30,0.0,1.0,0.0,Neutral,0.045691126886776956,0.13266323059216426,,0.6842136462836191,0.018795617376724083,-0.18485484787352058,-0.9356609801479385,0.2373213025253774,0.0,-1.4669067325117207
2020-04-06,0.0,1.0,0.0,Neutral,0.11194691455743551,0.07543486135570733,,0.6696879872611935,0.004541750192635918,0.25214014172411525,-0.9477597789633102,0.213087096180322,0.0,-0.7071969741799409
2020-04-13,0.0,1.0,0.0,Neutral,0.06465955658430157,0.051760743277294886,,0.6649107949739586,-0.020790813554095622,0.2782479777605767,0.15035210128196339,-0.21276872715452497,0.0,0.9637238557828202
2020-04-20,0.0,1.0,0.0,Neutral,0.08988644538586116,0.11340012458821125,,0.663282985707805,-0.015833290873342398,0.3732589598133777,-0.6385579132448597,-0.962384344858346,0.0,1.048645284835103
2020-04-27,0.0,1.0,0.0,Neutral,0.07632229936211386,0.05556433553189087,,0.6789626142654684,-0.005251032018150692,0.29616006475310436,-0.21181724759383452,-0.7991024891755749,0.0,1.3636739036668792
2020-05-04,0.0,1.0,0.0,Neutral,0.057380888458505024,-0.07540655316143928,,0.6966248977329023,0.026936910471708764,0.14531865023595775,-0.4439357279703908,-0.447129574928524,0.0,1.035978161445535
2020-05-11,0.0,1.0,0.0,Neutral,0.0649643981466848,0.07694925503881679,,0.7067351313619384,0.04182433638797989,0.17050716199747962,-0.7402197662332907,0.6242003454767265,0.0,0.46263402036098755
2020-05-18,0.0,1.0,0.0,Neutral,0.03175195715466884,-0.028078874518376255,,0.692944799544404,0.02966181383659905,0.029028162890892127,-0.5843747458599513,1.106803481525874,0.0,0.5701498234731087
2020-05-25,0.0,1.0,0.0,Neutral,0.1051833854935606,0.13330749268168857,,0.6870019943070447,0.008039380041576227,0.10677132004068982,-1.1179705883228468,0.7060086069162328,0.0,0.07038039751923283
2020-06-01,0.0,1.0,0.0,Neutral,0.06968019867671899,0.0656591137617147,,0.683735315014712,-0.012889582718190296,0.24783698696384376,0.12668609305775053,-0.008119874089950173,0.0,0.4078696821511497
2020-06-08,0.0,1.0,0.0,Neutral,0.06887777819658078,-0.04117876054432915,,0.6882596286339554,-0.01847550272798304,0.12970897138069784,-0.4706123355982938,-0.7157150768893471,0.0,0.9799837998168007
2020-06-15,0.0,1.0,0.0,Neutral,0.05767306069334779,0.00435247441064274,,0.6904281463082188,-0.002516653236185218,0.16214032030971684,-0.46364975837682126,-0.8754142254657062,0.0,0.5124596697589788
2020-06-22,0.0,1.0,0.0,Neutral,0.05983886760550633,-0.04357722114809367,,0.692646228067412,0.005644233760367379,-0.014744393520065388,-0.6402682604848566,-0.3571563921852992,0.0,0.6486449880653788
2020-06-29,0.0,1.0,0.0,Neutral,0.1477406726956403,0.059848397725517276,,0.6853273950862762,0.0015920800715641947,-0.02055510955626281,-0.5838632230219961,-0.0700068044378727,0.0,-0.05130837209066426
2020-07-06,0.0,1.0,0.0,Neutral,0.17738510488371417,0.22018918159930087,,0.655702143635192,-0.03255748499876343,0.24081283258736721,0.9863907844163624,-0.17834967769235377,0.0,-0.061395768181467476
2020-07-13,0.0,1.0,0.0,Neutral,0.11140974283142663,0.017255368929401393,,0.6500470064051106,-0.04038113990310821,0.2537157271061259,1.4549418350010344,-1.3139193049415143,0.0,0.9497795667749295
2020-07-20,0.9999262488927849,7.375110721530221e-05,0.0,RiskOff,0.10969814039233834,0.050723600249489985,,0.6430650876703887,-0.04958114039702333,0.3480165485037095,0.27320693669853935,-1.5969642768866514,0.0,0.9637000106719046
2020-07-27,0.9998852630675351,0.00011473693246501678,0.0,RiskOff,0.12266130676190651,0.09623290605828087,,0.6338297715132002,-0.05149762357307597,0.38440105683647313,0.2234390798280373,-1.8572913079402926,0.0,1.29127358688327
2020-08-03,0.9999086074631044,9.139253689558637e-05,0.0,RiskOff,0.18151980108401344,0.1538363574886085,,0.6247450975294493,-0.03095704610574268,0.31804823272578076,0.44173789101028466,-1.8629413293558088,0.0,1.3799231726146168
2020-08-10,0.9999998662704769,1.3372952310841893e-07,0.0,RiskOff,0.17685904860140797,0.14057239480696118,,0.5979544243088938,-0.05209258209621681,0.4413652586033405,1.427642725423856,-1.0586762587076866,0.0,1.0750622389645792
2020-08-17,0.999999579607536,4.203924638122845e-07,0.0,RiskOff,0.11704167480640298,-0.06474349730372539,,0.6088794715145905,-0.03418561615579818,0.32589816105012515,1.291121827203079,-1.763913325850286,0.0,1.4933166196786845
2020-08-24,0.9959385142885252,0.004061485711474574,0.0,RiskOff,0.1455166061307783,0.026251702482747757,,0.59943124312948,-0.03439852838372015,0.25591695747459203,0.24453300940947864,-1.0689814319955948,0.0,1.0043616967156073
2020-08-31,0.9998878102298839,0.00011218977011613737,0.0,RiskOff,0.10623862865683051,-0.2079444605224362,,0.6160167197305124,-0.00872837779893687,-0.10586386053645269,0.7117362847255612,-1.040089663203618,0.0,0.7023750340422539
2020-09-07,0.9976163882946061,0.0023836117053939597,0.0,RiskOff,0.08213721869164997,0.03222853775919774,,0.6117443533417429,0.013789929032849146,-0.21420771758421614,0.01684524482463226,-0.03510532486176646,0.0,-0.731908065417908
2020-09-14,0.9390125459941253,0.06098745400587479,0.0,RiskOff,0.07981705382759684,-0.0514288030313052,,0.6231783122042054,0.014298840689614845,-0.20089302331179593,-0.3941155404734533,0.8598873034919201,0.0,-1.1473456363501358
2020-09-21,0.9481101677859513,0.05188983221404883,0.0,RiskOff,0.07321436477138932,-0.022795797025113234,,0.6208351612483183,0.02140391811883824,-0.24994052281965692,-0.4268039413933513,0.8637565309210764,0.0,-1.0778130308576115
2020-09-28,0.9452411439010173,0.054758856098982525,0.0,RiskOff,0.08857832768907252,-0.036892910006343566,,0.6240297682086721,0.008013048478159646,-0.07888897230356429,-0.5459528469594648,1.0982109386326153,0.0,-1.2550023535796075
2020-10-05,0.9751387204308488,0.02486127956915126,0.0,RiskOff,0.06644523155345054,0.04139905609872667,,0.6272398048191081,0.015495451477365196,-0.06971845396403535,-0.28074644255251585,0.5514394037211984,0.0,-0.6036398420260074
2020-10-12,0.9902431651927447,0.00975683480725525,0.0,RiskOff,0.048633507997124514,-0.025448485821589092,,0.6107630488755027,-0.012415263328702686,-0.04373813675431926,-0.6639959972270618,0.8144254960782783,0.0,-0.5690589617775789
2020-10-19,0.9999999999995721,8.969934711826929e-33,4.279176990731682e-13,RiskOff,0.09245421893207628,0.01787724734517372,,0.6262482051631245,0.005413043914806237,-0.003065092384032301,-0.953593612179709,-0.3229252104617018,0.0,-0.468412529345641
2020-10-26,1.0,2.1282771829173483e-30,1.7115544128716548e-22,RiskOff,0.0684136732515115,-0.07979390822184346,,0.6527142654637949,0.028684497255122787,-0.04596609059953219,-0.1615174729727189,0.39678811806952385,0.0,-0.2934706662958367
2020-11-02,1.0,1.8378542045496172e-79,5.710560770762539e-40,RiskOff,0.161969860254598,0.08761796971455814,,0.6611909360440366,0.03395113122492843,0.0002528230162992806,-0.5767652021740508,1.3019551620996377,0.0,-0.44119240693285167
2020-11-09,1.0,8.03654197711251e-17,3.2296534182741604e-45,RiskOff,0.09826075540429965,0.027864687381590605,,0.6684357235641799,0.057672674688677206,0.05356599621947898,1.1024180757839293,1.4583040118330073,0.0,-0.24589746340966154
2020-11-16,1.0,1.3004081841133122e-113,6.245947737894857e-68,RiskOff,0.15319379556871368,0.17565402513174525,,0.6425849628238844,0.016336757660759926,0.2113427740060505,-0.04693529877491317,2.226894346370206,0.0,-0.029891078238373794
2020-11-23,1.0,2.264901164870667e-22,2.124329303787801e-27,RiskOff,0.18258064333099838,0.05411618181013109,,0.6092114431337532,-0.04350282233004166,0.3452528640380251,0.9086148554415854,0.6697474482148579,0.0,0.5653917816715879
2020-11-30,0.841554599443693,0.1584441783739526,1.2221823530915121e-06,RiskOff,0.09468008916052204,0.03305479008600292,,0.6202545534211447,-0.0409363826228919,0.29068968440946985,1.4093921531113691,-1.4952399965929524,0.0,1.0531086019938734
2020-12-07,0.9140128904862314,6.712817217648255e-14,0.08598710951370211,RiskOff,0.08096372535916058,-0.03523367674219924,,0.6341127367081308,-0.034322986856049065,0.22759132028568,-0.17113090911823373,-1.3520078210556514,0.0,0.8070943992428842
2020-12-14,0.9999999949771095,1.9093977138657678e-20,5.022891637297079e-09,RiskOff,0.12101540990340491,0.09325869070570393,,0.6634732734347448,0.020888310610860383,0.14519598585963867,-0.41271372823009167,-1.0809237090997401,0.0,0.5326001379994069
2020-12-21,1.0,2.901654110398737e-41,3.2619666001689946e-31,RiskOff,0.18127562255812135,-0.03024561131368871,,0.7170560176545991,0.10784457452084595,0.06083419273581889,0.2996468956459949,0.8609957020453436,0.0,0.19651357466332667
2020-12-28,1.0,2.61273455412877e-77,2.8363097255467574e-117,RiskOff,0.31900059283501697,0.2301712811809015,,0.7203392755751373,0.10008472215399267,0.25795068383071745,1.3236133409005462,3.4229299452346877,0.0,-0.15255399422255583
2021-01-04,0.00021688764851939153,0.9997831123514812,2.6946468695220304e-95,Neutral,0.2849610078587578,0.2718945818298324,,0.6957098246618801,0.0615970879537493,0.5650789424027491,3.2665084877791064,2.882657117463329,0.0,0.6077778026426138
2021-01-11,1.0,2.2577168976064232e-20,3.843759945414896e-41,RiskOff,0.2939797170681443,0.15861534721469975,,0.6700660632475515,0.006592789812806643,0.6304355989117449,2.5031147762030885,1.717394938739678,0.0,1.743268696199362
2021-01-18,0.0,4.014855881476309e-76,1.0,RiskOn,0.16143201128016907,0.02379450489006355,,0.6332588120025535,-0.08379720565204563,0.6844757151154972,2.454876753446069,0.16837865112483996,0.0,1.8972470700046014
2021-01-25,1.7404239510961438e-20,2.347852533198049e-66,1.0,RiskOn,0.6269308789967509,0.152044699354174,,0.6251221297250411,-0.09521714585009622,0.6063491332887696,0.5884140667400272,-2.2131227694117563,0.0,1.9898049749617248
2021-02-01,0.0,7.046602252436028e-186,1.0,RiskOn,0.3110399468588406,0.32165516783017456,,0.6179602891633742,-0.07774953549850594,0.6561097192891118,4.9644826851225945,-2.3447338937479847,0.0,1.6547697296458483
2021-02-08,4.4623933213145927e-190,1.3459290436407177e-82,1.0,RiskOn,0.294932200417355,0.45478339318412786,,0.6117585079237905,-0.05830755532376097,0.9522777652585399,1.731949047377676,-1.8360418200793844,0.0,1.7871546350114809
2021-02-15,0.0,6.4864054953363835e-78,1.0,RiskOn,0.2664603577048233,0.1507118408720047,,0.6246645720736819,-0.00859423992887165,1.079195101240481,1.64208523033732,-1.336995742777659,0.0,2.6031461706848606
2021-02-22,0.0,6.87076671597196e-61,1.0,RiskOn,0.15147276540332696,-0.19888480433922603,,0.626173068176183,0.0010509384511419029,0.728265597547081,1.3028035111516332,-0.14479640150191206,0.0,2.7564898423280564
2021-03-01,4.3034445865609677e-190,2.2783736214623758e-40,1.0,RiskOn,0.2848190619664578,0.21656599679812485,,0.6238744048429142,0.005914115679540033,0.6231764265150312,0.15291639768440968,0.08310554159742048,0.0,1.6185650900574031
2021-03-08,0.0,3.3505120368673416e-53,1.0,RiskOn,0.7828170169855534,0.269872299018663,,0.6451310191904646,0.033372511266674065,0.43826533234956644,1.4156384783440779,0.20230530821787293,0.0,1.2590306417290174
2021-03-15,0.0,2.791783634233122e-119,1.0,RiskOn,0.16556814992561866,0.05915959827697807,,0.6303655933453813,0.005701021271699469,0.3467130897545398,4.632016215864208,0.8674699486633403,0.0,0.6966278328259873
2021-03-22,3.224349377899525e-58,7.890983787297832e-36,1.0,RiskOn,0.17349062320276576,0.016380228025577943,,0.6258810413923682,-0.00029202678381479164,0.5619781221193437,0.09104451964683956,0.21262716045432764,0.0,0.38137911570938615
2021-03-29,7.159126144799984e-109,2.031418384933327e-38,1.0,RiskOn,0.2452377484114079,0.1794310452358852,,0.5930900080423184,-0.03078439680059586,0.5248431705571042,0.1323868373772259,0.07396767477316246,0.0,1.0682859750694387
2021-04-05,3.649596994400161e-64,2.2475733357452834e-46,1.0,RiskOn,0.2755667436325606,0.18213420452133727,,0.5560445176234934,-0.08908650156697118,0.43710507605977844,0.6361482541738668,-0.6584155458415943,0.0,0.90739186661092
2021-04-12,2.054079682288514e-37,5.1881130783199675e-62,1.0,RiskOn,0.6429997452474588,0.18261068094904784,,0.5266441511350565,-0.10372144221032487,0.5605561587318482,0.8328571033711356,-1.977889063076627,0.0,0.5883851021436776
2021-04-19,0.0002734805969121684,8.004102034040131e-08,0.9997264393620661,RiskOn,0.1856997221157257,-0.14432090897396385,,0.5205326634737794,-0.10534837791858886,0.3998550217323064,3.120476369420587,-2.1797082238320447,0.0,0.9869949287486713
2021-04-26,0.4441898226148696,0.5558101744602937,2.9248370204241348e-09,Neutral,0.14515094151252242,0.29533517261911674,,0.49054837559530057,-0.1025416324470178,0.515759149115538,0.06779835853577237,-2.0818116708604637,0.0,0.4343572416285418
2021-05-03,0.9449243197090084,0.014219874513136554,0.040855805777858176,RiskOff,0.3349866364302429,0.1647626297784888,,0.4559135499935931,-0.10013096762990026,0.49838757437268943,-0.2123068583325105,-1.9071663933781267,0.0,0.8113831135347879
2021-05-10,0.9140630802452071,0.08296876771194212,0.002968152042850484,RiskOff,0.1461893195550903,-0.09081119984255694,,0.3949700511045524,-0.13167410003050406,0.22496569358108465,1.0189328343807196,-1.7601796702668426,0.0,0.7268047479908708
2021-05-17,0.865859532998686,0.1325705390720101,0.00156992792930544,RiskOff,0.08002200822414399,-0.4769233896340436,,0.4717891397565771,-0.04874352371720225,-0.1076367870789951,-0.25192817351649316,-2.2426325277421353,0.0,-0.20390999161579598
2021-05-24,0.9983710105298172,0.001611680324985504,1.7309145194546127e-05,RiskOff,0.15024230204171554,0.15307471678592177,,0.4514111813105054,-0.039137194284795174,-0.24989724291219007,-0.7057164699513284,-0.5942807072777111,0.0,-1.310768467002301
2021-05-31,0.9980638507258439,0.0019360575806540636,9.169349893042361e-08,RiskOff,0.11183285150165508,0.09687052805963703,,0.42752896606467056,-0.02838458392892257,-0.3177893446310418,-0.23864029014281105,-0.38815698398117354,0.0,-1.7188332280564769
2021-06-07,0.9987705758562868,0.0012293757819850561,4.83617295311243e-08,RiskOff,0.08330342716439598,-0.10023094862839489,,0.4751246649984648,0.08015461389391237,-0.32720909341687976,-0.5055188710978517,-0.17072181234957293,0.0,-1.839882285829926
2021-06-14,0.9992860830003384,0.0007131452529545215,7.717467055120636e-07,RiskOff,0.0637931768970211,-0.08586391004604513,,0.48090287642798385,0.009113736671406747,0.06385038617111873,-0.7019149458127302,1.8593549409431112,0.0,-1.7854676805586154
2021-06-21,0.9999317094797056,6.705412516358186e-05,1.2363951316395638e-06,RiskOff,0.07401120470250683,-0.1457740912041579,,0.5085270300288197,0.05711584871831432,-0.23499842181896097,-0.8358193410018324,0.5058833880983081,0.0,-0.580771131802273
2021-06-28,0.999739762567274,0.00026020310753011386,3.432519247419016e-08,RiskOff,0.10693069805934625,0.12214316744243348,,0.4867760150839281,0.059247049019257536,-0.20972578243616452,-0.7694042817660298,1.3727403991322837,0.0,-1.458596508699687
2021-07-05,0.9991914313391892,0.0008083141213254084,2.545394818423831e-07,RiskOff,0.1333767321122315,-0.020886316566007306,,0.49580687512652666,0.020682210128061873,-0.13038115037377693,-0.5387733612610179,1.3671009049961578,0.0,-1.3551854074923957
2021-07-12,0.9988681322076697,0.0011313509187586954,5.16873572317408e-07,RiskOff,0.05796928062174696,-0.1350792035811722,,0.5079125954352459,0.027009719007262067,-0.179596443908904,-0.3529561107540126,0.6408911281816082,0.0,-1.0850892707028879
2021-07-19,0.9999256595090369,7.408088586764127e-05,2.5960509552231686e-07,RiskOff,0.0997255808165082,0.09879352336215194,,0.5082900301937326,-0.00023699983508707057,0.06497117065740585,-0.8534720588883818,0.7303584912021404,0.0,-1.1880816655092683
2021-07-26,0.9997482000021548,0.00025156865621014354,2.313416366193875e-07,RiskOff,0.11909310378806956,0.10476761521284102,,0.5057300755764514,0.01895406049252335,0.04759561842781339,-0.5698360836209414,0.21865947176100728,0.0,-0.46360502983448665
2021-08-02,0.9995824244014189,0.0004165906713966275,9.849271853656897e-07,RiskOff,0.09057254830296069,0.10169735646752133,,0.4979801868461425,0.0021733117196158225,0.17017929146134203,-0.43860854525507187,0.545357560988421,0.0,-0.49497130326171307
2021-08-09,0.9998697742473817,0.00012641723235787126,3.8085202575702854e-06,RiskOff,0.14667747495050457,0.2394263574486492,,0.46366157271384273,-0.04425102272140319,0.5446848524911634,-0.6168469878742097,0.22697830527906337,0.0,-0.13231041453429662
2021-08-16,0.9993376450429517,0.0006531288507720694,9.226106275755246e-06,RiskOff,0.27056320216227125,0.10179270352116258,,0.46854461094369126,-0.03974541925004138,0.5476840326501741,-0.23578593851143387,-0.626812799083185,0.0,0.941347216923375
2021-08-23,0.9299219182766243,0.0698786633241059,0.00019941839926793353,RiskOff,0.10206391042703601,-0.0003971796838704137,,0.4671826504623637,-0.03854742511408776,0.44251923775346264,0.5756385129721338,-0.5416814361468536,0.0,0.9304511364936902
2021-08-30,0.9966353934435006,0.00015349022852056952,0.0032111163279779586,RiskOff,0.15455177969589573,0.18826555810567197,,0.4391401958772266,-0.0588399909689159,0.5290874393916133,-0.5475953190473768,-0.5178974447836445,0.0,0.6173013397377302
