week,pnl_gross,turnover,cost,pnl_net,gross_exposure,long_gross,short_gross,net_exposure,n_assets
2019-09-09,-0.036250043274304755,0.4155121609876571,0.0004155121609876571,-0.036665555435292416,0.8599999999999999,0.645,0.215,0.43000000000000005,12
2019-09-16,-0.085092191997416,0.29733455287083044,0.00029733455287083045,-0.08538952655028682,0.8600000000000001,0.645,0.21500000000000002,0.43,12
2019-09-23,0.06528209121614602,0.28176816996398774,0.00028176816996398777,0.06500032304618203,0.86,0.645,0.215,0.43000000000000005,12
2019-09-30,0.06486884855319068,0.2823524705399095,0.0002823524705399095,0.06458649608265077,0.8600000000000001,0.6450000000000001,0.21499999999999997,0.43000000000000016,12
2019-10-07,0.00655035717671461,0.1288290983536437,0.0001288290983536437,0.006421528078360966,0.8599999999999999,0.645,0.215,0.43000000000000005,12
2019-10-14,-0.027084902737545425,0.28645200765726997,0.00028645200765727,-0.027371354745202695,0.8600000000000001,0.645,0.215,0.43000000000000005,12
2019-10-21,-0.024273635875781765,0.44999999999999996,0.00045,-0.024723635875781764,0.8599999990773203,0.6449999995386602,0.2149999995386601,0.43000000000000005,17
2019-10-28,0.08761686068099354,0.41963334303150707,0.0004196333430315071,0.08719722733796204,0.8599999999999999,0.645,0.215,0.43000000000000005,12
2019-11-04,0.0018321960963358509,0.10635927205179821,0.0001063592720517982,0.0017258368242840526,0.8600000000000001,0.645,0.215,0.43000000000000005,12
2019-11-11,-0.10067861174285032,0.45,0.00045,-0.10112861174285033,0.8343684663070702,0.6321842331535351,0.20218423315353515,0.42999999999999994,16
2019-11-18,0.14183740228166367,0.28930142521239516,0.00028930142521239513,0.14154810085645128,0.8600000000000001,0.6450000000000001,0.215,0.43000000000000016,12
2019-11-25,-0.006484178736641006,0.4500000000000002,0.0004500000000000002,-0.006934178736641006,0.847547394686618,0.638773697343309,0.20877369734330897,0.43000000000000005,17
2019-12-02,0.003431280321312631,0.44999999999999996,0.00045,0.0029812803213126312,0.7736774277755536,0.6018387138877768,0.17183871388777672,0.43000000000000005,18
2019-12-09,-0.00420048052419103,0.3279781464773019,0.0003279781464773019,-0.0045284586706683325,0.8600000000000001,0.645,0.215,0.43000000000000005,14
2019-12-16,-0.019965854625907314,0.4500000000000002,0.0004500000000000002,-0.020415854625907313,0.8599999194086378,0.6449999597043189,0.2149999597043189,0.43,18
2019-12-23,0.015788542796956666,0.45,0.00045,0.015338542796956666,0.7965145448033257,0.613257272401663,0.1832572724016629,0.43000000000000005,19
2019-12-30,0.051401718382409575,0.44988018202489366,0.00044988018202489363,0.05095183820038468,0.8599999999999999,0.645,0.21499999999999997,0.43000000000000005,14
2020-01-06,0.10649349724419,0.45000000000000007,0.0004500000000000001,0.10604349724418999,0.8187738024972387,0.6243869012486194,0.19438690124861935,0.43000000000000005,18
2020-01-13,-0.010201116643116794,0.42884345049275513,0.0004288434504927551,-0.01062996009360955,0.8600000000000001,0.645,0.215,0.43000000000000005,14
2020-01-20,0.032164644208159614,0.45,0.00045,0.031714644208159615,0.8599999013385599,0.64499995066928,0.21499995066927988,0.43000000000000005,18
2020-01-27,0.15743617967445692,0.34315209474647296,0.000343152094746473,0.15709302757971044,0.8600000000000001,0.645,0.215,0.43000000000000005,14
2020-02-03,0.10336838157473527,0.45000000000000007,0.0004500000000000001,0.10291838157473526,0.8600000000000001,0.645,0.215,0.43000000000000005,18
2020-02-10,-0.018130780197189295,0.44289046601376114,0.00044289046601376115,-0.018573670663203055,0.86,0.645,0.215,0.43000000000000005,14
2020-02-17,-0.09986890045950754,0.4499999999999999,0.00044999999999999993,-0.10031890045950755,0.8594845949678518,0.6447422974839259,0.21474229748392587,0.43,18
2020-02-24,-0.04410663867598607,0.32657983342300634,0.00032657983342300635,-0.044433218509409074,0.86,0.645,0.21500000000000002,0.43,14
2020-03-02,-0.2498664188330173,0.37277252146650236,0.00037277252146650236,-0.2502391913544838,0.86,0.645,0.215,0.43000000000000005,14
2020-03-09,0.01993499793742463,0.1724349898662898,0.0001724349898662898,0.01976256294755834,0.86,0.645,0.215,0.43000000000000005,14
2020-03-16,0.030962779092292714,0.250421979098207,0.000250421979098207,0.03071235711319451,0.8600000000000002,0.6450000000000001,0.215,0.43000000000000016,14
2020-03-23,0.06328762650538355,0.2524084131254755,0.00025240841312547553,0.06303521809225808,0.8599999999999999,0.6449999999999999,0.21500000000000002,0.4299999999999999,14
2020-03-30,0.010038513327260808,0.45,0.00045,0.009588513327260807,0.838121532524167,0.6340607662620834,0.2040607662620834,0.43000000000000005,18
2020-04-06,0.021175526528280236,0.44999999999999996,0.00045,0.020725526528280237,0.8129748997380929,0.6214874498690465,0.1914874498690465,0.42999999999999994,19
2020-04-13,0.06262567589987925,0.4499999999999999,0.00044999999999999993,0.06217567589987925,0.8359360833718034,0.6329680416859018,0.20296804168590168,0.43000000000000016,20
2020-04-20,0.0083581926929355,0.37170643794409824,0.0003717064379440982,0.0079864862549914,0.86,0.6450000000000001,0.21500000000000002,0.4300000000000001,14
2020-04-27,-0.02657802418982963,0.45,0.00045,-0.02702802418982963,0.8556535826399227,0.6428267913199613,0.21282679131996124,0.4300000000000001,19
2020-05-04,0.027480037972609245,0.4499999999999999,0.00044999999999999993,0.027030037972609246,0.83466206261545,0.632331031307725,0.2023310313077249,0.43000000000000005,20
2020-05-11,-0.010736507332045802,0.30783889251189744,0.00030783889251189745,-0.011044346224557699,0.8600000000000001,0.645,0.21499999999999997,0.43000000000000005,14
2020-05-18,0.1107402113883782,0.45,0.00045,0.11029021138837819,0.8156820486451598,0.6228410243225799,0.19284102432257988,0.43000000000000005,18
2020-05-25,0.019499224172088513,0.38755056211942385,0.0003875505621194239,0.01911167360996909,0.86,0.645,0.215,0.43000000000000005,14
2020-06-01,-0.02745539863487997,0.45000000000000007,0.0004500000000000001,-0.02790539863487997,0.8571823384539311,0.6435911692269656,0.21359116922696553,0.43000000000000005,16
2020-06-08,0.016452022769599287,0.45,0.00045,0.016002022769599288,0.8593473893809782,0.6446736946904892,0.21467369469048908,0.4300000000000001,17
2020-06-15,-0.07355897072068839,0.24981094812979246,0.00024981094812979245,-0.07380878166881817,0.8599999999999999,0.6449999999999999,0.215,0.42999999999999994,14
2020-06-22,-0.027949540433412946,0.45,0.00045,-0.028399540433412945,0.821802746626285,0.6259013733131426,0.19590137331314253,0.43000000000000005,17
2020-06-29,0.12298996932568354,0.44999999999999996,0.00045,0.12253996932568353,0.8389305665492786,0.6344652832746392,0.2044652832746393,0.42999999999999994,20
2020-07-06,-0.014648397022590898,0.42760396293326797,0.00042760396293326793,-0.015076000985524167,0.8600000000000001,0.645,0.215,0.43000000000000005,14
2020-07-13,0.002979043947184044,0.45000000000000007,0.0004500000000000001,0.002529043947184044,0.8538322299201044,0.6419161149600521,0.21191611496005214,0.42999999999999994,19
2020-07-20,0.03883704224783694,0.45000000000000007,0.0004500000000000001,0.03838704224783694,0.63021156973599,0.45944250312415685,0.1707690666118331,0.28867343651232374,19
2020-07-27,-0.013799251249041942,0.30119272427740695,0.0003011927242774069,-0.01410044397331935,0.600029831602441,0.4200243244008221,0.18000550720161895,0.24001881719920315,14
2020-08-03,0.05882435781078228,0.2248741697923837,0.00022487416979238367,0.0585994836409899,0.600023762059593,0.42001937532640565,0.18000438673318722,0.24001498859321843,14
2020-08-10,-0.015060748773108285,0.35557611905494957,0.00035557611905494957,-0.015416324892163234,0.6000000347696759,0.4200000283506591,0.18000000641901687,0.24000002193164222,14
2020-08-17,-0.031429997018210296,0.39591700785417444,0.0003959170078541745,-0.03182591402606447,0.6000001093020404,0.4200000891232045,0.18000002017883607,0.24000006894436846,14
2020-08-24,-0.004633658540967856,0.45000000000000007,0.0004500000000000001,-0.005083658540967856,0.5990970953767638,0.419853277527247,0.1792438178495167,0.2406094596777303,18
2020-08-31,0.067226033536983,0.2656823178221352,0.0002656823178221352,0.06696035121916087,0.6000291693402302,0.42002378439488974,0.18000538494534046,0.24001839944954928,16
2020-09-07,-0.0009464981207429213,0.4300968978971978,0.0004300968978971978,-0.0013765950186401192,0.6006197390434024,0.42050539954240546,0.180114339500997,0.24039106004140845,16
2020-09-14,-0.013219055609756484,0.403522019682945,0.00040352201968294496,-0.013622577629439428,0.6158567380415274,0.432977693353345,0.18287904468818245,0.25009864866516257,16
2020-09-21,-0.01367365866522963,0.21866107441781224,0.00021866107441781226,-0.013892319739647442,0.6134913563756528,0.4310356476403121,0.1824557087353407,0.2485799389049714,16
2020-09-28,0.02324423814224931,0.44052265706694654,0.00044052265706694653,0.022803715485182362,0.6142373025857353,0.43164785841316056,0.18258944417257472,0.24905841424058583,16
2020-10-05,-0.014053480555490739,0.2975271711332319,0.0002975271711332319,-0.01435100772662397,0.6064639326879793,0.42527862635054364,0.18118530633743563,0.24409332001310802,16
2020-10-12,0.02044045035087566,0.3692919491377454,0.0003692919491377454,0.020071158401737916,0.6025367770498863,0.42206968652486887,0.18046709052501736,0.2416025959998515,16
2020-10-19,-0.009873392752105576,0.2452790885888344,0.00024527908858883445,-0.010118671840694411,0.6000000000001712,0.4200000000001712,0.18,0.2400000000001712,18
2020-10-26,0.013677422825429721,0.3377966376490834,0.0003377966376490834,0.013339626187780637,0.6,0.41999999999999993,0.18,0.23999999999999994,18
2020-11-02,-0.0052533045337525034,0.2543899180472231,0.0002543899180472231,-0.005507694451799727,0.5999999999999999,0.42,0.18,0.24,18
2020-11-09,0.08319168955405741,0.38594523548735044,0.00038594523548735044,0.08280574431857006,0.6000000000000001,0.42000000000000015,0.18,0.24000000000000016,18
2020-11-16,-0.001651266410106783,0.36574582352756135,0.0003657458235275613,-0.0020170122336343444,0.5999999999999999,0.41999999999999993,0.18,0.23999999999999994,18
2020-11-23,-0.0028688755512344473,0.40590496738834636,0.00040590496738834636,-0.0032747805186227937,0.6,0.41999999999999993,0.17999999999999997,0.23999999999999996,18
2020-11-30,-0.003423037263663552,0.34313732874629305,0.0003431373287462931,-0.003766174592409845,0.6411959752501682,0.4539170278805582,0.18727894736960995,0.2666380805109483,18
2020-12-07,0.02342387310219082,0.2458712461218407,0.00024587124612184067,0.02317800185606898,0.6343948438054987,0.4549863464456978,0.17940849735980097,0.27557784908589683,18
2020-12-14,0.044798173967734695,0.45000000000000007,0.0004500000000000001,0.044348173967734696,0.593600900750831,0.41777288531758167,0.17582801543324933,0.24194486988433234,22
2020-12-21,0.16635818860791782,0.35372541937211593,0.00035372541937211596,0.1660044631885457,0.6000000000000001,0.42,0.18000000000000005,0.23999999999999994,18
2020-12-28,0.07086130742467474,0.45000000000000007,0.0004500000000000001,0.07041130742467473,0.5957166058747827,0.41785830293739135,0.17785830293739135,0.24,25
2021-01-04,0.15135692030695097,0.24810266362964306,0.00024810266362964304,0.15110881764332132,0.8599436092113855,0.6449483813511764,0.21499522786020908,0.4299531534909673,18
2021-01-11,0.013404549835448785,0.2374426450157211,0.00023744264501572107,0.013167107190433064,0.6,0.42000000000000004,0.18000000000000005,0.24,18
2021-01-18,-0.03078326645096273,0.45,0.00045,-0.031233266450962728,0.8861003895636407,0.7637212477827852,0.12237914178085547,0.6413421060019296,25
2021-01-25,0.2212339051502557,0.36134988627515924,0.00036134988627515923,0.22087255526398056,0.9999999999999999,0.9000000000000001,0.09999999999999998,0.8000000000000002,18
2021-02-01,0.25187747181268,0.230996680680641,0.000230996680680641,0.25164647513199934,1.0,0.9000000000000001,0.09999999999999999,0.8000000000000002,18
2021-02-08,0.23273323170483176,0.3110988630686051,0.00031109886306860513,0.23242213284176316,0.9999999999999999,0.8999999999999999,0.09999999999999998,0.7999999999999999,18
2021-02-15,-0.06416414127098882,0.2784180121908746,0.00027841801219087456,-0.0644425592831797,1.0,0.9,0.09999999999999999,0.8,18
2021-02-22,0.42653958574553447,0.2518328902645071,0.0002518328902645071,0.42628775285527,1.0,0.9000000000000001,0.09999999999999998,0.8000000000000002,18
2021-03-01,0.2018027769194946,0.45000000000000007,0.0004500000000000001,0.2013527769194946,0.9999999999999999,0.9,0.09999999999999998,0.8,23
2021-03-08,0.04961979598395124,0.45000000000000007,0.0004500000000000001,0.04916979598395124,0.9986360612510734,0.8993180306255368,0.0993180306255368,0.8,26
2021-03-15,0.04700602344744395,0.4499999999999999,0.00044999999999999993,0.04655602344744395,0.9974310782072153,0.8987155391036077,0.09871553910360771,0.7999999999999999,28
2021-03-22,0.2181331515031815,0.44999999999999996,0.00045,0.2176831515031815,0.99860632406896,0.8993031620344799,0.09930316203447993,0.7999999999999999,28
2021-03-29,0.13631606257469775,0.45,0.00045,0.13586606257469774,0.9997037330641257,0.899851866532063,0.09985186653206288,0.8,28
2021-04-05,0.685765739986391,0.3830570702830829,0.00038305707028308286,0.6853826829161079,1.0,0.8999999999999999,0.09999999999999999,0.7999999999999999,18
2021-04-12,-0.09116610283172265,0.45,0.00045,-0.09161610283172265,0.9960905549740764,0.8980452774870381,0.0980452774870382,0.7999999999999999,23
2021-04-19,0.1944465180939124,0.44999999999999996,0.00045,0.19399651809391238,0.9958775444478657,0.8978466664097513,0.09803087803811429,0.799815788371637,27
2021-04-26,0.02691119617257907,0.45,0.00045,0.026461196172579072,0.742898937421269,0.5673207268536127,0.17557821056765635,0.39174251628595635,29
2021-05-03,-0.04455484198587098,0.40194625106642473,0.0004019462510664248,-0.044956788236937405,0.6200394896845606,0.4395349295590499,0.1805045601255107,0.2590303694335392,18
2021-05-10,-0.1356630544690409,0.44999999999999996,0.00045,-0.1361130544690409,0.6214652040728965,0.43869575346108175,0.18276945061181485,0.2559263028492669,25
2021-05-17,0.0042766400016584945,0.3488673644369793,0.0003488673644369793,0.0039277726372215155,0.6350963113304459,0.44897658203649016,0.18611972929395565,0.2628568527425345,20
2021-05-24,0.025209017280285514,0.44999999999999996,0.00045,0.024759017280285515,0.5664159092370447,0.4042570297935346,0.16215887944350996,0.24209815035002466,30
2021-05-31,-0.010508349417924173,0.45,0.00045,-0.010958349417924174,0.5244231558335459,0.38254962421313476,0.14187353162041125,0.24067609259272352,30
2021-06-07,-0.014728867969015591,0.356784915375866,0.000356784915375866,-0.015085652884391457,0.6003196570480089,0.4202606666624973,0.1800589903855115,0.24020167627698577,20
2021-06-14,-0.02611121727533424,0.3928425358411325,0.0003928425358411325,-0.026504059811175373,0.6001857264644495,0.4201515021434713,0.18003422432097813,0.24011727782249317,20
2021-06-21,0.0009733353482010224,0.34279344564558717,0.0003427934456455872,0.0006305419025554352,0.6000179286305958,0.42001471009713087,0.18000321853346488,0.240011491563666,20
2021-06-28,-0.024904455792592536,0.3428543783689311,0.0003428543783689311,-0.025247310170961466,0.6000676665380328,0.4200551776696873,0.18001248886834556,0.24004268880134175,20
2021-07-05,-0.009359859473404104,0.43736949186937485,0.0004373694918693748,-0.009797228965273479,0.6002102634873352,0.42017147291816215,0.1800387905691731,0.24013268234898905,20
2021-07-12,-0.02397042327154772,0.2405425085732284,0.0002405425085732284,-0.024210965780120948,0.6002943579883064,0.42024006982574447,0.1800542881625621,0.24018578166318236,20
2021-07-19,0.008606818458682318,0.37351020400001783,0.0003735102040000178,0.008233308254682301,0.6000193648723638,0.42001580906257596,0.18000355580978783,0.24001225325278813,20
2021-07-26,0.011522097965880194,0.36311636063068864,0.00036311636063068864,0.011158981605249505,0.6000655003872704,0.4200534259186954,0.18001207446857492,0.24004135145012045,20
2021-08-02,0.07771931900080717,0.24970164414795382,0.0002497016441479538,0.07746961735665922,0.6001087075454379,0.4200887134789522,0.18001999406648564,0.24006871941246657,22
2021-08-09,0.005725943215241994,0.45,0.00045,0.005275943215241994,0.595129811946102,0.41757843052452115,0.17755138142158083,0.24002704910294032,29
2021-08-16,0.01410569008093658,0.45000000000000007,0.0004500000000000001,0.013655690080936578,0.5932209149140206,0.41666255889588627,0.1765583560181344,0.24010420287775186,31
2021-08-23,0.05850742397508137,0.21332427765182488,0.00021332427765182488,0.05829409969742955,0.6182482198239736,0.4349585298510404,0.18328968997293307,0.2516688398781073,22
2021-08-30,-0.005286495525212056,0.26463447155733455,0.00026463447155733455,-0.00555112999676939,0.601324353990606,0.42131784715435133,0.18000650683625477,0.24131134031809656,22
2021-09-06,-0.04553814639707425,0.40203863726325556,0.0004020386372632555,-0.045940185034337506,0.6003508956884022,0.420286767067194,0.18006412862120824,0.24022263844598574,22
2021-09-13,-0.007772530134029351,0.45000000000000007,0.0004500000000000001,-0.00822253013402935,0.5788209836460786,0.4119366896562523,0.16688429398982627,0.24505239566642603,27
2021-09-20,0.003387504674348635,0.2511156674217079,0.0002511156674217079,0.003136389006926927,0.6001070151939376,0.42009686426713,0.1800101509268077,0.2400867133403223,22
2021-09-27,0.007118076785601676,0.31455275183083464,0.00031455275183083463,0.006803524033770841,0.6000396569291886,0.420032352218659,0.18000730471052961,0.24002504750812936,22
2021-10-04,0.009526495996364182,0.45,0.00045,0.00907649599636418,0.5918667804965005,0.4159415949574416,0.17592518553905892,0.24001640941838268,29
2021-10-11,0.0565153982453956,0.3700235562552613,0.0003700235562552613,0.05614537468914034,0.8258923892181652,0.6140133256440823,0.21187906357408276,0.4021342620699995,22
2021-10-18,-0.019852792756990263,0.39960500266268073,0.0003996050026626807,-0.020252397759652943,0.6174322078740463,0.4375828330236488,0.17984937485039745,0.25773345817325133,22
2021-10-25,0.006118007788157746,0.44999999999999996,0.00045,0.005668007788157746,0.5978542289695914,0.41959879825070123,0.17825543071889005,0.24134336753181118,29
2021-11-01,0.056446002228214526,0.2665640140171588,0.0002665640140171588,0.056179438214197366,0.6226500903051885,0.43857050149733573,0.18407958880785283,0.2544909126894829,22
2021-11-08,-0.01610658205932067,0.3201101877027648,0.00032011018770276476,-0.016426692247023436,0.6322657472557536,0.44653567837915975,0.18573006887659385,0.2608056095025659,22
2021-11-15,-0.02644983212173757,0.45000000000000007,0.0004500000000000001,-0.02689983212173757,0.6214388985523551,0.44122177990078426,0.1802171186515708,0.26100466124921345,29
2021-11-22,-0.008756023025610099,0.3751849533545068,0.0003751849533545068,-0.009131207978964606,0.6070103584954554,0.42572969373499125,0.18128066476046423,0.24444902897452703,22
2021-11-29,-0.031053335672729443,0.3061658485740488,0.0003061658485740488,-0.03135950152130349,0.6004426263815213,0.4203611403088148,0.1800814860727066,0.24027965423610817,22
2021-12-06,-0.040066870625985206,0.4197889791288566,0.00041978897912885665,-0.040486659605114064,0.6002036355211241,0.4201660499352186,0.18003758558590544,0.24012846434931318,22
2021-12-13,0.002122872709953324,0.4500000000000001,0.0004500000000000001,0.001672872709953324,0.5962583961922592,0.41820184828321794,0.1780565479090412,0.24014530037417672,28
2021-12-20,-0.010547677646559863,0.42283572939340475,0.00042283572939340476,-0.010970513375953268,0.6003191313825413,0.4202602350057791,0.18005889637676228,0.2402013386290168,22
2021-12-27,-0.030443675407492647,0.36004521868761735,0.00036004521868761736,-0.030803720626180264,0.6185207402401065,0.4351675595594314,0.18335318068067513,0.2518143788787563,22
2022-01-03,-0.07832777913842258,0.45,0.00045,-0.07877777913842259,0.6012913942957282,0.4210586721200145,0.18023272217571373,0.2408259499443008,28
2022-01-10,-0.05262764810946052,0.4271513291082826,0.0004271513291082826,-0.053054799438568806,0.6016356864673222,0.42133430119978155,0.1803013852675407,0.24103291593224085,22
2022-01-17,0.009218304139587935,0.4321399030136552,0.0004321399030136551,0.00878616423657428,0.6055172859502488,0.4245051985146645,0.18101208743558425,0.24349311107908025,22
2022-01-24,0.11786631320648594,0.45,0.00045,0.11741631320648593,0.7341160700999426,0.5333425682909068,0.20077350180903586,0.3325690664818709,30
2022-01-31,0.0026273513554676275,0.362869595085102,0.000362869595085102,0.0022644817603825257,0.7539190367675623,0.5501469225242324,0.20377211424332986,0.3463748082809025,22
2022-02-07,-0.027027008314292215,0.45,0.00045,-0.027477008314292214,0.7341520150844796,0.5338128785401183,0.20033913654436133,0.33347374199575697,30
2022-02-14,-0.03316191603968799,0.44999999999999996,0.00045,-0.03361191603968799,0.7632628638301604,0.55965258192393,0.2036102819062304,0.35604230001769954,32
2022-02-21,-0.045523057310024984,0.45,0.00045,-0.04597305731002498,0.6927401128779079,0.5007408574123039,0.1919992554656041,0.3087416019466998,32
2022-02-28,0.05549630097539722,0.45000000000000007,0.0004500000000000001,0.05504630097539722,0.7136738490637322,0.5275975004972501,0.18607634856648225,0.3415211519307678,34
2022-03-07,0.020472152321885373,0.4500000000000002,0.0004500000000000002,0.020022152321885374,0.6628021894897869,0.4888570184312786,0.17394517105850826,0.31491184737277034,34
2022-03-14,0.06870904240173101,0.3284027433264851,0.0003284027433264851,0.06838063965840452,0.7676698453164508,0.5622684981947376,0.20540134712171326,0.3568671510730243,22
2022-03-21,0.029587712475260056,0.45000000000000007,0.0004500000000000001,0.029137712475260057,0.7073563088239933,0.5106626061855494,0.1966937026384439,0.3139689035471055,27
2022-03-28,-0.024821842395571957,0.3585221762644575,0.00035852217626445746,-0.025180364571836415,0.755140529459778,0.5536811835373385,0.20145934592243941,0.3522218376148991,22
2022-04-04,-0.010524435591026898,0.3581376555366404,0.0003581376555366404,-0.010882573246563538,0.7247181399191276,0.529927165948308,0.19479097397081957,0.33513619197748845,22
2022-04-11,-0.025275001905718218,0.45,0.00045,-0.025725001905718217,0.745907886541804,0.5459995147024437,0.19990837183936025,0.3460911428630834,29
2022-04-18,-0.02611965853330306,0.44999999999999996,0.00045,-0.026569658533303057,0.6437382010466564,0.48651243041779924,0.15722577062885712,0.3292866597889421,32
2022-04-25,-0.024830915082976236,0.45,0.00045,-0.025280915082976235,0.5613883323034946,0.41108014848681534,0.15030818381667937,0.26077196467013597,33
2022-05-02,-0.07073482301825358,0.44999999999999996,0.00045,-0.07118482301825359,0.5893306816057955,0.41512706368043767,0.1742036179253577,0.24092344575507996,34
2022-05-09,-0.021949973798255133,0.4006727294641289,0.0004006727294641289,-0.022350646527719262,0.6004927836328969,0.42040191744725386,0.18009086618564302,0.24031105126161084,22
2022-05-16,-0.04278889590694305,0.45000000000000007,0.0004500000000000001,-0.04323889590694305,0.5975262408664933,0.418820488893147,0.17870575197334612,0.24011473691980087,29
2022-05-23,-0.011399923814168674,0.37097181981334226,0.00037097181981334226,-0.011770895633982016,0.600021674183561,0.420017694171794,0.18000398001176696,0.24001371416002706,22
2022-05-30,-0.03758395465908612,0.45,0.00045,-0.03803395465908612,0.5978938392884178,0.4189603241568234,0.17893351513159442,0.24002680902522897,29
2022-06-06,-0.06763138170491105,0.39513097804855085,0.00039513097804855083,-0.0680265126829596,0.6000725165742209,0.42005918719806934,0.18001332937615158,0.24004585782191776,22
2022-06-13,0.07135592367087511,0.45000000000000007,0.0004500000000000001,0.0709059236708751,0.6000436205895132,0.420035677530459,0.18000794305905418,0.24002773447140482,30
2022-06-20,-0.015763598470520168,0.38547085609757387,0.00038547085609757386,-0.016149069326617742,0.6022524376312473,0.4218376655472196,0.1804147720840277,0.24142289346319187,22
2022-06-27,-0.015252255250306638,0.3624257958144139,0.0003624257958144139,-0.015614681046121051,0.603819853020954,0.4231388479000539,0.18068100512090007,0.24245784277915383,22
2022-07-04,0.0017610112234937112,0.4393526473374779,0.0004393526473374779,0.0013216585761562333,0.6014564263176552,0.42125480405064386,0.18020162226701136,0.2410531817836325,22
2022-07-11,0.011794350820730388,0.2901070127857444,0.0002901070127857444,0.011504243807944644,0.6334123763005018,0.4475949873389727,0.18581738896152908,0.26177759837744363,22
2022-07-18,0.01005895267615588,0.4313115230364043,0.0004313115230364043,0.009627641153119476,0.6072107498558287,0.42707770003273304,0.18013304982309558,0.24694465020963746,22
2022-07-25,0.031445752016940665,0.4480905760149813,0.0004480905760149813,0.030997661440925684,0.6000990115215037,0.4200814768214036,0.18001753470010007,0.24006394212130355,22
2022-08-01,-0.011014815579838962,0.24897142781471954,0.00024897142781471953,-0.011263787007653682,0.6516065379010031,0.4626155501312566,0.1889909877697465,0.2736245623615101,22
2022-08-08,-0.037704995013505084,0.39158890042799294,0.0003915889004279929,-0.03809658391393308,0.609548842500988,0.42955571699461065,0.17999312550637725,0.2495625914882334,22
2022-08-15,0.027050891755554907,0.44999999999999996,0.00045,0.02660089175555491,0.5976753428281943,0.4193549126323519,0.17832043019584243,0.2410344824365095,30
2022-08-22,0.013494433573078696,0.3404509737905323,0.0003404509737905323,0.013153982599288164,0.6000339296670938,0.42003150798194405,0.18000242168514974,0.24002908629679431,22
