week,symbol,cluster_id,signal,side,w
2025-03-24,XRP,,-0.02879923374485428,0,0.0
2025-03-24,ZEC,,-0.06029622604899145,-1,-0.00030323759940832987
2025-03-31,AAVE,,-0.4947235289710931,-1,-0.012018692086274258
2025-03-31,ADA,,0.4078882329466054,1,0.09206418086414403
2025-03-31,ALGO,,0.3834699538697573,1,0.08331077313960684
2025-03-31,APT,,-0.17027144225081864,-1,-0.001934035583515489
2025-03-31,ARB,,0.08344149992785721,0,0.0
2025-03-31,ATOM,,-0.03625850480654691,0,0.0
2025-03-31,AVAX,,0.08745891412071882,0,0.0
2025-03-31,BCH,,-0.5933836252443081,-1,-0.04347193887980343
2025-03-31,BNB,,-0.5905989713236177,-1,-0.029749727031371933
2025-03-31,BONK,,0.15230827064567323,0,0.0
2025-03-31,BTC,,-0.5767278103469721,-1,-0.04184074194187029
2025-03-31,CAKE,,-0.5379731975208135,-1,-0.005737100534593239
2025-03-31,CHZ,,-0.097103633993432,0,0.0
2025-03-31,DASH,,-0.0619392640706462,0,0.0
2025-03-31,DEXE,,-0.2980410153859282,-1,-0.00900325814456345
2025-03-31,DOGE,,0.3764854467218583,1,0.07642753811295969
2025-03-31,DOT,,0.1804843562247868,1,1.4334319762487146e-11
2025-03-31,ENA,,0.15149973346260687,0,0.0
2025-03-31,ETC,,-0.4060248621296728,-1,-0.018506746616463104
2025-03-31,ETH,,-0.3436475941766165,-1,-0.011806177429954821
2025-03-31,FET,,0.10970562382211442,0,0.0
2025-03-31,FIL,,-0.10595626531835473,-1,-1.2697749767622186e-08
2025-03-31,HBAR,,0.19153445511014375,1,0.00034397474546622465
2025-03-31,ICP,,0.004837058859808365,0,0.0
2025-03-31,JST,,-0.43542737465157966,-1,-0.028255803325369554
2025-03-31,JUP,,0.3068939932273435,1,0.011104137944199509
2025-03-31,LINK,,-0.23268772370639462,-1,-0.004928691280515887
2025-03-31,LTC,,-0.2696652925982345,-1,-0.008065004405346434
2025-03-31,LUNC,,-0.0757055715128095,0,0.0
2025-03-31,NEAR,,-0.04036284611288182,0,0.0
