week,VolC,MAXRET,CRASH8,BETA26,TVLC,SKEW52,NEWC,RMOM1w,RMOM2w,SMBC,NetRel,MomC,NetMom,FunC
2019-04-01,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-04-08,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-04-15,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-04-22,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-04-29,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-05-06,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-05-13,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-05-20,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-05-27,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-06-03,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-06-10,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-06-17,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-06-24,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-07-01,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-07-08,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-07-15,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-07-22,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-07-29,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-08-05,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-08-12,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-08-19,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-08-26,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-09-02,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-09-09,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-09-16,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-09-23,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-09-30,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-10-07,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-10-14,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-10-21,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-10-28,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-11-04,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-11-11,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-11-18,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-11-25,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
2019-12-02,0.13242109909512248,0.13242109909512248,0.07150739351136615,0.0423747517104392,0.052968439638049,0.0476715956742441,0.0423747517104392,0.11917898918561025,0.11917898918561025,0.0953431913484882,0.12513793864489076,0.004414036636504083,0.004414036636504083,0.010593687927609799
